point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
56,0.5950223110755739,0.5700000000000001,0.46774044465414866,0.8076231171882589,0.5735031235505804,0,0,3.0,3.0
57,0.5959513550665249,0.5033333333333334,0.48149621863993064,0.7720925247789956,0.5039507868115547,0,0,4.0,3.0
58,0.6160295000467119,0.5633333333333334,0.4619057516742626,0.6625129672474959,0.570008181117028,0,0,4.0,3.0
59,0.600056281843558,0.45333333333333337,0.5027684435567984,0.7075938264652469,0.46702747519428767,0,0,4.0,3.0
60,0.5867037093274671,0.53,0.5778734806725188,0.6147502465231385,0.533402222559648,0,0,4.0,3.0
61,0.6047095938424367,0.5133333333333333,0.5643927558604673,0.5746485642931504,0.5157700336135761,0,0,4.0,3.0
62,0.5845277686748002,0.5633333333333334,0.5913700947850564,0.6187531800530319,0.5660179618099191,0,0,4.0,3.0
63,0.6047095938424367,0.5333333333333333,0.5836309030698603,0.5926311701143201,0.5380917507006069,0,0,4.0,3.0
64,0.6459912473237551,0.5466666666666666,0.5925476014687091,0.5595477366709076,0.5559369608613283,0,0,4.0,3.0
65,0.57466125334054,0.4766666666666667,0.4858755827288419,0.4613991687882484,0.4812397473781141,0,0,4.0,4.0
66,0.5853560095465102,0.52,0.5115027367753304,0.6544267160764131,0.5226142403818604,0,0,4.0,4.0
67,0.5925848606764157,0.4866666666666667,0.543526456333231,0.6969851206561957,0.48949115184026,0,0,4.0,4.0
68,0.5845059033746267,0.5666666666666667,0.507971489139243,0.4935157593530819,0.5690452315610613,0,0,4.0,4.0
69,0.5940208657617747,0.49,0.548178326638221,0.5529797499451325,0.49208041731523544,0,0,4.0,4.0
70,0.597348362442476,0.43999999999999995,0.5832935941239477,0.620123746469363,0.45888180349309715,0,0,5.0,4.0
71,0.6198789173904082,0.56,0.5772963037944004,0.5913390126847506,0.567185470086849,0,0,5.0,4.0
72,0.6019546783346287,0.5133333333333333,0.5829119749104401,0.7584918687975157,0.5156965692000345,0,0,5.0,4.0
73,0.6326032255195952,0.5566666666666666,0.6158562262937556,0.6669183049732349,0.5652728100033318,0,0,5.0,4.0
74,0.6071763610042213,0.5433333333333333,0.6286549025415525,0.666106053499765,0.548866395731477,0,0,5.0,4.0
75,0.5845294620333404,0.52,0.6459246355048496,0.6924200205249544,0.5225811784813336,0,0,5.0,4.0
76,0.7482552672041017,0.6666666666666667,0.8255465439714027,0.8744820432558656,0.6938628668458118,1,0,0.0,0.0
77,0.754885981246544,0.7166666666666667,0.8307236045580441,0.9053761818641617,0.7332283696512802,1,0,0.0,0.0
78,0.759367845421347,0.7033333333333334,0.8518559875861298,0.9364467970859964,0.7261207015824589,1,0,0.0,0.0
79,0.7543589181865813,0.6766666666666667,0.8135426300610704,0.8882890427992653,0.7041179288703698,1,0,0.0,0.0
80,0.7415309766159581,0.72,0.7757938567583199,0.8739225037110437,0.7294736297110216,1,0,0.0,0.0
81,0.7557720785902406,0.7,0.8228946190873647,0.8533442626996081,0.7223088314360963,1,0,0.0,0.0
82,0.7415309766159581,0.6966666666666667,0.7810059751821706,0.8019904804775078,0.7143132952467213,1,0,0.0,0.0
83,0.7557720785902406,0.6733333333333333,0.8106435129783054,0.8318621228618513,0.7019120983557279,1,0,0.0,0.0
84,0.7623212010138553,0.6799999999999999,0.8100807013067344,0.9068814814005742,0.7096356323649878,1,0,1.0,0.0
85,0.7764898964649196,0.69,0.8284669064068169,0.8495509157412615,0.7228661606566693,1,0,1.0,0.0
86,0.7652179555402367,0.7233333333333334,0.8466949370660364,0.8778794654055013,0.7420417979190835,1,0,1.0,0.0
87,0.7557953453511266,0.7366666666666667,0.8387792954994299,0.8980176638569272,0.7457209079106444,1,0,1.0,0.0
88,0.7495834505039126,0.6333333333333333,0.8613664369846076,0.9221088025945899,0.6643333645788211,1,0,1.0,0.0
89,0.857221392330558,0.8033333333333333,0.9389565481049332,0.9431755291061237,0.8360254224583163,1,0,2.0,0.0
90,0.8631989276166495,0.8333333333333334,0.9487580769140107,0.9542954846778793,0.8532437295222108,1,0,2.0,0.0
91,0.8672392920601878,0.8366666666666667,0.9462202074981289,0.9624848633181735,0.8572522344316376,1,0,2.0,0.0
92,0.862723784514601,0.83,0.928323082214281,0.9364882353909997,0.8515976977796367,1,0,2.0,0.0
93,0.8680419069962766,0.81,0.9366101080072768,0.9422134324383664,0.8459859823376914,1,0,2.0,0.0
94,0.8699017183318676,0.83,0.9427276952423848,0.9484717563608692,0.8563351340990326,1,0,3.0,0.0
95,0.8743817471962951,0.84,0.9544076625096096,0.9581434998677985,0.8633795880934807,1,0,3.0,0.0
96,0.8816720622195191,0.8633333333333333,0.9419875656628597,0.9604136311156408,0.8766594763239617,1,0,3.0,0.0
97,0.8914089538737298,0.8633333333333333,0.9487300180799078,0.9434135483302755,0.8837349509260214,1,0,3.0,0.0
98,0.8872537321227585,0.8533333333333333,0.9514184322463187,0.9722646018612895,0.8773037484778605,1,0,3.0,0.0
99,0.8810671004877618,0.8466666666666667,0.9619127669944738,0.9662003194597747,0.8705176341159594,1,0,3.0,0.0
100,0.8651512660190104,0.7666666666666666,0.9471222017861993,0.954663528392111,0.8191917863212499,1,0,3.0,1.0
101,0.8716009739996948,0.8266666666666667,0.9521277382368747,0.9472871134711559,0.8560237474575785,1,0,3.0,1.0
102,0.8759604916853532,0.8633333333333333,0.9583974024714911,0.953076010526928,0.8725090684024678,1,0,3.0,1.0
103,0.8710882987731042,0.8433333333333333,0.9466915160044925,0.9344449356647523,0.8623917429353094,1,0,3.0,1.0
104,0.8768265061396305,0.8433333333333333,0.9439357774377239,0.9447444871414487,0.8663319786603241,1,0,3.0,1.0
105,0.8724628825472089,0.8433333333333333,0.9446120263445642,0.9352422203648375,0.8633356237935279,1,0,3.0,1.0
106,0.8788332262072877,0.8633333333333333,0.9536133592991415,0.9471455833268616,0.8745965888217401,1,0,4.0,1.0
107,0.8823669807494775,0.8966666666666667,0.9381345426611879,0.94259678215563,0.8853222491723632,1,0,4.0,1.0
108,0.888117431161052,0.89,0.9457060996981973,0.9267978019799958,0.8885315963056206,1,0,4.0,1.0
109,0.8843626964232215,0.8766666666666667,0.9461791356315893,0.9559830585521245,0.8824643424166047,1,0,4.0,1.0
110,0.8803746766792562,0.8266666666666667,0.9590363404373823,0.955005171247221,0.8617558998748918,1,0,4.0,1.0
111,0.8876402498008106,0.8200000000000001,0.9505110163825764,0.9526084224390676,0.8632897598725188,1,0,4.0,1.0
112,0.8803746766792562,0.8433333333333333,0.9535069073134443,0.9521071756043589,0.8687683890975337,1,0,4.0,1.0
113,0.8876402498008106,0.8666666666666667,0.95872973525949,0.9510496203193882,0.8820472942983721,1,0,4.0,1.0
114,0.8750861672159254,0.8333333333333334,0.9354481482754697,0.9203577536124116,0.8611685559217281,1,0,4.0,2.0
115,0.8598058178723429,0.8766666666666667,0.916601704000459,0.912196306041624,0.8639648272416094,1,0,4.0,2.0
116,0.8717848458746373,0.8366666666666667,0.9399940802433322,0.9329122265899914,0.8603129073333668,1,0,4.0,2.0
117,0.850540361893713,0.8133333333333334,0.9071792546744465,0.9150084379059812,0.8366497378978379,1,0,4.0,2.0
118,0.8679599514097553,0.8633333333333333,0.922635988412379,0.9240683064065932,0.8666953424688666,1,0,4.0,2.0
119,0.8830522744817759,0.8933333333333333,0.937797819446438,0.9384938244690488,0.8852455670367748,1,0,4.0,2.0
120,0.8899928519478949,0.8566666666666667,0.9472064855848534,0.9496310771853169,0.8804393455006095,1,0,5.0,2.0
121,0.8921105783048936,0.8966666666666667,0.9436637120893777,0.9429721778270952,0.89305216989966,1,0,5.0,2.0
122,0.8955567374129504,0.9,0.9476075082035637,0.9278315940111521,0.8964453899303603,1,0,5.0,2.0
123,0.8933065809227618,0.8366666666666667,0.9513540498728086,0.9588276126705878,0.8748042089324375,1,0,5.0,2.0
124,0.898195213598676,0.88,0.949932539275567,0.9545032279327402,0.8938283623349939,1,0,5.0,2.0
125,0.8877472954180068,0.8666666666666667,0.9292898051117601,0.9127416670546523,0.8821257944176494,1,0,5.0,3.0
126,0.8709056213053118,0.8333333333333334,0.9171617577010176,0.9005508427225842,0.8583815253146523,1,0,5.0,3.0
127,0.8421955650344137,0.8266666666666667,0.8741986753335321,0.8792730371679166,0.8368122136002614,1,0,5.0,3.0
128,0.8606934339666013,0.8633333333333333,0.9098651783418624,0.9037818221079722,0.8614150064601747,1,0,5.0,3.0
129,0.8798929328268362,0.88,0.9154916881171495,0.9148937550847352,0.8799186289483956,1,0,5.0,3.0
130,0.8437212630909201,0.7933333333333333,0.8791438349248009,0.8952019539320097,0.8228942521244509,1,0,5.0,3.0
131,0.7650657724817016,0.6966666666666667,0.8205324392126732,0.8626761525820368,0.7235703149539137,1,0,5.0,4.0
132,0.7858352393461598,0.6799999999999999,0.8247660595983637,0.773012686953733,0.7181006861646175,1,0,5.0,4.0
133,0.8196332261199926,0.75,0.8459948398919028,0.8002724580786397,0.7848166130599963,1,0,5.0,4.0
134,0.864773571125512,0.7866666666666666,0.8733927205834052,0.8186666157305624,0.8314479585564046,1,0,5.0,4.0
135,0.8455099138851473,0.8066666666666666,0.8830483902302722,0.8706957154838394,0.8304905249606681,1,0,5.0,4.0
136,0.7430426193081823,0.6433333333333333,0.7668034281466303,0.7703074788336398,0.6719166619794567,1,0,5.0,5.0
137,0.7217301135809755,0.6533333333333333,0.7128994717687086,0.6882853645237427,0.6743083459426102,1,0,5.0,5.0
138,0.7384380498437346,0.7033333333333334,0.7452965247644321,0.7168711793790123,0.7176092513808965,1,0,5.0,5.0
139,0.7520646316886174,0.7266666666666667,0.7827518109246124,0.7882207295921497,0.738180410809951,1,0,5.0,5.0
140,0.7607845057480294,0.7066666666666667,0.8116426293516152,0.8298717263147245,0.7290353734869632,1,0,5.0,5.0
141,0.7638339504865623,0.7,0.8172796092189064,0.8196213137647916,0.7255335801946249,1,0,6.0,5.0
142,0.7847873296325123,0.7633333333333333,0.8248069321272015,0.8151794511343191,0.7746324380509009,1,0,6.0,5.0
143,0.8188845953862998,0.75,0.8398875855086716,0.8023473176497538,0.7844422976931499,1,0,6.0,5.0
144,0.8644246552179852,0.8333333333333334,0.871808296089566,0.821706127954368,0.8540608812564345,1,0,6.0,5.0
145,0.7416157837206279,0.7,0.7319799954631305,0.7071833688430644,0.7166463134882511,1,0,6.0,6.0
146,0.7674779556548328,0.7166666666666667,0.7751993666195589,0.7733059067078932,0.738684891894872,1,0,6.0,6.0
147,0.7411299019089966,0.6266666666666667,0.7373395279206693,0.7445703598911736,0.6556640195947236,1,0,6.0,6.0
148,0.7121173007172938,0.65,0.6933849198645851,0.7022368124651766,0.6686351902151881,1,0,6.0,6.0
149,0.7406155627927684,0.6766666666666667,0.7388457358015394,0.7582674589402953,0.6992619432978894,1,0,6.0,6.0
150,0.7718626636687347,0.76,0.779198075205157,0.7862015606895381,0.766168585107742,1,0,6.0,6.0
151,0.8368889255022571,0.7633333333333333,0.8711154631343326,0.9025932606066744,0.8020726118756332,1,0,6.0,6.0
152,0.8819025410338145,0.8433333333333333,0.8991809990573929,0.9097127422756213,0.869817522620997,1,0,6.0,6.0
153,0.8967839654887826,0.88,0.9308015254242376,0.9627933230834508,0.8927558137714748,1,0,6.0,6.0
154,0.8807075016478874,0.8533333333333333,0.8929394738980181,0.90333078653088,0.8726777456089516,1,0,6.0,6.0
155,0.8692336438200235,0.8433333333333333,0.874720042691127,0.8760370610914512,0.8611182132008606,1,0,6.0,6.0
156,0.9041771243905986,0.8833333333333333,0.9293998170091057,0.9312019995953681,0.8993135731439034,2,0,0.0,0.0
157,0.9129839910797178,0.9166666666666666,0.9317174776100523,0.9337964952943083,0.9135977703442093,2,0,0.0,0.0
158,0.9059776663694319,0.86,0.9243912512491588,0.921110039065871,0.8931039197859909,2,0,0.0,0.0
159,0.9001208341659565,0.87,0.9373031014288442,0.9423827486495474,0.8922894172828078,2,0,0.0,0.0
160,0.8962596932447484,0.8733333333333333,0.9443213180355321,0.9559629415284902,0.8904516820671898,2,0,0.0,0.0
161,0.9631644416481886,0.97,0.9800286502864844,0.9850018123075335,0.9635745751492972,2,0,1.0,0.0
162,0.966925564054679,0.9766666666666667,0.9799973785677398,0.9810536185169071,0.9673801488432384,2,0,1.0,0.0
163,0.9694678000284821,0.9766666666666667,0.9835356354780324,0.9858037422036707,0.969803747138264,2,0,1.0,0.0
164,0.9666265994677928,0.9633333333333334,0.9816766149738607,0.9842099305855404,0.9663850932845992,2,0,1.0,0.0
165,0.9593502400649297,0.96,0.9652460829282221,0.9562693719516687,0.9594022208597354,2,0,1.0,0.0
166,0.9674281827096801,0.9733333333333334,0.9808439492203906,0.9829077092621887,0.9677431240762749,2,0,1.0,0.0
167,0.9593502400649297,0.98,0.9630756599398977,0.9562693719516687,0.9601762304623326,2,0,1.0,0.0
168,0.9417847102877662,0.9566666666666667,0.9567181742545934,0.9569499665204387,0.9430744798406043,2,0,1.0,0.0
169,0.9035883712047027,0.86,0.9274492116022159,0.918603879001671,0.891383627267386,2,0,1.0,1.0
170,0.9131139130623389,0.8433333333333333,0.9295435837834582,0.9187233271959598,0.8912493314139172,2,0,1.0,1.0
171,0.9055358445333267,0.8933333333333333,0.9267861450392538,0.9321376520369945,0.9029326421439948,2,0,1.0,1.0
172,0.9184935377530816,0.8866666666666667,0.9322479720033218,0.9347695793514126,0.9112794469734943,2,0,1.0,1.0
173,0.9404826276216265,0.91,0.9474308434555498,0.941860040090688,0.9349957546497337,2,0,1.0,1.0
174,0.8934878487040273,0.8733333333333333,0.8939143415680841,0.8902564530602829,0.8883820381434514,2,0,1.0,2.0
175,0.8979581150672222,0.9033333333333333,0.9119537970288537,0.9064825229240058,0.8989973239320037,2,0,1.0,2.0
176,0.8913877079384342,0.8366666666666667,0.8960952476023268,0.8898632695321479,0.8735121677896569,2,0,1.0,2.0
177,0.8976027819532991,0.8833333333333333,0.9011256745072401,0.9042388685552923,0.8942732439419737,2,0,1.0,2.0
178,0.9015799101352944,0.92,0.9200820904687496,0.9173054252185187,0.9045271245136473,2,0,1.0,2.0
179,0.8985555003751526,0.86,0.8990266368727257,0.907167933933133,0.8877599602701098,2,0,1.0,2.0
180,0.8889544953064715,0.8666666666666667,0.8798192307095634,0.8897456826429466,0.8830110743358569,2,0,1.0,2.0
181,0.8985555003751526,0.8433333333333333,0.8951053462306353,0.9071447027099651,0.8812525547020493,2,0,1.0,2.0
182,0.8889544953064715,0.8833333333333333,0.8837440761333972,0.8750092140246999,0.8876428908460726,2,0,1.0,2.0
183,0.8680770580874517,0.8366666666666667,0.8417288066570238,0.8269624723576567,0.8578163302233286,2,0,1.0,2.0
184,0.8226789584389129,0.81,0.7952737141511552,0.7630666485725492,0.817860954232126,2,0,1.0,3.0
185,0.8176241390631721,0.7666666666666666,0.8008747331095795,0.7597625095063822,0.7938439852781363,2,0,1.0,3.0
186,0.8247928568618531,0.7933333333333333,0.7995022669087348,0.7536196337244179,0.8117895871367315,2,0,1.0,3.0
187,0.8388578747799863,0.8233333333333334,0.8033920559923091,0.7483174591697457,0.8333725368021689,2,0,1.0,3.0
188,0.8271891551224979,0.7866666666666666,0.8086113968350872,0.7705643918630627,0.8098995600480099,2,0,1.0,3.0
189,0.8484478101315883,0.8166666666666667,0.8205121574756526,0.7821698177517353,0.8367947241944504,2,0,1.0,3.0
190,0.8117152762815116,0.7966666666666666,0.7647707836568898,0.703775949327847,0.8055955083714746,2,0,1.0,4.0
191,0.8129471635611168,0.78,0.7823550232312807,0.736863427982801,0.7984504115942255,2,0,1.0,4.0
192,0.8137798267449787,0.7633333333333333,0.7984254752946903,0.7826988987035792,0.7899018198634666,2,0,1.0,4.0
193,0.8142077785940417,0.7633333333333333,0.8129386755965702,0.8236612352740562,0.7901272078373064,2,0,1.0,4.0
194,0.813945234573267,0.76,0.7871887120235148,0.7398402394275858,0.7880515219780988,2,0,1.0,4.0
195,0.8143285159454592,0.74,0.7917815524091214,0.7415279611798858,0.7756776876538205,2,0,2.0,4.0
196,0.8256428080019781,0.7166666666666667,0.8065069860783944,0.7849367117871978,0.7638896612453017,2,0,2.0,4.0
197,0.8166416948009664,0.7733333333333333,0.8250087724303932,0.8560037089310469,0.7970085709356394,2,0,2.0,4.0
198,0.8091173490358581,0.79,0.8298753111549005,0.8617039391719706,0.8010880624407977,2,0,2.0,4.0
199,0.8192638957581451,0.7633333333333333,0.8279601150469584,0.846377878047947,0.7927900962104009,2,0,2.0,4.0
200,0.8425266366400619,0.8066666666666666,0.8323153415601081,0.8030740661238103,0.8286607815836824,2,0,2.0,4.0
201,0.8023312707279108,0.7266666666666667,0.7740573566071878,0.7499658051626882,0.7609679538410974,2,0,2.0,5.0
202,0.8030719675027864,0.7666666666666666,0.7840562959765257,0.7631806037463594,0.7860828271125972,2,0,2.0,5.0
203,0.8035726228346947,0.76,0.8012743375371443,0.7884037625365641,0.7826577638740413,2,0,2.0,5.0
204,0.8038299374118081,0.7666666666666666,0.8129032858503621,0.837277541817506,0.786487077730742,2,0,2.0,5.0
205,0.803672077587561,0.8066666666666666,0.7868914520264223,0.7626557063277076,0.8048299853648151,2,0,2.0,5.0
206,0.8039025331503002,0.8066666666666666,0.8013549603303429,0.7983161556285676,0.8049713314432952,2,0,3.0,5.0
207,0.8164490768068405,0.76,0.8088424868596047,0.8083085122808009,0.7893535199395572,2,0,3.0,5.0
208,0.806467642778992,0.76,0.8134884762132661,0.8078180247483395,0.7841631742450759,2,0,3.0,5.0
209,0.7981238125015649,0.7133333333333334,0.8147651684061293,0.8360776594393713,0.7495106044451121,2,0,3.0,5.0
210,0.8093754304356229,0.73,0.8170845868486484,0.802754466193049,0.7665126980003865,2,0,3.0,5.0
211,0.7967640985230242,0.7566666666666666,0.816092164233107,0.8326902212538532,0.7772500150195969,2,0,3.0,5.0
212,0.8879377499055306,0.83,0.9022146784644473,0.906600555406102,0.8682389149376502,2,0,4.0,5.0
213,0.874575074967898,0.8200000000000001,0.8767016055290823,0.8776511520192768,0.8549280479794548,2,0,4.0,5.0
214,0.8517956798304533,0.8066666666666666,0.850265469815545,0.8518599600362914,0.8343457947404558,2,0,4.0,5.0
215,0.8198810119242143,0.7933333333333333,0.8026659377255527,0.8135635033349078,0.8089079714399834,2,0,4.0,5.0
216,0.7905986551764713,0.7166666666666667,0.7631015196571777,0.7416895947475104,0.7487038616875821,2,1,0.0,0.0
217,0.7811898376764524,0.7433333333333334,0.7704550286335465,0.7786155490587601,0.7617568321136514,2,1,0.0,0.0
218,0.7945333723239276,0.7733333333333333,0.7781955762231616,0.7845252259644682,0.7849226879815249,2,1,0.0,0.0
219,0.8207133753842377,0.7866666666666666,0.7897435789700201,0.7674884355420005,0.8061867796647406,2,1,0.0,0.0
220,0.8651406071676147,0.8433333333333333,0.8191404483403972,0.7910353170413744,0.8583076613662064,2,1,0.0,0.0
221,0.8385636574325412,0.7833333333333333,0.808959561085381,0.8094432777314085,0.8146305169895511,2,1,0.0,0.0
222,0.79899373605487,0.73,0.7899991926198804,0.795736327026624,0.7617371185852402,2,1,0.0,0.0
223,0.8385636574325412,0.7966666666666666,0.819163137201385,0.8125566752534229,0.8215255478544189,2,1,0.0,0.0
224,0.7701913415062211,0.7166666666666667,0.7314670744221261,0.716873130708185,0.7398606924304736,2,1,0.0,1.0
225,0.7792048905921031,0.6833333333333333,0.7543558092102098,0.7507505235199736,0.7184862376615488,2,1,0.0,1.0
226,0.7852973721072556,0.73,0.7714911863336325,0.7715262973243822,0.7554367911693376,2,1,0.0,1.0
227,0.788428636681364,0.7733333333333333,0.7973901766233606,0.8166973188337645,0.7815854324969234,2,1,0.0,1.0
228,0.7893120552063524,0.7166666666666667,0.8005832978456482,0.8240683582763298,0.7481463350338637,2,1,1.0,1.0
229,0.7791354409698704,0.7666666666666666,0.7977219832971952,0.8118613725190966,0.7733166796283752,2,1,1.0,1.0
230,0.7935678608417848,0.78,0.8091707035150109,0.8275432406644272,0.7875980020713995,2,1,1.0,1.0
231,0.7797245071236534,0.7966666666666666,0.8037420785082413,0.8168679656717348,0.7866143186711454,2,1,1.0,1.0
232,0.7983922079017746,0.8133333333333334,0.8063862652742062,0.8002345236607948,0.8039702280628898,2,1,1.0,1.0
233,0.7774685885665191,0.7266666666666667,0.7912137540160971,0.7882046486289249,0.7496968712612665,2,1,1.0,1.0
234,0.7983922079017746,0.7333333333333334,0.8090811368489628,0.8002345236607948,0.7636941414652727,2,1,1.0,1.0
235,0.8411911914326673,0.8033333333333333,0.8359019963198296,0.8258405894619738,0.826300433913596,2,1,1.0,1.0
236,0.7672394239937048,0.6699999999999999,0.7525283082606027,0.7317207946847655,0.7030614041578596,2,1,1.0,2.0
237,0.7770082791049633,0.77,0.7763598004530687,0.7617645571794184,0.7737844707166801,2,1,1.0,2.0
238,0.7836112907069934,0.74,0.7918916427245382,0.7846959891336438,0.7609334195393569,2,1,1.0,2.0
239,0.7870049450431521,0.7166666666666667,0.8185413444635496,0.8327796853778269,0.7471465872964771,2,1,1.0,2.0
240,0.784922973306179,0.7666666666666666,0.7860284488850848,0.7661363981847926,0.7764033635410732,2,1,1.0,2.0
241,0.7783137428166595,0.7533333333333333,0.7711458286599332,0.7588519969659112,0.7659900741382186,2,1,1.0,2.0
