frame,ball_x,ball_y
frame_383,1910.0,13.0
frame_384,1910.0,13.0
frame_385,1910.0,13.0
frame_386,1910.0,13.0
frame_387,1910.0,13.0
frame_388,1910.0,13.0
frame_389,1910.0,13.0
frame_390,1910.0,13.0
frame_391,1910.0,13.0
frame_392,1910.0,13.0
frame_393,1910.0,13.0
frame_394,1910.0,13.0
frame_395,1910.0,13.0
frame_396,1910.0,13.0
frame_397,1910.0,13.0
frame_398,1910.0,13.0
frame_399,1910.0,13.0
frame_400,1910.0,13.0
frame_401,1910.0,13.0
frame_402,1910.0,13.0
frame_403,1910.0,13.0
frame_404,1910.0,13.0
frame_405,1910.0,13.0
frame_406,1910.0,13.0
frame_407,1910.0,13.0
frame_408,1910.0,13.0
frame_409,1910.0,13.0
frame_410,1910.0,13.0
frame_411,1910.0,13.0
frame_412,1910.0,13.0
frame_413,1910.0,13.0
frame_414,1910.0,13.0
frame_415,1910.0,13.0
frame_416,1910.0,13.0
frame_417,1910.0,13.0
frame_418,1910.0,13.0
frame_419,1910.0,13.0
frame_420,1910.0,13.0
frame_421,1910.0,13.0
frame_422,1910.0,13.0
frame_423,1910.0,13.0
frame_424,1910.0,13.0
frame_425,1910.0,13.0
frame_426,1910.0,13.0
frame_427,1910.0,13.0
frame_428,1910.0,13.0
frame_429,1910.0,13.0
frame_430,1910.0,13.0
frame_431,1910.0,13.0
frame_432,1910.0,13.0
frame_433,1910.0,13.0
frame_434,1910.0,13.0
frame_435,1910.0,13.0
frame_436,1910.0,13.0
frame_437,1910.0,13.0
frame_438,1910.0,13.0
frame_439,1910.0,13.0
frame_440,1910.0,13.0
frame_441,1910.0,13.0
frame_442,1910.0,13.0
frame_443,1910.0,13.0
frame_444,1910.0,13.0
frame_445,1910.0,13.0
frame_446,1910.0,13.0
frame_447,1910.0,13.0
frame_448,1910.0,13.0
frame_449,1910.0,13.0
frame_450,1910.0,13.0
frame_451,933.0,312.0
frame_452,930.0,312.0
frame_453,924.0,313.0
frame_454,916.0,310.0
frame_455,908.0,309.0
frame_456,902.0,310.0
frame_457,896.0,313.0
frame_458,890.0,313.0
frame_459,884.0,309.0
frame_460,877.0,314.0
frame_461,869.0,317.0
frame_462,860.0,318.0
frame_463,852.0,320.0
frame_464,841.0,326.0
frame_465,832.0,326.0
frame_466,825.0,330.0
frame_467,812.0,336.0
frame_468,806.0,340.0
frame_469,797.0,344.0
frame_470,788.0,352.0
frame_471,777.0,356.0
frame_472,765.0,360.0
frame_473,753.0,376.0
frame_474,742.0,376.0
frame_475,732.0,388.0
frame_476,717.0,396.0
frame_477,705.0,401.0
frame_478,690.0,409.0
frame_479,680.0,416.0
frame_480,668.0,434.0
frame_481,653.0,445.0
frame_482,636.0,454.0
frame_483,620.0,468.0
frame_484,608.0,488.0
frame_485,593.0,500.0
frame_486,572.0,516.0
frame_487,554.0,533.0
frame_488,536.0,553.0
frame_489,520.0,569.0
frame_490,498.0,589.0
frame_491,473.0,617.0
frame_492,456.0,636.0
frame_493,441.0,618.0
frame_494,422.0,610.0
frame_495,410.0,597.0
frame_496,392.0,585.0
frame_497,374.0,574.0
frame_498,354.0,557.0
frame_499,338.0,550.0
frame_500,317.0,541.0
frame_501,298.0,532.0
frame_502,274.0,518.0
frame_503,260.0,504.0
frame_504,240.0,497.0
frame_505,216.0,488.0
frame_506,194.0,485.0
frame_507,172.0,465.0
frame_508,150.0,458.0
frame_509,118.0,453.0
frame_510,1906.0,10.0
frame_511,1908.0,12.0
frame_512,1908.0,12.0
frame_513,1908.0,12.0
frame_514,1908.0,12.0
frame_515,1908.0,12.0
frame_516,1908.0,12.0
frame_517,1908.0,12.0
frame_518,1908.0,12.0
frame_519,1908.0,12.0
frame_520,1908.0,12.0
frame_521,1908.0,12.0
frame_522,1908.0,12.0
frame_523,1908.0,12.0
frame_524,1908.0,12.0
frame_525,1908.0,12.0
frame_526,1908.0,12.0
frame_527,1908.0,12.0
frame_528,1908.0,12.0
frame_529,1908.0,12.0
frame_530,1908.0,12.0
frame_531,1908.0,12.0
frame_532,1908.0,12.0
frame_533,1908.0,12.0
frame_534,1908.0,12.0
frame_535,1908.0,12.0
frame_536,1908.0,12.0
frame_537,1908.0,12.0
frame_538,1908.0,12.0
frame_539,1908.0,12.0
frame_540,1908.0,12.0
frame_541,1908.0,12.0
frame_542,1908.0,12.0
frame_543,240.0,288.0
frame_544,316.0,286.0
frame_545,380.0,282.0
frame_546,432.0,284.0
frame_547,482.0,277.0
frame_548,534.0,277.0
frame_549,580.0,280.0
frame_550,621.0,282.0
frame_551,657.0,282.0
frame_552,689.0,288.0
frame_553,714.0,289.0
frame_554,748.0,289.0
frame_555,773.0,294.0
frame_556,800.0,300.0
frame_557,1902.0,14.0
frame_558,1902.0,14.0
frame_559,1902.0,14.0
frame_560,1902.0,14.0
frame_561,1902.0,14.0
frame_562,1902.0,14.0
frame_563,1902.0,14.0
frame_564,1902.0,14.0
frame_565,1902.0,14.0
frame_566,1902.0,14.0
frame_567,1902.0,14.0
frame_568,1902.0,14.0
frame_569,1902.0,14.0
frame_570,1902.0,14.0
frame_571,1902.0,14.0
frame_572,1902.0,14.0
frame_573,1902.0,14.0
frame_574,1902.0,14.0
frame_575,1902.0,14.0
frame_576,1902.0,14.0
frame_577,1902.0,14.0
frame_578,1902.0,14.0
frame_579,1902.0,14.0
frame_580,1902.0,14.0
frame_581,1902.0,14.0
frame_582,1902.0,14.0
frame_583,1902.0,14.0
frame_584,1902.0,14.0
frame_585,1902.0,14.0
frame_586,1902.0,14.0
frame_587,1902.0,14.0
frame_588,1902.0,14.0
frame_589,1902.0,14.0
frame_590,1902.0,14.0
frame_591,1902.0,14.0
frame_592,1902.0,14.0
frame_593,1902.0,14.0
frame_594,1902.0,14.0
frame_595,1902.0,14.0
frame_596,1902.0,14.0
frame_597,1902.0,14.0
frame_598,1902.0,14.0
frame_599,1902.0,14.0
frame_600,1902.0,14.0
frame_601,1902.0,14.0
frame_602,1902.0,14.0
frame_603,1902.0,14.0
frame_604,1902.0,14.0
frame_605,1902.0,14.0
frame_606,1902.0,14.0
frame_607,1902.0,14.0
frame_608,1902.0,14.0
frame_609,1902.0,14.0
frame_610,1902.0,14.0
frame_611,1902.0,14.0
frame_612,1902.0,14.0
frame_613,1902.0,14.0
frame_614,1902.0,14.0
frame_615,1902.0,14.0
frame_616,1902.0,14.0
frame_617,1902.0,14.0
frame_618,1902.0,14.0
frame_619,1902.0,14.0
frame_620,1902.0,14.0
frame_621,1902.0,14.0
frame_622,1902.0,14.0
frame_623,1902.0,14.0
frame_624,1902.0,14.0
frame_625,1902.0,14.0
frame_626,1902.0,14.0
frame_627,1902.0,14.0
frame_628,1902.0,14.0
frame_629,1902.0,14.0
frame_630,1902.0,14.0
frame_631,1902.0,14.0
frame_632,1902.0,14.0
frame_633,1902.0,14.0
frame_634,1902.0,14.0
frame_635,1902.0,14.0
frame_636,1902.0,14.0
frame_637,1902.0,14.0
frame_638,1902.0,14.0
frame_639,1902.0,14.0
frame_640,1902.0,14.0
frame_641,1902.0,14.0
frame_642,1902.0,14.0
frame_643,1902.0,14.0
frame_644,1902.0,14.0
frame_645,1902.0,14.0
frame_646,1902.0,14.0
frame_647,1902.0,14.0
frame_648,1902.0,14.0
frame_649,1902.0,14.0
frame_650,1902.0,14.0
frame_651,1902.0,14.0
frame_652,1902.0,14.0
frame_653,1902.0,14.0
frame_654,1902.0,14.0
frame_655,1902.0,14.0
frame_656,1902.0,14.0
frame_657,1902.0,14.0
frame_658,1902.0,14.0
frame_659,1902.0,14.0
frame_660,1902.0,14.0
frame_661,1902.0,14.0
frame_662,1902.0,14.0
frame_663,1902.0,14.0
frame_664,1902.0,14.0
frame_665,1902.0,14.0
frame_666,1902.0,14.0
frame_667,1902.0,14.0
frame_668,1902.0,14.0
frame_669,1902.0,14.0
frame_670,1902.0,14.0
frame_671,1902.0,14.0
frame_672,1902.0,14.0
frame_673,1902.0,14.0
frame_674,1902.0,14.0
frame_675,1902.0,14.0
frame_676,1902.0,14.0
frame_677,1902.0,14.0
frame_678,1902.0,14.0
frame_679,965.0,385.0
frame_680,953.0,385.0
frame_681,938.0,388.0
frame_682,928.0,390.0
frame_683,922.0,392.0
frame_684,904.0,404.0
frame_685,888.0,405.0
frame_686,876.0,412.0
frame_687,865.0,416.0
frame_688,850.0,421.0
frame_689,832.0,433.0
frame_690,817.0,440.0
frame_691,806.0,442.0
frame_692,782.0,462.0
frame_693,769.0,465.0
frame_694,756.0,478.0
frame_695,733.0,485.0
frame_696,718.0,498.0
frame_697,701.0,505.0
frame_698,676.0,514.0
frame_699,661.0,532.0
frame_700,634.0,550.0
frame_701,618.0,565.0
frame_702,589.0,581.0
frame_703,566.0,600.0
frame_704,540.0,612.0
frame_705,526.0,606.0
frame_706,508.0,594.0
frame_707,493.0,585.0
frame_708,472.0,577.0
frame_709,456.0,569.0
frame_710,438.0,562.0
frame_711,417.0,552.0
frame_712,400.0,542.0
frame_713,373.0,532.0
frame_714,362.0,529.0
frame_715,340.0,520.0
frame_716,317.0,513.0
frame_717,297.0,497.0
frame_718,269.0,497.0
frame_719,245.0,493.0
frame_720,220.0,485.0
frame_721,1904.0,5.0
frame_722,1905.0,9.0
frame_723,1905.0,9.0
frame_724,1905.0,9.0
frame_725,1905.0,9.0
frame_726,1905.0,9.0
frame_727,1905.0,9.0
frame_728,1905.0,9.0
frame_729,1905.0,9.0
frame_730,1905.0,9.0
frame_731,1905.0,9.0
frame_732,1905.0,9.0
frame_733,1905.0,9.0
frame_734,1905.0,9.0
frame_735,1905.0,9.0
frame_736,342.0,386.0
frame_737,397.0,380.0
frame_738,430.0,374.0
frame_739,462.0,377.0
frame_740,485.0,372.0
frame_741,514.0,370.0
frame_742,533.0,369.0
frame_743,552.0,364.0
frame_744,580.0,370.0
frame_745,588.0,368.0
frame_746,604.0,365.0
frame_747,1912.0,8.0
frame_748,1912.0,8.0
frame_749,1912.0,8.0
frame_750,1912.0,8.0
frame_751,1912.0,8.0
frame_752,1912.0,8.0
frame_753,1912.0,8.0
frame_754,1912.0,8.0
frame_755,1912.0,8.0
frame_756,1912.0,8.0
frame_757,1912.0,8.0
frame_758,1912.0,8.0
frame_759,1912.0,8.0
frame_760,1912.0,8.0
frame_761,1912.0,8.0
frame_762,1912.0,8.0
frame_763,1912.0,8.0
frame_764,1912.0,8.0
frame_765,1912.0,8.0
frame_766,1912.0,8.0
frame_767,1912.0,8.0
frame_768,1912.0,8.0
frame_769,1912.0,8.0
frame_770,1912.0,8.0
frame_771,1912.0,8.0
frame_772,1912.0,8.0
frame_773,1912.0,8.0
frame_774,1912.0,8.0
frame_775,1912.0,8.0
frame_776,1912.0,8.0
frame_777,1912.0,8.0
frame_778,1912.0,8.0
frame_779,1912.0,8.0
frame_780,1912.0,8.0
frame_781,1912.0,8.0
frame_782,1912.0,8.0
frame_783,1912.0,8.0
frame_784,1912.0,8.0
frame_785,1912.0,8.0
frame_786,1912.0,8.0
frame_787,1912.0,8.0
frame_788,1912.0,8.0
frame_789,1912.0,8.0
frame_790,1912.0,8.0
frame_791,1912.0,8.0
frame_792,1910.0,9.0
frame_793,1910.0,9.0
frame_794,1910.0,9.0
frame_795,1910.0,9.0
frame_796,1910.0,9.0
frame_797,1910.0,9.0
frame_798,1910.0,9.0
frame_799,1910.0,9.0
