frame,ball_x,ball_y
frame_086,721.0,306.0
frame_087,718.0,308.0
frame_088,714.0,306.0
frame_089,710.0,305.0
frame_090,702.0,301.0
frame_091,700.0,302.0
frame_092,697.0,304.0
frame_093,692.0,302.0
frame_094,685.0,304.0
frame_095,681.0,306.0
frame_096,678.0,308.0
frame_097,673.0,312.0
frame_098,666.0,314.0
frame_099,664.0,316.0
frame_100,657.0,321.0
frame_101,649.0,329.0
frame_102,645.0,330.0
frame_103,640.0,336.0
frame_104,633.0,344.0
frame_105,625.0,350.0
frame_106,621.0,357.0
frame_107,616.0,366.0
frame_108,612.0,374.0
frame_109,608.0,382.0
frame_110,601.0,393.0
frame_111,1912.0,10.0
frame_112,1909.0,10.0
frame_113,1909.0,10.0
frame_114,1913.0,12.0
frame_115,569.0,461.0
frame_116,561.0,476.0
frame_117,552.0,493.0
frame_118,545.0,512.0
frame_119,1913.0,5.0
frame_120,1912.0,6.0
frame_121,585.0,458.0
frame_122,1914.0,4.0
frame_123,1914.0,4.0
frame_124,638.0,381.0
frame_125,650.0,354.0
frame_126,666.0,334.0
frame_127,684.0,317.0
frame_128,689.0,305.0
frame_129,701.0,286.0
frame_130,713.0,266.0
frame_131,725.0,254.0
frame_132,734.0,242.0
frame_133,740.0,230.0
frame_134,746.0,218.0
frame_135,760.0,209.0
frame_136,765.0,200.0
frame_137,770.0,190.0
frame_138,777.0,182.0
frame_139,784.0,176.0
frame_140,789.0,168.0
frame_141,1908.0,8.0
frame_142,1909.0,8.0
frame_143,1909.0,8.0
frame_144,1909.0,8.0
frame_145,1909.0,8.0
frame_146,1909.0,8.0
frame_147,1909.0,8.0
frame_148,1909.0,8.0
frame_149,1909.0,8.0
frame_150,1909.0,8.0
frame_151,1909.0,8.0
frame_152,1909.0,8.0
frame_153,1909.0,8.0
frame_154,1909.0,8.0
frame_155,1909.0,8.0
frame_156,1909.0,8.0
frame_157,1909.0,8.0
frame_158,1909.0,8.0
frame_159,1909.0,8.0
frame_160,1909.0,8.0
frame_161,1909.0,8.0
frame_162,1909.0,8.0
frame_163,1909.0,8.0
frame_164,1909.0,8.0
frame_165,1909.0,8.0
frame_166,1909.0,8.0
frame_167,1909.0,8.0
frame_168,1909.0,8.0
frame_169,1909.0,8.0
frame_170,1909.0,8.0
frame_171,1909.0,8.0
frame_172,1909.0,8.0
frame_173,1909.0,8.0
frame_174,1909.0,8.0
frame_175,1909.0,8.0
frame_176,1909.0,8.0
frame_177,1909.0,8.0
frame_178,1909.0,8.0
frame_179,1909.0,8.0
frame_180,1909.0,8.0
frame_181,1909.0,8.0
frame_182,1909.0,8.0
frame_183,1909.0,8.0
frame_184,1909.0,8.0
frame_185,1909.0,8.0
frame_186,1909.0,8.0
frame_187,1909.0,8.0
frame_188,1909.0,8.0
frame_189,1909.0,8.0
frame_190,1909.0,8.0
frame_191,1909.0,8.0
frame_192,1909.0,8.0
frame_193,1909.0,8.0
frame_194,1909.0,8.0
frame_195,1909.0,8.0
frame_196,1909.0,8.0
frame_197,1909.0,8.0
frame_198,1909.0,8.0
frame_199,1909.0,8.0
frame_200,1909.0,8.0
frame_201,1909.0,8.0
frame_202,1909.0,8.0
frame_203,1909.0,8.0
frame_204,1909.0,8.0
frame_205,1909.0,8.0
frame_206,1909.0,8.0
frame_207,1909.0,8.0
frame_208,1909.0,8.0
frame_209,1909.0,8.0
frame_210,1909.0,8.0
frame_211,1909.0,8.0
frame_212,1909.0,8.0
frame_213,1909.0,8.0
frame_214,1909.0,8.0
frame_215,1909.0,8.0
frame_216,1909.0,8.0
frame_217,1909.0,8.0
frame_218,1909.0,8.0
frame_219,1909.0,8.0
frame_220,1909.0,8.0
frame_221,1909.0,8.0
frame_222,1909.0,8.0
frame_223,1909.0,8.0
frame_224,1909.0,8.0
frame_225,1909.0,8.0
frame_226,1909.0,8.0
frame_227,1909.0,8.0
frame_228,1909.0,8.0
frame_229,1909.0,8.0
frame_230,1909.0,8.0
frame_231,1909.0,8.0
frame_232,1909.0,8.0
frame_233,1909.0,8.0
frame_234,1909.0,8.0
frame_235,1909.0,8.0
frame_236,1909.0,8.0
frame_237,1909.0,8.0
frame_238,1909.0,8.0
frame_239,1909.0,8.0
frame_240,1909.0,8.0
frame_241,1909.0,8.0
frame_242,1909.0,8.0
frame_243,1909.0,8.0
frame_244,1909.0,8.0
frame_245,1909.0,8.0
frame_246,1909.0,8.0
frame_247,1909.0,8.0
frame_248,1909.0,8.0
frame_249,1909.0,8.0
frame_250,1909.0,8.0
frame_251,1909.0,8.0
frame_252,1909.0,8.0
frame_253,1909.0,8.0
frame_254,1909.0,8.0
frame_255,1909.0,8.0
frame_256,1909.0,8.0
frame_257,1909.0,8.0
frame_258,1909.0,8.0
frame_259,1909.0,8.0
frame_260,1909.0,8.0
frame_261,1909.0,8.0
frame_262,1909.0,8.0
frame_263,1909.0,8.0
frame_264,1909.0,8.0
frame_265,1909.0,8.0
frame_266,1909.0,8.0
frame_267,1909.0,8.0
frame_268,1909.0,8.0
frame_269,1909.0,8.0
frame_270,1909.0,8.0
frame_271,1909.0,8.0
frame_272,1909.0,8.0
frame_273,1909.0,8.0
frame_274,1909.0,8.0
frame_275,1909.0,8.0
frame_276,1909.0,8.0
frame_277,1909.0,8.0
frame_278,1909.0,8.0
frame_279,1909.0,8.0
frame_280,1909.0,8.0
frame_281,1909.0,8.0
frame_282,1909.0,8.0
frame_283,1909.0,8.0
frame_284,1909.0,8.0
frame_285,1909.0,8.0
frame_286,857.0,186.0
frame_287,856.0,198.0
frame_288,856.0,205.0
frame_289,856.0,210.0
frame_290,856.0,221.0
frame_291,856.0,228.0
frame_292,854.0,236.0
frame_293,857.0,248.0
frame_294,858.0,257.0
frame_295,860.0,266.0
frame_296,858.0,280.0
frame_297,858.0,289.0
frame_298,856.0,302.0
frame_299,858.0,314.0
frame_300,858.0,329.0
frame_301,860.0,344.0
frame_302,861.0,357.0
frame_303,862.0,372.0
frame_304,861.0,382.0
frame_305,860.0,409.0
frame_306,860.0,401.0
frame_307,861.0,394.0
frame_308,860.0,389.0
frame_309,861.0,377.0
frame_310,860.0,376.0
frame_311,860.0,373.0
frame_312,858.0,362.0
frame_313,860.0,358.0
frame_314,857.0,352.0
frame_315,861.0,349.0
frame_316,860.0,344.0
frame_317,860.0,337.0
frame_318,861.0,332.0
frame_319,860.0,326.0
frame_320,858.0,328.0
frame_321,858.0,318.0
frame_322,858.0,317.0
frame_323,860.0,316.0
frame_324,860.0,310.0
frame_325,858.0,310.0
frame_326,858.0,310.0
frame_327,858.0,310.0
frame_328,860.0,308.0
frame_329,860.0,308.0
frame_330,860.0,305.0
frame_331,858.0,306.0
frame_332,860.0,308.0
frame_333,860.0,309.0
frame_334,861.0,310.0
frame_335,862.0,317.0
frame_336,861.0,321.0
frame_337,861.0,321.0
frame_338,861.0,330.0
frame_339,861.0,333.0
frame_340,862.0,340.0
frame_341,862.0,346.0
frame_342,862.0,354.0
frame_343,868.0,368.0
frame_344,862.0,370.0
frame_345,868.0,385.0
frame_346,865.0,394.0
frame_347,864.0,410.0
frame_348,877.0,390.0
frame_349,882.0,368.0
frame_350,892.0,345.0
frame_351,904.0,322.0
frame_352,909.0,306.0
frame_353,917.0,290.0
frame_354,922.0,270.0
frame_355,932.0,258.0
frame_356,937.0,241.0
frame_357,944.0,228.0
frame_358,952.0,213.0
frame_359,958.0,200.0
frame_360,958.0,200.0
frame_361,964.0,190.0
frame_362,968.0,180.0
frame_363,973.0,174.0
frame_364,976.0,172.0
frame_365,977.0,166.0
frame_366,1900.0,4.0
frame_367,1902.0,10.0
frame_368,1902.0,10.0
frame_369,1902.0,10.0
frame_370,1902.0,10.0
frame_371,1902.0,10.0
frame_372,1902.0,10.0
frame_373,1902.0,10.0
frame_374,1902.0,10.0
frame_375,1902.0,10.0
frame_376,1902.0,10.0
frame_377,1902.0,10.0
frame_378,1902.0,10.0
frame_379,1902.0,10.0
frame_380,1902.0,10.0
frame_381,1902.0,10.0
frame_382,1902.0,10.0
frame_383,1902.0,10.0
frame_384,1902.0,10.0
frame_385,1902.0,10.0
frame_386,1902.0,10.0
frame_387,1902.0,10.0
frame_388,1902.0,10.0
frame_389,1902.0,10.0
frame_390,1902.0,10.0
frame_391,1902.0,10.0
frame_392,1902.0,10.0
frame_393,1902.0,10.0
frame_394,1902.0,10.0
frame_395,1902.0,10.0
frame_396,1902.0,10.0
frame_397,1902.0,10.0
frame_398,1902.0,10.0
frame_399,1902.0,10.0
frame_400,1902.0,10.0
frame_401,1902.0,10.0
frame_402,1902.0,10.0
frame_403,1902.0,10.0
frame_404,1902.0,10.0
frame_405,1902.0,10.0
frame_406,1902.0,10.0
frame_407,1902.0,10.0
frame_408,1902.0,10.0
frame_409,1902.0,10.0
frame_410,1902.0,10.0
frame_411,1902.0,10.0
frame_412,1902.0,10.0
frame_413,1902.0,10.0
frame_414,1902.0,10.0
frame_415,1902.0,10.0
frame_416,1902.0,10.0
frame_417,1902.0,10.0
frame_418,1902.0,10.0
frame_419,1902.0,10.0
frame_420,1902.0,10.0
frame_421,1902.0,10.0
frame_422,1902.0,10.0
frame_423,1902.0,10.0
frame_424,1902.0,10.0
frame_425,1902.0,10.0
frame_426,1902.0,10.0
frame_427,1902.0,10.0
frame_428,1902.0,10.0
frame_429,1902.0,10.0
frame_430,1902.0,10.0
frame_431,1902.0,10.0
frame_432,1902.0,10.0
frame_433,1902.0,10.0
frame_434,1902.0,10.0
frame_435,1902.0,10.0
frame_436,1902.0,10.0
frame_437,1902.0,10.0
frame_438,1902.0,10.0
frame_439,1902.0,10.0
frame_440,1902.0,10.0
frame_441,1902.0,10.0
frame_442,1902.0,10.0
frame_443,1902.0,10.0
frame_444,1902.0,10.0
frame_445,1902.0,10.0
frame_446,1902.0,10.0
frame_447,1902.0,10.0
frame_448,1902.0,10.0
frame_449,1902.0,10.0
frame_450,1902.0,10.0
frame_451,1902.0,10.0
frame_452,1902.0,10.0
frame_453,1902.0,10.0
frame_454,1902.0,10.0
frame_455,1902.0,10.0
frame_456,1902.0,10.0
frame_457,1902.0,10.0
frame_458,1902.0,10.0
frame_459,1902.0,10.0
frame_460,1902.0,10.0
frame_461,1902.0,10.0
frame_462,1902.0,10.0
frame_463,1902.0,10.0
frame_464,1902.0,10.0
frame_465,1902.0,10.0
frame_466,1902.0,10.0
frame_467,1902.0,10.0
frame_468,1902.0,10.0
frame_469,1902.0,10.0
frame_470,1902.0,10.0
frame_471,1902.0,10.0
frame_472,1902.0,10.0
frame_473,1902.0,10.0
frame_474,1902.0,10.0
frame_475,1902.0,10.0
frame_476,1902.0,10.0
frame_477,1902.0,10.0
frame_478,1902.0,10.0
frame_479,1902.0,10.0
frame_480,1902.0,10.0
frame_481,1902.0,10.0
frame_482,1902.0,10.0
frame_483,1902.0,10.0
frame_484,1902.0,10.0
frame_485,1902.0,10.0
frame_486,1902.0,10.0
frame_487,1902.0,10.0
frame_488,1902.0,10.0
frame_489,1902.0,10.0
frame_490,1902.0,10.0
frame_491,1902.0,10.0
frame_492,1902.0,10.0
frame_493,1902.0,10.0
frame_494,1902.0,10.0
frame_495,1902.0,10.0
frame_496,1902.0,10.0
frame_497,1902.0,10.0
frame_498,1902.0,10.0
frame_499,1902.0,10.0
frame_500,1902.0,10.0
frame_501,1902.0,10.0
frame_502,1902.0,10.0
frame_503,1902.0,10.0
frame_504,1902.0,10.0
frame_505,1902.0,10.0
frame_506,1902.0,10.0
frame_507,1902.0,10.0
frame_508,1902.0,10.0
frame_509,1902.0,10.0
frame_510,1902.0,10.0
frame_511,1902.0,10.0
frame_512,1902.0,10.0
frame_513,1902.0,10.0
frame_514,1902.0,10.0
frame_515,1902.0,10.0
frame_516,1902.0,10.0
frame_517,1902.0,10.0
frame_518,1902.0,10.0
frame_519,1902.0,10.0
frame_520,1902.0,10.0
frame_521,1902.0,10.0
frame_522,1902.0,10.0
frame_523,1902.0,10.0
frame_524,1902.0,10.0
frame_525,1902.0,10.0
frame_526,1030.0,217.0
frame_527,1032.0,226.0
frame_528,1032.0,238.0
frame_529,1029.0,248.0
frame_530,1029.0,256.0
frame_531,1026.0,264.0
frame_532,1025.0,274.0
frame_533,1024.0,288.0
frame_534,1022.0,300.0
frame_535,1020.0,309.0
frame_536,1020.0,318.0
frame_537,1020.0,332.0
frame_538,1018.0,348.0
frame_539,1016.0,357.0
frame_540,1013.0,376.0
frame_541,1014.0,388.0
frame_542,1012.0,405.0
frame_543,1012.0,420.0
frame_544,1010.0,441.0
frame_545,1010.0,453.0
frame_546,1009.0,473.0
frame_547,1008.0,470.0
frame_548,1010.0,460.0
frame_549,1008.0,452.0
frame_550,1008.0,448.0
frame_551,1009.0,446.0
frame_552,1009.0,438.0
frame_553,1010.0,437.0
frame_554,1009.0,432.0
frame_555,1008.0,422.0
frame_556,1010.0,425.0
frame_557,1006.0,414.0
frame_558,1008.0,417.0
frame_559,1008.0,416.0
frame_560,1008.0,409.0
frame_561,1009.0,410.0
frame_562,1009.0,405.0
frame_563,1009.0,405.0
frame_564,1009.0,405.0
frame_565,1009.0,405.0
frame_566,1009.0,405.0
frame_567,1009.0,405.0
frame_568,1009.0,405.0
frame_569,1009.0,412.0
frame_570,1012.0,409.0
frame_571,1010.0,412.0
frame_572,1010.0,420.0
frame_573,1010.0,420.0
frame_574,1012.0,429.0
frame_575,1012.0,429.0
frame_576,1010.0,429.0
frame_577,1013.0,446.0
frame_578,1013.0,454.0
frame_579,1016.0,457.0
frame_580,1014.0,468.0
frame_581,1014.0,474.0
frame_582,1016.0,486.0
frame_583,1014.0,500.0
frame_584,1017.0,474.0
frame_585,1010.0,440.0
frame_586,1909.0,9.0
frame_587,1909.0,9.0
frame_588,1909.0,9.0
frame_589,1909.0,9.0
frame_590,1909.0,9.0
frame_591,1909.0,9.0
frame_592,986.0,294.0
frame_593,984.0,280.0
frame_594,986.0,266.0
frame_595,982.0,254.0
frame_596,981.0,248.0
frame_597,981.0,236.0
frame_598,976.0,226.0
frame_599,977.0,216.0
frame_600,973.0,204.0
frame_601,972.0,202.0
frame_602,973.0,198.0
frame_603,969.0,192.0
frame_604,1910.0,4.0
frame_605,1910.0,4.0
frame_606,1910.0,4.0
frame_607,1910.0,4.0
frame_608,1910.0,4.0
frame_609,1910.0,4.0
frame_610,1910.0,4.0
frame_611,1910.0,4.0
frame_612,1910.0,4.0
frame_613,1910.0,4.0
frame_614,1910.0,4.0
frame_615,1910.0,4.0
frame_616,1910.0,4.0
frame_617,1910.0,4.0
frame_618,1910.0,4.0
frame_619,1910.0,4.0
frame_620,1910.0,4.0
frame_621,1910.0,4.0
frame_622,1910.0,4.0
frame_623,1910.0,4.0
frame_624,1910.0,4.0
frame_625,1910.0,4.0
frame_626,1910.0,4.0
frame_627,1910.0,4.0
frame_628,1910.0,4.0
frame_629,1910.0,4.0
frame_630,1910.0,4.0
frame_631,1910.0,4.0
frame_632,1910.0,4.0
frame_633,1910.0,4.0
frame_634,1910.0,4.0
frame_635,1910.0,4.0
frame_636,1910.0,4.0
frame_637,1910.0,4.0
frame_638,1910.0,4.0
frame_639,1910.0,4.0
frame_640,1910.0,4.0
frame_641,1910.0,4.0
frame_642,1910.0,4.0
frame_643,1910.0,4.0
frame_644,1910.0,4.0
frame_645,1910.0,4.0
frame_646,1910.0,4.0
frame_647,1910.0,4.0
frame_648,1910.0,4.0
frame_649,1910.0,4.0
frame_650,1910.0,4.0
frame_651,1910.0,4.0
frame_652,1910.0,4.0
frame_653,1910.0,4.0
frame_654,1910.0,4.0
frame_655,1910.0,4.0
frame_656,1910.0,4.0
frame_657,1910.0,4.0
frame_658,1910.0,4.0
frame_659,1910.0,4.0
frame_660,1910.0,4.0
frame_661,1910.0,4.0
frame_662,1910.0,4.0
frame_663,1910.0,4.0
frame_664,1910.0,4.0
frame_665,1910.0,4.0
frame_666,1910.0,4.0
frame_667,1910.0,4.0
frame_668,1910.0,4.0
frame_669,1910.0,4.0
frame_670,1910.0,4.0
frame_671,1910.0,4.0
frame_672,1910.0,4.0
frame_673,1910.0,4.0
frame_674,1910.0,4.0
frame_675,1910.0,4.0
frame_676,1910.0,4.0
frame_677,1910.0,4.0
frame_678,1910.0,4.0
frame_679,1910.0,4.0
frame_680,1910.0,4.0
frame_681,1910.0,4.0
frame_682,1910.0,4.0
frame_683,1910.0,4.0
frame_684,1910.0,4.0
frame_685,1910.0,4.0
frame_686,1910.0,4.0
frame_687,1910.0,4.0
frame_688,1910.0,4.0
frame_689,1910.0,4.0
frame_690,1910.0,4.0
frame_691,1910.0,4.0
frame_692,1910.0,4.0
frame_693,1910.0,4.0
frame_694,1910.0,4.0
frame_695,1910.0,4.0
frame_696,1910.0,4.0
frame_697,1910.0,4.0
frame_698,1910.0,4.0
frame_699,1910.0,4.0
frame_700,1910.0,4.0
frame_701,1910.0,4.0
frame_702,1910.0,4.0
frame_703,1910.0,4.0
frame_704,1910.0,4.0
frame_705,1910.0,4.0
frame_706,1910.0,4.0
frame_707,1910.0,4.0
frame_708,1910.0,4.0
frame_709,1910.0,4.0
frame_710,1910.0,4.0
frame_711,1910.0,4.0
frame_712,1910.0,4.0
frame_713,1910.0,4.0
frame_714,1910.0,4.0
frame_715,1910.0,4.0
frame_716,1910.0,4.0
frame_717,1910.0,4.0
frame_718,1910.0,4.0
frame_719,1910.0,4.0
frame_720,1910.0,4.0
frame_721,1910.0,4.0
frame_722,1910.0,4.0
frame_723,1910.0,4.0
frame_724,1910.0,4.0
frame_725,1910.0,4.0
frame_726,1910.0,4.0
frame_727,1910.0,4.0
frame_728,1910.0,4.0
frame_729,1910.0,4.0
frame_730,1910.0,4.0
frame_731,1910.0,4.0
frame_732,1910.0,4.0
frame_733,1910.0,4.0
frame_734,1910.0,4.0
frame_735,1910.0,4.0
frame_736,1910.0,4.0
frame_737,1910.0,4.0
frame_738,1910.0,4.0
frame_739,1910.0,4.0
frame_740,1910.0,4.0
frame_741,1910.0,4.0
frame_742,1910.0,4.0
frame_743,1910.0,4.0
frame_744,1910.0,4.0
frame_745,1910.0,4.0
frame_746,1910.0,4.0
frame_747,1910.0,4.0
frame_748,1910.0,4.0
frame_749,1910.0,4.0
frame_750,1910.0,4.0
frame_751,1910.0,4.0
frame_752,1910.0,4.0
frame_753,1910.0,4.0
frame_754,1910.0,4.0
frame_755,1910.0,4.0
frame_756,945.0,177.0
frame_757,944.0,182.0
frame_758,942.0,196.0
frame_759,944.0,204.0
frame_760,946.0,210.0
frame_761,944.0,222.0
frame_762,944.0,233.0
frame_763,941.0,244.0
frame_764,940.0,257.0
frame_765,940.0,266.0
frame_766,941.0,280.0
frame_767,940.0,289.0
frame_768,937.0,305.0
frame_769,937.0,321.0
frame_770,938.0,333.0
frame_771,937.0,356.0
frame_772,937.0,369.0
frame_773,936.0,384.0
frame_774,932.0,400.0
frame_775,930.0,425.0
frame_776,928.0,445.0
frame_777,928.0,464.0
frame_778,928.0,490.0
frame_779,926.0,512.0
frame_780,925.0,533.0
frame_781,925.0,560.0
frame_782,922.0,589.0
frame_783,921.0,614.0
frame_784,921.0,609.0
frame_785,916.0,598.0
frame_786,913.0,592.0
frame_787,912.0,580.0
frame_788,908.0,572.0
frame_789,904.0,568.0
frame_790,900.0,560.0
frame_791,901.0,553.0
frame_792,901.0,550.0
frame_793,893.0,542.0
frame_794,890.0,532.0
frame_795,890.0,532.0
frame_796,890.0,532.0
frame_797,888.0,528.0
frame_798,881.0,524.0
frame_799,876.0,522.0
frame_800,874.0,521.0
frame_801,872.0,518.0
frame_802,870.0,517.0
frame_803,865.0,514.0
frame_804,864.0,514.0
frame_805,858.0,516.0
frame_806,845.0,521.0
frame_807,848.0,521.0
frame_808,1902.0,4.0
frame_809,1912.0,5.0
frame_810,1912.0,6.0
frame_811,1912.0,6.0
frame_812,1912.0,6.0
frame_813,853.0,340.0
frame_814,856.0,310.0
frame_815,853.0,282.0
frame_816,856.0,253.0
frame_817,856.0,232.0
frame_818,858.0,214.0
frame_819,856.0,197.0
frame_820,858.0,182.0
frame_821,860.0,170.0
frame_822,861.0,157.0
frame_823,862.0,140.0
frame_824,864.0,129.0
frame_825,861.0,122.0
frame_826,862.0,109.0
frame_827,1918.0,17.0
frame_828,1918.0,17.0
frame_829,1918.0,17.0
frame_830,1918.0,17.0
frame_831,1918.0,17.0
frame_832,1918.0,17.0
frame_833,1918.0,17.0
frame_834,1918.0,17.0
frame_835,1918.0,17.0
frame_836,1918.0,17.0
frame_837,1918.0,17.0
frame_838,1918.0,17.0
frame_839,1918.0,17.0
frame_840,1918.0,17.0
frame_841,1918.0,17.0
frame_842,1918.0,17.0
frame_843,1918.0,17.0
frame_844,1918.0,17.0
frame_845,1918.0,17.0
frame_846,1918.0,17.0
frame_847,1918.0,17.0
frame_848,1918.0,17.0
frame_849,1918.0,17.0
frame_850,1917.0,17.0
frame_851,1913.0,18.0
frame_852,1913.0,18.0
frame_853,1910.0,20.0
frame_854,1909.0,21.0
frame_855,1909.0,21.0
frame_856,1909.0,21.0
frame_857,1909.0,21.0
frame_858,1909.0,21.0
frame_859,1909.0,21.0
frame_860,1909.0,21.0
frame_861,1909.0,21.0
frame_862,1909.0,21.0
frame_863,1909.0,21.0
frame_864,1909.0,21.0
frame_865,1909.0,21.0
frame_866,1909.0,21.0
frame_867,1909.0,21.0
frame_868,1909.0,21.0
frame_869,961.0,173.0
frame_870,965.0,178.0
frame_871,974.0,189.0
frame_872,985.0,201.0
frame_873,993.0,213.0
frame_874,1002.0,222.0
frame_875,1008.0,234.0
frame_876,1020.0,242.0
frame_877,1029.0,254.0
frame_878,1034.0,265.0
frame_879,1045.0,278.0
frame_880,1052.0,294.0
frame_881,1062.0,308.0
frame_882,1074.0,322.0
frame_883,1085.0,334.0
frame_884,1098.0,352.0
frame_885,1106.0,370.0
frame_886,1109.0,365.0
frame_887,1116.0,353.0
frame_888,1121.0,348.0
frame_889,1122.0,342.0
frame_890,1129.0,332.0
frame_891,1137.0,324.0
frame_892,1142.0,316.0
frame_893,1152.0,306.0
frame_894,1152.0,296.0
frame_895,1161.0,297.0
frame_896,1168.0,284.0
frame_897,1172.0,284.0
frame_898,1178.0,277.0
frame_899,1186.0,272.0
frame_900,1193.0,264.0
frame_901,1202.0,260.0
frame_902,1210.0,257.0
frame_903,1214.0,252.0
frame_904,1218.0,244.0
frame_905,1230.0,237.0
frame_906,1236.0,237.0
frame_907,1246.0,234.0
frame_908,1252.0,229.0
frame_909,1260.0,229.0
frame_910,1268.0,224.0
frame_911,1273.0,224.0
frame_912,1282.0,221.0
frame_913,1290.0,220.0
frame_914,1304.0,216.0
frame_915,1310.0,216.0
frame_916,1320.0,218.0
frame_917,1324.0,218.0
frame_918,1334.0,217.0
frame_919,1345.0,217.0
frame_920,1350.0,217.0
frame_921,1365.0,220.0
frame_922,1374.0,225.0
frame_923,1384.0,228.0
frame_924,1389.0,229.0
frame_925,1406.0,233.0
frame_926,1413.0,238.0
frame_927,1422.0,242.0
frame_928,1434.0,248.0
frame_929,1437.0,252.0
frame_930,1450.0,261.0
frame_931,1461.0,264.0
frame_932,1472.0,276.0
frame_933,1481.0,281.0
frame_934,1496.0,293.0
frame_935,1506.0,304.0
frame_936,1521.0,314.0
frame_937,1528.0,326.0
frame_938,1541.0,329.0
frame_939,1549.0,348.0
frame_940,1570.0,365.0
frame_941,1581.0,374.0
frame_942,1592.0,385.0
frame_943,1602.0,400.0
frame_944,1614.0,417.0
frame_945,1626.0,434.0
frame_946,1637.0,448.0
frame_947,1901.0,26.0
frame_948,1576.0,397.0
frame_949,1890.0,17.0
frame_950,1514.0,330.0
frame_951,1478.0,304.0
frame_952,1450.0,274.0
frame_953,1425.0,253.0
frame_954,1401.0,234.0
frame_955,1377.0,210.0
frame_956,1353.0,185.0
frame_957,1333.0,168.0
frame_958,1313.0,145.0
frame_959,1298.0,138.0
frame_960,1278.0,128.0
frame_961,1265.0,113.0
frame_962,1250.0,104.0
frame_963,1230.0,84.0
frame_964,1906.0,9.0
frame_965,1906.0,9.0
frame_966,1906.0,9.0
frame_967,1906.0,9.0
frame_968,1906.0,9.0
frame_969,1906.0,9.0
frame_970,1906.0,9.0
frame_971,1906.0,9.0
frame_972,1906.0,9.0
frame_973,1906.0,9.0
frame_974,1906.0,9.0
frame_975,1906.0,9.0
frame_976,1906.0,9.0
frame_977,1906.0,9.0
frame_978,1906.0,9.0
frame_979,1906.0,9.0
frame_980,1906.0,9.0
frame_981,1906.0,9.0
frame_982,1906.0,9.0
frame_983,1906.0,9.0
frame_984,1906.0,9.0
frame_985,1906.0,9.0
frame_986,1906.0,9.0
frame_987,1906.0,9.0
frame_988,1906.0,9.0
frame_989,1906.0,9.0
frame_990,1906.0,9.0
frame_991,1906.0,9.0
frame_992,1906.0,9.0
frame_993,1906.0,9.0
frame_994,1906.0,9.0
frame_995,1906.0,9.0
