frame,player_l_x,player_l_y,player_r_x,player_r_y
frame_073,585.0,842.0,285.0,857.0
frame_074,617.0,840.0,302.0,858.0
frame_075,636.0,840.0,314.0,857.0
frame_076,649.0,838.0,324.0,853.0
frame_077,661.0,838.0,342.0,853.0
frame_078,678.0,841.0,358.0,857.0
frame_079,682.0,856.0,365.0,861.0
frame_080,696.0,864.0,376.0,861.0
frame_081,696.0,869.0,397.0,858.0
frame_082,696.0,885.0,398.0,858.0
frame_083,702.0,897.0,420.0,860.0
frame_084,714.0,905.0,428.0,862.0
frame_085,716.0,905.0,436.0,864.0
frame_086,724.0,905.0,438.0,864.0
frame_087,724.0,905.0,446.0,864.0
frame_088,722.0,905.0,461.0,866.0
frame_089,718.0,904.0,478.0,866.0
frame_090,718.0,904.0,504.0,865.0
frame_091,718.0,904.0,505.0,865.0
frame_092,718.0,904.0,516.0,866.0
frame_093,718.0,904.0,529.0,868.0
frame_094,718.0,904.0,548.0,868.0
frame_095,718.0,904.0,558.0,868.0
frame_096,718.0,904.0,574.0,869.0
frame_097,718.0,904.0,593.0,869.0
frame_098,718.0,904.0,608.0,865.0
frame_099,718.0,904.0,621.0,865.0
frame_100,718.0,904.0,650.0,874.0
frame_101,718.0,904.0,658.0,874.0
frame_102,722.0,896.0,678.0,876.0
frame_103,722.0,896.0,697.0,886.0
frame_104,722.0,896.0,730.0,889.0
frame_105,722.0,896.0,748.0,896.0
frame_106,721.0,893.0,768.0,904.0
frame_107,722.0,893.0,789.0,910.0
frame_108,730.0,890.0,805.0,913.0
frame_109,730.0,890.0,817.0,916.0
frame_110,732.0,889.0,833.0,922.0
frame_111,737.0,888.0,850.0,926.0
frame_112,744.0,886.0,865.0,929.0
frame_113,745.0,886.0,868.0,930.0
frame_114,750.0,884.0,868.0,930.0
frame_115,758.0,880.0,868.0,930.0
frame_116,769.0,874.0,868.0,930.0
frame_117,789.0,865.0,868.0,930.0
frame_118,812.0,861.0,861.0,930.0
frame_119,826.0,860.0,861.0,930.0
frame_120,844.0,862.0,861.0,930.0
frame_121,861.0,874.0,861.0,930.0
frame_122,886.0,886.0,861.0,930.0
frame_123,909.0,886.0,860.0,928.0
frame_124,928.0,893.0,861.0,920.0
frame_125,969.0,906.0,866.0,916.0
frame_126,996.0,912.0,870.0,914.0
frame_127,1021.0,917.0,877.0,910.0
frame_128,1046.0,928.0,884.0,904.0
frame_129,1061.0,933.0,889.0,902.0
frame_130,1088.0,938.0,897.0,902.0
frame_131,1106.0,944.0,905.0,902.0
frame_132,1097.0,948.0,917.0,904.0
frame_133,1094.0,949.0,925.0,904.0
frame_134,1094.0,949.0,944.0,902.0
frame_135,1092.0,954.0,962.0,901.0
frame_136,1092.0,954.0,978.0,905.0
frame_137,1092.0,954.0,997.0,909.0
frame_138,1092.0,954.0,1013.0,913.0
frame_139,1092.0,954.0,1030.0,916.0
frame_140,1092.0,954.0,1066.0,936.0
frame_141,1092.0,954.0,1104.0,945.0
frame_142,1092.0,954.0,1120.0,950.0
frame_143,1092.0,954.0,1141.0,956.0
frame_144,1092.0,954.0,1166.0,965.0
frame_145,1092.0,954.0,1189.0,968.0
frame_146,1093.0,953.0,1220.0,977.0
frame_147,1109.0,950.0,1237.0,980.0
frame_148,1120.0,956.0,1260.0,982.0
frame_149,1138.0,958.0,1284.0,986.0
frame_150,1144.0,958.0,1305.0,992.0
frame_151,1148.0,960.0,1317.0,994.0
frame_152,1162.0,965.0,1317.0,994.0
frame_153,1180.0,968.0,1317.0,994.0
frame_154,1185.0,968.0,1318.0,998.0
frame_155,1192.0,966.0,1318.0,998.0
frame_156,1212.0,966.0,1318.0,998.0
frame_157,1212.0,966.0,1318.0,1001.0
frame_158,1213.0,966.0,1318.0,1009.0
frame_159,1226.0,969.0,1317.0,1010.0
frame_160,1226.0,969.0,1317.0,1010.0
frame_161,1233.0,974.0,1317.0,1010.0
frame_162,1234.0,982.0,1316.0,1000.0
frame_163,1234.0,984.0,1316.0,990.0
frame_164,1232.0,985.0,1314.0,986.0
frame_165,1225.0,985.0,1309.0,969.0
frame_166,1225.0,982.0,1308.0,960.0
frame_167,1225.0,972.0,1290.0,945.0
frame_168,1224.0,970.0,1289.0,942.0
frame_169,1224.0,970.0,1289.0,942.0
frame_170,1218.0,964.0,1289.0,934.0
frame_171,1212.0,956.0,1289.0,934.0
frame_172,1202.0,950.0,1289.0,934.0
frame_173,1194.0,942.0,1289.0,932.0
frame_174,1190.0,937.0,1301.0,928.0
frame_175,1182.0,928.0,1301.0,928.0
frame_176,1140.0,914.0,1301.0,928.0
frame_177,1138.0,913.0,1301.0,928.0
frame_178,1138.0,913.0,1296.0,928.0
frame_179,1132.0,905.0,1296.0,928.0
frame_180,1120.0,902.0,1296.0,928.0
frame_181,1110.0,896.0,1296.0,928.0
frame_182,1102.0,888.0,1296.0,928.0
frame_183,1102.0,888.0,1296.0,928.0
frame_184,1106.0,872.0,1296.0,928.0
frame_185,1122.0,872.0,1296.0,928.0
frame_186,1128.0,870.0,1293.0,926.0
frame_187,1132.0,861.0,1289.0,918.0
frame_188,1161.0,858.0,1286.0,890.0
frame_189,1178.0,858.0,1286.0,890.0
frame_190,1178.0,857.0,1290.0,878.0
frame_191,1197.0,857.0,1285.0,870.0
frame_192,1210.0,856.0,1284.0,858.0
frame_193,1213.0,862.0,1270.0,845.0
frame_194,1214.0,877.0,1262.0,836.0
frame_195,1216.0,878.0,1250.0,825.0
frame_196,1221.0,878.0,1237.0,821.0
frame_197,1221.0,878.0,1221.0,817.0
frame_198,1220.0,876.0,1198.0,814.0
frame_199,1218.0,865.0,1165.0,818.0
frame_200,1218.0,865.0,1132.0,810.0
frame_201,1218.0,865.0,1106.0,816.0
frame_202,1214.0,865.0,1101.0,820.0
frame_203,1214.0,865.0,1081.0,818.0
frame_204,1185.0,853.0,1074.0,817.0
frame_205,1162.0,830.0,1054.0,817.0
frame_206,1162.0,829.0,1053.0,817.0
frame_207,1140.0,814.0,1053.0,818.0
frame_208,1140.0,814.0,1054.0,821.0
frame_209,1090.0,793.0,1058.0,833.0
frame_210,1042.0,776.0,1058.0,833.0
frame_211,1022.0,777.0,1056.0,830.0
frame_212,990.0,785.0,,
frame_213,958.0,781.0,1056.0,830.0
frame_214,948.0,784.0,1052.0,824.0
frame_215,917.0,793.0,1052.0,824.0
frame_216,884.0,796.0,1052.0,822.0
frame_217,849.0,801.0,1048.0,818.0
frame_218,826.0,801.0,1030.0,813.0
frame_219,801.0,804.0,1026.0,808.0
frame_220,792.0,804.0,1016.0,800.0
frame_221,804.0,802.0,990.0,788.0
frame_222,801.0,809.0,972.0,784.0
frame_223,801.0,809.0,948.0,770.0
frame_224,801.0,809.0,910.0,752.0
frame_225,801.0,809.0,846.0,745.0
frame_226,801.0,809.0,805.0,737.0
frame_227,801.0,809.0,781.0,745.0
frame_228,797.0,806.0,777.0,737.0
frame_229,793.0,804.0,754.0,749.0
frame_230,793.0,804.0,714.0,758.0
frame_231,792.0,802.0,677.0,761.0
frame_232,790.0,800.0,652.0,753.0
frame_233,772.0,785.0,625.0,760.0
frame_234,753.0,781.0,582.0,758.0
frame_235,740.0,764.0,557.0,758.0
frame_236,737.0,753.0,544.0,760.0
frame_237,720.0,733.0,522.0,761.0
frame_238,704.0,724.0,506.0,760.0
frame_239,669.0,720.0,496.0,760.0
frame_240,672.0,717.0,484.0,764.0
frame_241,642.0,705.0,474.0,770.0
frame_242,617.0,702.0,468.0,776.0
frame_243,586.0,700.0,464.0,778.0
frame_244,556.0,698.0,454.0,785.0
frame_245,537.0,705.0,454.0,785.0
frame_246,517.0,712.0,454.0,785.0
frame_247,481.0,717.0,460.0,781.0
frame_248,453.0,726.0,460.0,781.0
frame_249,416.0,738.0,460.0,773.0
frame_250,386.0,745.0,460.0,773.0
frame_251,353.0,749.0,452.0,769.0
frame_252,326.0,744.0,450.0,768.0
frame_253,304.0,746.0,440.0,754.0
frame_254,284.0,748.0,418.0,752.0
frame_255,273.0,745.0,408.0,736.0
frame_256,257.0,749.0,404.0,738.0
frame_257,257.0,749.0,400.0,738.0
frame_258,252.0,750.0,374.0,737.0
frame_259,248.0,753.0,368.0,733.0
frame_260,248.0,753.0,346.0,734.0
frame_261,248.0,753.0,317.0,734.0
frame_262,248.0,753.0,305.0,737.0
frame_263,248.0,753.0,305.0,737.0
frame_264,248.0,753.0,282.0,736.0
frame_265,248.0,753.0,270.0,728.0
frame_266,248.0,753.0,266.0,728.0
frame_267,248.0,753.0,249.0,730.0
frame_268,248.0,753.0,245.0,712.0
frame_269,248.0,753.0,245.0,712.0
frame_270,248.0,752.0,240.0,714.0
frame_271,249.0,746.0,217.0,706.0
frame_272,246.0,744.0,216.0,693.0
frame_273,248.0,740.0,212.0,694.0
frame_274,249.0,737.0,212.0,694.0
frame_275,249.0,729.0,209.0,696.0
frame_276,249.0,728.0,208.0,697.0
frame_277,245.0,726.0,206.0,700.0
frame_278,237.0,725.0,194.0,706.0
frame_279,238.0,722.0,193.0,708.0
frame_280,240.0,721.0,193.0,708.0
frame_281,232.0,717.0,193.0,708.0
frame_282,206.0,718.0,193.0,708.0
frame_283,198.0,708.0,193.0,708.0
frame_284,205.0,709.0,193.0,708.0
frame_285,200.0,709.0,193.0,708.0
frame_286,196.0,709.0,193.0,708.0
frame_287,184.0,710.0,193.0,708.0
frame_288,180.0,710.0,193.0,708.0
frame_289,180.0,710.0,193.0,708.0
frame_290,164.0,712.0,193.0,708.0
frame_291,162.0,710.0,193.0,708.0
frame_292,145.0,706.0,193.0,708.0
frame_293,118.0,705.0,193.0,696.0
frame_294,118.0,705.0,193.0,694.0
frame_295,109.0,706.0,182.0,693.0
frame_296,109.0,706.0,182.0,693.0
frame_297,97.0,708.0,174.0,690.0
frame_298,93.0,704.0,168.0,692.0
frame_299,93.0,704.0,168.0,692.0
frame_300,94.0,704.0,168.0,692.0
frame_301,94.0,704.0,156.0,692.0
frame_302,94.0,704.0,152.0,692.0
frame_303,96.0,704.0,144.0,690.0
frame_304,90.0,700.0,141.0,689.0
frame_305,90.0,698.0,140.0,689.0
frame_306,90.0,696.0,140.0,689.0
frame_307,90.0,694.0,140.0,689.0
frame_308,70.0,685.0,138.0,686.0
frame_309,69.0,686.0,138.0,686.0
frame_310,69.0,686.0,138.0,686.0
frame_311,69.0,686.0,138.0,686.0
frame_312,69.0,686.0,138.0,686.0
frame_313,61.0,685.0,138.0,686.0
frame_314,44.0,685.0,145.0,684.0
frame_315,44.0,685.0,145.0,684.0
frame_316,40.0,690.0,146.0,684.0
frame_317,40.0,690.0,146.0,684.0
frame_318,40.0,690.0,146.0,684.0
frame_319,40.0,690.0,146.0,684.0
frame_320,41.0,690.0,142.0,689.0
frame_321,45.0,688.0,142.0,689.0
frame_322,45.0,688.0,142.0,689.0
frame_323,45.0,688.0,142.0,689.0
frame_324,45.0,688.0,142.0,689.0
frame_325,48.0,688.0,142.0,689.0
frame_326,49.0,688.0,142.0,689.0
frame_327,50.0,688.0,142.0,689.0
frame_328,54.0,685.0,142.0,689.0
frame_329,54.0,685.0,142.0,689.0
frame_330,54.0,685.0,142.0,689.0
frame_331,54.0,685.0,142.0,689.0
frame_332,64.0,682.0,142.0,689.0
frame_333,64.0,682.0,142.0,689.0
frame_334,64.0,682.0,142.0,689.0
frame_335,66.0,681.0,142.0,689.0
frame_336,72.0,680.0,142.0,689.0
frame_337,72.0,680.0,142.0,689.0
frame_338,77.0,681.0,142.0,689.0
frame_339,78.0,681.0,142.0,689.0
frame_340,90.0,681.0,142.0,689.0
frame_341,90.0,682.0,142.0,689.0
frame_342,90.0,684.0,142.0,689.0
frame_343,90.0,684.0,142.0,689.0
frame_344,90.0,684.0,142.0,689.0
frame_345,90.0,684.0,142.0,689.0
frame_346,90.0,684.0,142.0,689.0
frame_347,90.0,684.0,142.0,689.0
frame_348,90.0,684.0,142.0,689.0
frame_349,90.0,684.0,142.0,689.0
frame_350,90.0,684.0,142.0,689.0
frame_351,90.0,684.0,142.0,689.0
frame_352,90.0,684.0,142.0,689.0
frame_353,90.0,684.0,142.0,689.0
frame_354,90.0,684.0,142.0,689.0
frame_355,90.0,684.0,142.0,689.0
frame_356,90.0,684.0,142.0,689.0
