frame,player_r_x,player_r_y,player_l_x,player_l_y
frame_277,577.0,937.0,461.0,962.0
frame_278,577.0,937.0,460.0,962.0
frame_279,577.0,937.0,448.0,970.0
frame_280,577.0,937.0,425.0,985.0
frame_281,577.0,937.0,425.0,985.0
frame_282,577.0,937.0,430.0,982.0
frame_283,577.0,937.0,430.0,982.0
frame_284,577.0,937.0,430.0,982.0
frame_285,577.0,937.0,430.0,982.0
frame_286,577.0,937.0,430.0,982.0
frame_287,577.0,937.0,430.0,982.0
frame_288,577.0,937.0,430.0,982.0
frame_289,596.0,910.0,430.0,982.0
frame_290,593.0,910.0,432.0,982.0
frame_291,592.0,912.0,432.0,982.0
frame_292,596.0,917.0,432.0,982.0
frame_293,601.0,921.0,432.0,982.0
frame_294,601.0,925.0,434.0,982.0
frame_295,606.0,930.0,434.0,982.0
frame_296,613.0,932.0,436.0,982.0
frame_297,617.0,934.0,436.0,982.0
frame_298,622.0,936.0,437.0,981.0
frame_299,622.0,936.0,438.0,980.0
frame_300,632.0,942.0,438.0,980.0
frame_301,634.0,949.0,438.0,980.0
frame_302,634.0,949.0,442.0,980.0
frame_303,638.0,956.0,442.0,980.0
frame_304,640.0,957.0,444.0,978.0
frame_305,640.0,957.0,444.0,978.0
frame_306,640.0,957.0,444.0,978.0
frame_307,640.0,957.0,445.0,980.0
frame_308,640.0,957.0,462.0,1002.0
frame_309,640.0,957.0,477.0,1002.0
frame_310,638.0,962.0,508.0,996.0
frame_311,638.0,962.0,517.0,996.0
frame_312,638.0,962.0,532.0,994.0
frame_313,638.0,962.0,544.0,994.0
frame_314,638.0,962.0,581.0,993.0
frame_315,638.0,962.0,612.0,986.0
frame_316,638.0,962.0,621.0,984.0
frame_317,638.0,962.0,648.0,978.0
frame_318,638.0,962.0,677.0,972.0
frame_319,638.0,962.0,717.0,972.0
frame_320,638.0,962.0,722.0,973.0
frame_321,638.0,962.0,750.0,973.0
frame_322,638.0,962.0,764.0,974.0
frame_323,638.0,962.0,772.0,980.0
frame_324,642.0,957.0,773.0,980.0
frame_325,649.0,954.0,780.0,984.0
frame_326,660.0,950.0,780.0,984.0
frame_327,665.0,949.0,794.0,989.0
frame_328,670.0,949.0,794.0,989.0
frame_329,688.0,946.0,788.0,993.0
frame_330,709.0,950.0,788.0,993.0
frame_331,736.0,949.0,788.0,993.0
frame_332,753.0,949.0,788.0,993.0
frame_333,770.0,949.0,788.0,993.0
frame_334,772.0,949.0,788.0,993.0
frame_335,792.0,944.0,788.0,993.0
frame_336,813.0,952.0,788.0,993.0
frame_337,816.0,948.0,788.0,993.0
frame_338,829.0,949.0,786.0,993.0
frame_339,849.0,942.0,786.0,993.0
frame_340,869.0,940.0,786.0,984.0
frame_341,885.0,941.0,785.0,984.0
frame_342,904.0,941.0,784.0,982.0
frame_343,924.0,940.0,778.0,980.0
frame_344,924.0,940.0,776.0,976.0
frame_345,933.0,941.0,774.0,974.0
frame_346,956.0,938.0,774.0,974.0
frame_347,980.0,938.0,770.0,977.0
frame_348,996.0,945.0,765.0,978.0
frame_349,1008.0,941.0,765.0,978.0
frame_350,1006.0,949.0,765.0,978.0
frame_351,1024.0,949.0,765.0,978.0
frame_352,1024.0,948.0,765.0,978.0
frame_353,1033.0,944.0,766.0,978.0
frame_354,1041.0,944.0,772.0,982.0
frame_355,1048.0,946.0,772.0,982.0
frame_356,1048.0,946.0,773.0,982.0
frame_357,1049.0,948.0,774.0,982.0
frame_358,1046.0,949.0,784.0,976.0
frame_359,1042.0,950.0,789.0,972.0
frame_360,1040.0,952.0,785.0,961.0
frame_361,1040.0,952.0,785.0,965.0
frame_362,1040.0,952.0,792.0,965.0
frame_363,1038.0,952.0,797.0,964.0
frame_364,1038.0,952.0,805.0,958.0
frame_365,1038.0,952.0,820.0,954.0
frame_366,1036.0,952.0,830.0,950.0
frame_367,1036.0,952.0,850.0,945.0
frame_368,1036.0,952.0,862.0,944.0
frame_369,1036.0,952.0,888.0,941.0
frame_370,1036.0,952.0,917.0,929.0
frame_371,1036.0,952.0,948.0,920.0
frame_372,1036.0,952.0,972.0,916.0
frame_373,1037.0,952.0,1013.0,906.0
frame_374,1037.0,952.0,1049.0,902.0
frame_375,1037.0,952.0,1060.0,893.0
frame_376,1038.0,953.0,1069.0,894.0
frame_377,1045.0,944.0,1093.0,894.0
frame_378,1049.0,945.0,1120.0,893.0
frame_379,1052.0,941.0,1140.0,890.0
frame_380,1062.0,928.0,1152.0,890.0
frame_381,1073.0,924.0,1165.0,892.0
frame_382,1080.0,914.0,1178.0,889.0
frame_383,1093.0,902.0,1186.0,886.0
frame_384,1125.0,902.0,1182.0,892.0
frame_385,1136.0,894.0,1182.0,892.0
frame_386,1158.0,889.0,1182.0,892.0
frame_387,1192.0,889.0,1182.0,892.0
frame_388,1201.0,892.0,1184.0,884.0
frame_389,1234.0,892.0,1184.0,884.0
frame_390,1244.0,892.0,1186.0,880.0
frame_391,1261.0,893.0,1193.0,873.0
frame_392,1280.0,893.0,1198.0,866.0
frame_393,1301.0,893.0,1205.0,864.0
frame_394,1306.0,894.0,1216.0,854.0
frame_395,1306.0,894.0,1230.0,841.0
frame_396,1306.0,894.0,1238.0,844.0
frame_397,1305.0,894.0,1254.0,848.0
frame_398,1304.0,888.0,1268.0,854.0
frame_399,1312.0,878.0,1278.0,856.0
frame_400,1326.0,878.0,1296.0,856.0
frame_401,1326.0,877.0,1308.0,853.0
frame_402,1329.0,860.0,1308.0,853.0
frame_403,1338.0,860.0,1316.0,853.0
frame_404,1356.0,858.0,1317.0,850.0
frame_405,1366.0,856.0,1317.0,850.0
frame_406,1402.0,868.0,1317.0,850.0
frame_407,1404.0,866.0,1317.0,850.0
frame_408,1417.0,865.0,1317.0,850.0
frame_409,1442.0,865.0,1317.0,850.0
frame_410,1476.0,868.0,1317.0,850.0
frame_411,1478.0,857.0,1317.0,850.0
frame_412,1492.0,853.0,1317.0,850.0
frame_413,1498.0,853.0,1317.0,850.0
frame_414,1508.0,850.0,1317.0,850.0
frame_415,1506.0,850.0,1320.0,857.0
frame_416,1505.0,850.0,1318.0,845.0
frame_417,1505.0,852.0,1318.0,845.0
frame_418,1505.0,852.0,1318.0,845.0
frame_419,1505.0,852.0,1318.0,845.0
frame_420,1505.0,852.0,1318.0,845.0
frame_421,1505.0,852.0,1318.0,845.0
frame_422,1505.0,852.0,1318.0,842.0
frame_423,1505.0,852.0,1322.0,840.0
frame_424,1505.0,852.0,1326.0,840.0
frame_425,1502.0,849.0,1341.0,832.0
frame_426,1502.0,849.0,1344.0,829.0
frame_427,1502.0,849.0,1348.0,829.0
frame_428,1505.0,841.0,1350.0,818.0
frame_429,1505.0,841.0,1358.0,809.0
frame_430,1502.0,836.0,1357.0,804.0
frame_431,1504.0,834.0,1361.0,797.0
frame_432,1508.0,832.0,1368.0,792.0
frame_433,1508.0,832.0,1374.0,786.0
frame_434,1508.0,830.0,1374.0,785.0
frame_435,1508.0,830.0,1380.0,773.0
frame_436,1508.0,826.0,1380.0,772.0
frame_437,1510.0,822.0,1380.0,765.0
frame_438,1520.0,820.0,1380.0,765.0
frame_439,1520.0,820.0,1384.0,761.0
frame_440,1529.0,818.0,1384.0,761.0
frame_441,1529.0,818.0,1381.0,781.0
frame_442,1530.0,818.0,1384.0,778.0
frame_443,1532.0,818.0,1385.0,776.0
frame_444,1536.0,817.0,1386.0,776.0
frame_445,1536.0,817.0,1389.0,780.0
frame_446,1536.0,817.0,1389.0,780.0
frame_447,1540.0,813.0,1389.0,788.0
frame_448,1540.0,813.0,1394.0,790.0
frame_449,1540.0,813.0,1402.0,800.0
frame_450,1540.0,813.0,1401.0,801.0
frame_451,1540.0,813.0,1401.0,801.0
frame_452,1552.0,812.0,1413.0,809.0
frame_453,1552.0,812.0,1418.0,816.0
frame_454,1550.0,817.0,1426.0,818.0
frame_455,1550.0,817.0,1429.0,825.0
frame_456,1550.0,817.0,1438.0,824.0
frame_457,1549.0,818.0,1450.0,828.0
frame_458,1549.0,818.0,1456.0,830.0
frame_459,1549.0,818.0,1458.0,836.0
frame_460,1549.0,818.0,1460.0,830.0
frame_461,1549.0,818.0,1460.0,830.0
frame_462,1549.0,818.0,1460.0,830.0
frame_463,1549.0,818.0,1460.0,830.0
frame_464,1549.0,817.0,1448.0,822.0
frame_465,1549.0,817.0,1448.0,822.0
frame_466,1549.0,817.0,1448.0,822.0
frame_467,1549.0,817.0,1446.0,826.0
frame_468,1549.0,817.0,1446.0,826.0
frame_469,1549.0,817.0,1446.0,828.0
frame_470,1549.0,817.0,1440.0,836.0
frame_471,1549.0,817.0,1440.0,836.0
frame_472,1549.0,817.0,1440.0,836.0
frame_473,1549.0,817.0,1440.0,836.0
frame_474,1549.0,817.0,1440.0,834.0
frame_475,1549.0,817.0,1438.0,832.0
frame_476,1549.0,817.0,1434.0,830.0
frame_477,1549.0,817.0,1433.0,830.0
frame_478,1542.0,817.0,1433.0,830.0
frame_479,1542.0,817.0,1422.0,832.0
frame_480,1542.0,817.0,1422.0,832.0
frame_481,1542.0,817.0,1432.0,838.0
frame_482,1542.0,817.0,1432.0,838.0
frame_483,1542.0,817.0,1432.0,838.0
frame_484,1537.0,816.0,1432.0,838.0
frame_485,1537.0,816.0,1429.0,838.0
frame_486,1537.0,816.0,1429.0,838.0
frame_487,1537.0,818.0,1429.0,838.0
frame_488,1540.0,824.0,1429.0,838.0
frame_489,1542.0,826.0,1429.0,838.0
frame_490,1540.0,834.0,1429.0,838.0
frame_491,1533.0,841.0,1429.0,838.0
frame_492,1520.0,844.0,1429.0,838.0
frame_493,1520.0,844.0,1429.0,838.0
frame_494,1510.0,840.0,1429.0,838.0
frame_495,1484.0,846.0,1429.0,838.0
frame_496,1476.0,850.0,1429.0,838.0
frame_497,1454.0,848.0,1429.0,838.0
frame_498,1446.0,852.0,1429.0,838.0
frame_499,1442.0,852.0,1429.0,838.0
frame_500,1424.0,862.0,1429.0,838.0
frame_501,1406.0,873.0,1428.0,841.0
frame_502,1409.0,873.0,1417.0,832.0
frame_503,1410.0,873.0,1413.0,833.0
frame_504,1408.0,873.0,1413.0,833.0
frame_505,1408.0,874.0,1405.0,833.0
frame_506,1408.0,874.0,1392.0,840.0
frame_507,1408.0,874.0,1392.0,844.0
frame_508,1408.0,874.0,1378.0,852.0
frame_509,1408.0,874.0,1360.0,862.0
frame_510,1408.0,874.0,1361.0,862.0
frame_511,1408.0,874.0,1361.0,862.0
frame_512,1408.0,874.0,1349.0,862.0
frame_513,1408.0,874.0,1337.0,868.0
frame_514,1408.0,874.0,1324.0,873.0
frame_515,1408.0,874.0,1324.0,873.0
frame_516,1408.0,874.0,1325.0,872.0
frame_517,1410.0,880.0,1309.0,874.0
frame_518,1414.0,885.0,1289.0,889.0
frame_519,1418.0,888.0,1284.0,888.0
frame_520,1429.0,892.0,1274.0,889.0
frame_521,1430.0,892.0,1264.0,890.0
frame_522,1430.0,892.0,1257.0,896.0
frame_523,1433.0,894.0,1250.0,904.0
frame_524,1434.0,898.0,1240.0,905.0
frame_525,1437.0,908.0,1233.0,920.0
frame_526,1438.0,909.0,1233.0,920.0
frame_527,1438.0,909.0,1233.0,920.0
frame_528,1437.0,910.0,1233.0,920.0
frame_529,1437.0,910.0,1233.0,920.0
frame_530,1438.0,910.0,1233.0,920.0
frame_531,1438.0,910.0,1233.0,920.0
frame_532,1438.0,910.0,1233.0,920.0
frame_533,1434.0,910.0,1233.0,920.0
frame_534,1432.0,910.0,1234.0,921.0
frame_535,1432.0,910.0,1234.0,921.0
frame_536,1432.0,910.0,1234.0,921.0
frame_537,1421.0,914.0,1234.0,921.0
frame_538,1421.0,914.0,1234.0,921.0
frame_539,1421.0,914.0,1234.0,921.0
frame_540,1406.0,920.0,1234.0,921.0
frame_541,1398.0,924.0,1234.0,921.0
frame_542,1390.0,925.0,1234.0,921.0
frame_543,1384.0,929.0,1234.0,921.0
frame_544,1374.0,929.0,1234.0,921.0
frame_545,1366.0,928.0,1234.0,921.0
frame_546,1340.0,930.0,1234.0,921.0
frame_547,1332.0,932.0,1234.0,921.0
frame_548,1325.0,934.0,1234.0,921.0
frame_549,1316.0,933.0,1234.0,921.0
frame_550,1308.0,936.0,1234.0,921.0
frame_551,1301.0,936.0,1222.0,913.0
frame_552,1301.0,936.0,1209.0,909.0
frame_553,1301.0,936.0,1206.0,908.0
frame_554,1301.0,936.0,1193.0,900.0
frame_555,1301.0,936.0,1173.0,901.0
frame_556,1302.0,937.0,1170.0,900.0
frame_557,1302.0,937.0,1149.0,900.0
frame_558,1302.0,937.0,1146.0,898.0
frame_559,1302.0,937.0,1141.0,897.0
frame_560,1302.0,937.0,1130.0,898.0
frame_561,1302.0,937.0,1130.0,898.0
frame_562,1302.0,937.0,1130.0,898.0
frame_563,1306.0,938.0,1130.0,898.0
frame_564,1306.0,938.0,1130.0,898.0
frame_565,1306.0,938.0,1130.0,898.0
frame_566,1306.0,938.0,1130.0,898.0
frame_567,1306.0,938.0,1130.0,898.0
frame_568,1306.0,938.0,1130.0,898.0
frame_569,1306.0,938.0,1130.0,898.0
frame_570,1306.0,938.0,1130.0,898.0
frame_571,1306.0,938.0,1130.0,898.0
frame_572,1306.0,938.0,1130.0,898.0
frame_573,1306.0,938.0,1130.0,898.0
frame_574,1306.0,938.0,1130.0,898.0
frame_575,1306.0,938.0,1130.0,898.0
frame_576,1306.0,938.0,1130.0,898.0
frame_577,1306.0,938.0,1130.0,898.0
frame_578,1306.0,938.0,1130.0,898.0
frame_579,1306.0,938.0,1130.0,898.0
frame_580,1306.0,938.0,1130.0,898.0
frame_581,1306.0,938.0,1130.0,898.0
frame_582,1306.0,938.0,1130.0,898.0
frame_583,1306.0,938.0,1130.0,898.0
frame_584,1306.0,938.0,1129.0,896.0
frame_585,1306.0,938.0,1126.0,884.0
frame_586,1306.0,938.0,1126.0,884.0
frame_587,1306.0,938.0,1128.0,882.0
frame_588,1306.0,928.0,1128.0,877.0
frame_589,1306.0,928.0,1142.0,865.0
frame_590,1306.0,928.0,1142.0,862.0
frame_591,1306.0,928.0,1137.0,853.0
frame_592,1306.0,928.0,1141.0,846.0
frame_593,1306.0,928.0,1141.0,846.0
frame_594,1308.0,928.0,1145.0,838.0
frame_595,1309.0,928.0,1145.0,826.0
frame_596,1310.0,928.0,1145.0,818.0
frame_597,1314.0,929.0,1144.0,817.0
frame_598,1317.0,932.0,1141.0,814.0
frame_599,1328.0,932.0,1134.0,812.0
frame_600,1328.0,932.0,1134.0,812.0
frame_601,1328.0,932.0,1134.0,822.0
frame_602,1328.0,932.0,1134.0,822.0
frame_603,1328.0,932.0,1134.0,822.0
frame_604,1328.0,932.0,1125.0,833.0
frame_605,1328.0,932.0,1129.0,845.0
frame_606,1328.0,932.0,1129.0,845.0
frame_607,1328.0,932.0,1132.0,848.0
frame_608,1322.0,930.0,1142.0,861.0
frame_609,1322.0,930.0,1142.0,864.0
frame_610,1322.0,930.0,1150.0,884.0
frame_611,1322.0,930.0,1157.0,893.0
frame_612,1322.0,930.0,1160.0,896.0
frame_613,1322.0,930.0,1160.0,900.0
frame_614,1324.0,930.0,1158.0,900.0
frame_615,1324.0,930.0,1157.0,900.0
frame_616,1324.0,930.0,1157.0,900.0
frame_617,1324.0,930.0,1157.0,900.0
frame_618,1329.0,925.0,1157.0,900.0
frame_619,1329.0,925.0,1157.0,900.0
frame_620,1329.0,918.0,1157.0,900.0
frame_621,1329.0,901.0,1157.0,900.0
frame_622,1325.0,900.0,1157.0,900.0
frame_623,1322.0,900.0,1157.0,900.0
frame_624,1313.0,896.0,1157.0,900.0
frame_625,1298.0,888.0,1157.0,900.0
frame_626,1298.0,888.0,1157.0,900.0
frame_627,1286.0,881.0,1157.0,900.0
frame_628,1285.0,881.0,1157.0,900.0
