frame,ball_x,ball_y
frame_087,1909.0,10.0
frame_088,1909.0,10.0
frame_089,1909.0,10.0
frame_090,1909.0,10.0
frame_091,1909.0,10.0
frame_092,1909.0,10.0
frame_093,1909.0,10.0
frame_094,1909.0,10.0
frame_095,1909.0,10.0
frame_096,1909.0,10.0
frame_097,1909.0,10.0
frame_098,1909.0,10.0
frame_099,1909.0,10.0
frame_100,1909.0,10.0
frame_101,1909.0,10.0
frame_102,1909.0,10.0
frame_103,1909.0,10.0
frame_104,1909.0,10.0
frame_105,1909.0,10.0
frame_106,1909.0,10.0
frame_107,1909.0,10.0
frame_108,1909.0,10.0
frame_109,1909.0,10.0
frame_110,1909.0,10.0
frame_111,1909.0,10.0
frame_112,1909.0,10.0
frame_113,1909.0,10.0
frame_114,1909.0,10.0
frame_115,1909.0,10.0
frame_116,1909.0,10.0
frame_117,1909.0,10.0
frame_118,1909.0,10.0
frame_119,1909.0,10.0
frame_120,1909.0,10.0
frame_121,1909.0,10.0
frame_122,1909.0,10.0
frame_123,1909.0,10.0
frame_124,1909.0,10.0
frame_125,1909.0,10.0
frame_126,1909.0,10.0
frame_127,1909.0,10.0
frame_128,1909.0,10.0
frame_129,1909.0,10.0
frame_130,1909.0,10.0
frame_131,1909.0,10.0
frame_132,1909.0,10.0
frame_133,1909.0,10.0
frame_134,1909.0,10.0
frame_135,1909.0,10.0
frame_136,1909.0,10.0
frame_137,1909.0,10.0
frame_138,1909.0,10.0
frame_139,1909.0,10.0
frame_140,1909.0,10.0
frame_141,1909.0,10.0
frame_142,1909.0,10.0
frame_143,1909.0,10.0
frame_144,1909.0,10.0
frame_145,1909.0,10.0
frame_146,1909.0,10.0
frame_147,1909.0,10.0
frame_148,1909.0,10.0
frame_149,1909.0,10.0
frame_150,1909.0,10.0
frame_151,1909.0,10.0
frame_152,1909.0,10.0
frame_153,1909.0,10.0
frame_154,1909.0,10.0
frame_155,1909.0,10.0
frame_156,1909.0,10.0
frame_157,1909.0,10.0
frame_158,1909.0,10.0
frame_159,1909.0,10.0
frame_160,1909.0,10.0
frame_161,1909.0,10.0
frame_162,1909.0,10.0
frame_163,1909.0,10.0
frame_164,1909.0,10.0
frame_165,1909.0,10.0
frame_166,1909.0,10.0
frame_167,1909.0,10.0
frame_168,1909.0,10.0
frame_169,1909.0,10.0
frame_170,1909.0,10.0
frame_171,1909.0,10.0
frame_172,1909.0,10.0
frame_173,1909.0,10.0
frame_174,1909.0,10.0
frame_175,1909.0,10.0
frame_176,1909.0,10.0
frame_177,1909.0,10.0
frame_178,1909.0,10.0
frame_179,1909.0,10.0
frame_180,1909.0,10.0
frame_181,1909.0,10.0
frame_182,1909.0,10.0
frame_183,1909.0,10.0
frame_184,1909.0,10.0
frame_185,1909.0,10.0
frame_186,1909.0,10.0
frame_187,1909.0,10.0
frame_188,1909.0,10.0
frame_189,1909.0,10.0
frame_190,1909.0,10.0
frame_191,1909.0,10.0
frame_192,1909.0,10.0
frame_193,1909.0,10.0
frame_195,1912.0,9.0
frame_196,1912.0,9.0
frame_197,1912.0,9.0
frame_198,1912.0,9.0
frame_199,1140.0,494.0
frame_200,1140.0,500.0
frame_201,1138.0,508.0
frame_202,1136.0,518.0
frame_203,1134.0,528.0
frame_204,1134.0,533.0
frame_205,1132.0,541.0
frame_206,1130.0,550.0
frame_207,1128.0,560.0
frame_208,1126.0,570.0
frame_209,1125.0,581.0
frame_210,1124.0,594.0
frame_211,1122.0,606.0
frame_212,1121.0,620.0
frame_213,1116.0,632.0
frame_214,1116.0,650.0
frame_215,1114.0,666.0
frame_216,1114.0,678.0
frame_217,1113.0,676.0
frame_218,1113.0,669.0
frame_219,1112.0,661.0
frame_220,1112.0,658.0
frame_221,1113.0,649.0
frame_222,1114.0,644.0
frame_223,1113.0,641.0
frame_224,1113.0,636.0
frame_225,1113.0,628.0
frame_226,1116.0,626.0
frame_227,1114.0,620.0
frame_228,1114.0,620.0
frame_229,1116.0,617.0
frame_230,1114.0,614.0
frame_231,1117.0,613.0
frame_232,1117.0,608.0
frame_233,1117.0,608.0
frame_234,1117.0,608.0
frame_235,1118.0,605.0
frame_236,1120.0,605.0
frame_237,1120.0,606.0
frame_238,1122.0,608.0
frame_239,1122.0,610.0
frame_240,1126.0,617.0
frame_241,1126.0,617.0
frame_242,1126.0,620.0
frame_243,1128.0,625.0
frame_244,1128.0,626.0
frame_245,1132.0,634.0
frame_246,1133.0,641.0
frame_247,1133.0,648.0
frame_248,1136.0,656.0
frame_249,1138.0,666.0
frame_250,1904.0,12.0
frame_251,1912.0,9.0
frame_252,1912.0,9.0
frame_253,1913.0,9.0
frame_254,1913.0,9.0
frame_255,1140.0,529.0
frame_256,1137.0,510.0
frame_257,1136.0,493.0
frame_258,1137.0,476.0
frame_259,1137.0,473.0
frame_260,1137.0,458.0
frame_261,1138.0,444.0
frame_262,1136.0,436.0
frame_263,1136.0,425.0
frame_264,1134.0,424.0
frame_265,1137.0,412.0
frame_266,1136.0,414.0
frame_267,1134.0,408.0
frame_268,1137.0,398.0
frame_269,1136.0,400.0
frame_270,1134.0,397.0
frame_271,1136.0,396.0
frame_272,1908.0,14.0
frame_273,1908.0,14.0
frame_274,1908.0,14.0
frame_275,1908.0,14.0
frame_276,1908.0,14.0
frame_277,1908.0,14.0
frame_278,1908.0,14.0
frame_279,1908.0,14.0
frame_280,1908.0,14.0
frame_281,1908.0,14.0
frame_282,1908.0,14.0
frame_283,1908.0,14.0
frame_284,1908.0,14.0
frame_285,1908.0,14.0
frame_286,1908.0,14.0
frame_287,1908.0,14.0
frame_288,1908.0,14.0
frame_289,1908.0,14.0
frame_290,1908.0,14.0
frame_291,1908.0,14.0
frame_292,1908.0,14.0
frame_293,1908.0,14.0
frame_294,1908.0,14.0
frame_295,1908.0,14.0
frame_296,1908.0,14.0
frame_297,1908.0,14.0
frame_298,1908.0,14.0
frame_299,1908.0,14.0
frame_300,1908.0,14.0
frame_301,1908.0,14.0
frame_302,1908.0,14.0
frame_303,1908.0,14.0
frame_304,1908.0,14.0
frame_305,1908.0,14.0
frame_306,1908.0,14.0
frame_307,1908.0,14.0
frame_308,1908.0,14.0
frame_309,1908.0,14.0
frame_310,1908.0,14.0
frame_311,1908.0,14.0
frame_312,1908.0,14.0
frame_313,1908.0,14.0
frame_314,1908.0,14.0
frame_315,1908.0,14.0
frame_316,1908.0,14.0
frame_317,1908.0,14.0
frame_318,1908.0,14.0
frame_319,1908.0,14.0
frame_320,1908.0,14.0
frame_321,1908.0,14.0
frame_322,1908.0,14.0
frame_323,1908.0,14.0
frame_324,1908.0,14.0
frame_325,1908.0,14.0
frame_326,1908.0,14.0
frame_327,1908.0,14.0
frame_328,1908.0,14.0
frame_329,1908.0,14.0
frame_330,1908.0,14.0
frame_331,1908.0,14.0
frame_332,1908.0,14.0
frame_333,1908.0,14.0
frame_334,1908.0,14.0
frame_335,1908.0,14.0
frame_336,1908.0,14.0
frame_337,1908.0,14.0
frame_338,1908.0,14.0
frame_339,1908.0,14.0
frame_340,1908.0,14.0
frame_341,1908.0,14.0
frame_342,1908.0,14.0
frame_343,1908.0,14.0
frame_344,1908.0,14.0
frame_345,1908.0,14.0
frame_346,1908.0,14.0
frame_347,1908.0,14.0
frame_348,1908.0,14.0
frame_349,1908.0,14.0
frame_350,1908.0,14.0
frame_351,1908.0,14.0
frame_352,1908.0,14.0
frame_353,1908.0,14.0
frame_354,1908.0,14.0
frame_355,1908.0,14.0
frame_356,1908.0,14.0
frame_357,1908.0,14.0
frame_358,1908.0,14.0
frame_359,1908.0,14.0
frame_360,1908.0,14.0
frame_361,1908.0,14.0
frame_362,1908.0,14.0
frame_363,1908.0,14.0
frame_364,1908.0,14.0
frame_365,1908.0,14.0
frame_366,1908.0,14.0
frame_367,1908.0,14.0
frame_368,1908.0,14.0
frame_369,1908.0,14.0
frame_370,1908.0,14.0
frame_371,1908.0,14.0
frame_372,1908.0,14.0
frame_373,1908.0,14.0
frame_374,1908.0,14.0
frame_375,1908.0,14.0
frame_376,1908.0,14.0
frame_377,1908.0,14.0
frame_378,1908.0,14.0
frame_379,1908.0,14.0
frame_380,1908.0,14.0
frame_381,1908.0,14.0
frame_382,1908.0,14.0
frame_383,1908.0,14.0
frame_384,1908.0,14.0
frame_385,1908.0,14.0
frame_386,1908.0,14.0
frame_387,1908.0,14.0
frame_388,1908.0,14.0
frame_389,1908.0,14.0
frame_390,1908.0,14.0
frame_391,1908.0,14.0
frame_392,1908.0,14.0
frame_393,1908.0,14.0
frame_394,1908.0,14.0
frame_395,1908.0,14.0
frame_396,1913.0,10.0
frame_397,1913.0,10.0
frame_398,1913.0,10.0
frame_399,1913.0,10.0
frame_400,1913.0,10.0
frame_401,1913.0,10.0
frame_402,1913.0,10.0
frame_403,1114.0,452.0
frame_404,1112.0,457.0
frame_405,1114.0,460.0
frame_406,1112.0,468.0
frame_407,1110.0,477.0
frame_408,1112.0,474.0
frame_409,1110.0,484.0
frame_410,1108.0,492.0
frame_411,1110.0,493.0
frame_412,1110.0,504.0
frame_413,1109.0,512.0
frame_414,1109.0,520.0
frame_415,1108.0,525.0
frame_416,1105.0,540.0
frame_417,1104.0,544.0
frame_418,1105.0,557.0
frame_419,1102.0,569.0
frame_420,1102.0,580.0
frame_421,1104.0,589.0
frame_422,1102.0,600.0
frame_423,1100.0,620.0
frame_424,1101.0,644.0
frame_425,1102.0,649.0
frame_426,1101.0,668.0
frame_427,1097.0,688.0
frame_428,1097.0,713.0
frame_429,1094.0,730.0
frame_430,1093.0,726.0
frame_431,1093.0,718.0
frame_432,1093.0,713.0
frame_433,1093.0,704.0
frame_434,1090.0,701.0
frame_435,1090.0,694.0
frame_436,1090.0,693.0
frame_437,1089.0,686.0
frame_438,1090.0,680.0
frame_439,1914.0,12.0
frame_440,1914.0,12.0
frame_441,1914.0,12.0
frame_442,1914.0,12.0
frame_443,1914.0,12.0
frame_444,1914.0,12.0
frame_445,1914.0,12.0
frame_446,1914.0,12.0
frame_447,1914.0,12.0
frame_448,1914.0,12.0
frame_449,1914.0,12.0
frame_450,1914.0,12.0
frame_451,976.0,412.0
frame_452,970.0,397.0
frame_453,965.0,386.0
frame_454,962.0,373.0
frame_455,957.0,358.0
frame_456,950.0,356.0
frame_457,946.0,353.0
frame_458,941.0,342.0
frame_459,938.0,338.0
frame_460,1914.0,13.0
frame_461,1912.0,14.0
frame_462,1912.0,14.0
frame_463,1912.0,14.0
frame_464,1912.0,14.0
frame_465,1912.0,14.0
frame_466,1912.0,14.0
frame_467,1912.0,14.0
frame_468,1912.0,14.0
frame_469,1912.0,14.0
frame_470,1912.0,14.0
frame_471,1912.0,14.0
frame_472,1912.0,14.0
frame_473,1912.0,14.0
frame_474,1912.0,14.0
frame_475,1912.0,14.0
frame_476,1912.0,14.0
frame_477,1912.0,14.0
frame_478,1910.0,14.0
frame_479,1910.0,14.0
frame_480,1910.0,14.0
frame_481,1910.0,14.0
frame_482,1910.0,14.0
frame_483,1910.0,14.0
frame_484,1910.0,14.0
frame_485,1910.0,14.0
frame_486,1910.0,14.0
frame_487,1910.0,14.0
frame_488,1910.0,14.0
frame_489,1910.0,14.0
frame_490,1910.0,14.0
frame_491,1910.0,14.0
frame_492,1910.0,14.0
frame_493,1910.0,14.0
frame_494,1910.0,14.0
frame_495,1910.0,14.0
frame_496,1910.0,14.0
frame_497,1910.0,14.0
frame_498,1910.0,14.0
frame_499,1910.0,14.0
frame_500,1910.0,14.0
frame_501,1910.0,14.0
frame_502,1910.0,14.0
frame_503,1910.0,14.0
frame_504,1910.0,14.0
frame_505,1910.0,14.0
frame_506,1910.0,14.0
frame_507,1910.0,14.0
frame_508,1910.0,14.0
frame_509,1910.0,14.0
frame_510,1910.0,14.0
frame_511,1910.0,14.0
frame_512,1910.0,14.0
frame_513,1910.0,14.0
frame_514,1910.0,14.0
frame_515,1910.0,14.0
frame_516,1910.0,14.0
frame_517,1910.0,14.0
frame_518,1910.0,14.0
frame_519,1910.0,14.0
frame_520,1910.0,14.0
frame_521,1910.0,14.0
frame_522,1910.0,14.0
frame_523,1910.0,14.0
frame_524,1910.0,14.0
frame_525,1910.0,14.0
frame_526,1910.0,14.0
frame_527,1910.0,14.0
frame_528,1910.0,14.0
frame_529,1910.0,14.0
frame_530,1910.0,14.0
frame_531,1910.0,14.0
frame_532,1910.0,14.0
frame_533,1910.0,14.0
frame_534,1910.0,14.0
frame_535,1910.0,14.0
frame_536,1910.0,14.0
frame_537,1910.0,14.0
frame_538,1910.0,14.0
frame_539,1910.0,14.0
frame_540,1910.0,14.0
frame_541,1910.0,14.0
frame_542,1910.0,14.0
frame_543,1910.0,14.0
frame_544,1910.0,14.0
frame_545,1910.0,14.0
frame_546,1910.0,14.0
frame_547,1910.0,14.0
frame_548,1910.0,14.0
frame_549,1910.0,14.0
frame_550,1910.0,14.0
frame_551,1910.0,14.0
frame_552,1910.0,14.0
frame_553,1910.0,14.0
frame_554,1910.0,14.0
frame_555,1910.0,14.0
frame_556,1910.0,14.0
frame_557,1910.0,14.0
frame_558,1910.0,14.0
frame_559,1910.0,14.0
frame_560,1910.0,14.0
frame_561,1910.0,14.0
frame_562,1910.0,14.0
frame_563,1910.0,14.0
frame_564,1910.0,14.0
frame_565,1910.0,14.0
frame_566,1910.0,14.0
frame_567,1910.0,14.0
frame_568,1910.0,14.0
frame_569,1910.0,14.0
frame_570,1910.0,14.0
frame_571,1910.0,14.0
frame_572,1910.0,14.0
frame_573,1910.0,14.0
frame_574,1910.0,14.0
frame_575,1910.0,14.0
frame_576,1910.0,14.0
frame_577,1910.0,14.0
frame_578,1910.0,14.0
frame_579,1910.0,14.0
frame_580,1910.0,14.0
frame_581,1910.0,14.0
frame_582,1910.0,14.0
frame_583,1910.0,14.0
frame_584,1910.0,14.0
frame_585,1910.0,14.0
frame_586,1910.0,14.0
frame_587,1910.0,14.0
frame_588,1910.0,14.0
frame_589,1910.0,14.0
frame_590,1910.0,14.0
frame_591,1910.0,14.0
frame_592,1910.0,14.0
frame_593,1910.0,14.0
frame_594,1910.0,14.0
frame_595,1910.0,14.0
frame_596,1910.0,14.0
frame_597,1910.0,14.0
frame_598,1910.0,14.0
frame_599,1910.0,14.0
frame_600,1910.0,14.0
frame_601,1910.0,14.0
frame_602,1910.0,14.0
frame_603,1910.0,14.0
frame_604,1910.0,14.0
frame_605,1910.0,14.0
frame_606,1910.0,14.0
frame_607,1910.0,14.0
frame_608,1910.0,14.0
frame_609,1910.0,14.0
frame_610,1910.0,14.0
frame_611,1910.0,14.0
frame_612,1910.0,14.0
frame_613,1910.0,14.0
frame_614,1910.0,14.0
frame_615,1910.0,14.0
frame_616,1910.0,14.0
frame_617,1910.0,14.0
frame_618,1910.0,14.0
frame_619,1910.0,14.0
frame_620,1910.0,14.0
frame_621,1910.0,14.0
frame_622,1910.0,14.0
frame_623,1910.0,14.0
frame_624,1910.0,14.0
frame_625,800.0,436.0
frame_626,800.0,446.0
frame_627,798.0,452.0
frame_628,797.0,458.0
frame_629,796.0,466.0
frame_630,793.0,470.0
frame_631,792.0,481.0
frame_632,790.0,486.0
frame_633,792.0,498.0
frame_634,790.0,505.0
frame_635,789.0,509.0
frame_636,788.0,525.0
frame_637,1910.0,4.0
frame_638,1914.0,6.0
frame_639,1914.0,6.0
frame_640,1914.0,6.0
frame_641,1914.0,6.0
frame_642,1914.0,6.0
frame_643,1914.0,6.0
frame_644,780.0,624.0
frame_645,781.0,626.0
frame_646,777.0,620.0
frame_647,778.0,609.0
frame_648,778.0,601.0
frame_649,776.0,590.0
frame_650,1910.0,9.0
frame_651,1910.0,9.0
frame_652,1910.0,9.0
frame_653,1910.0,9.0
frame_654,1910.0,9.0
frame_655,1910.0,9.0
frame_656,1910.0,9.0
frame_657,1910.0,9.0
frame_658,1910.0,9.0
frame_659,1910.0,9.0
frame_660,1910.0,9.0
frame_661,1910.0,9.0
frame_662,1910.0,9.0
frame_663,1910.0,9.0
frame_664,1910.0,9.0
frame_665,1910.0,9.0
frame_666,1910.0,9.0
frame_667,1910.0,9.0
frame_668,1910.0,9.0
frame_669,1910.0,9.0
frame_670,1910.0,9.0
frame_671,1910.0,9.0
frame_672,1910.0,9.0
frame_673,1910.0,9.0
frame_674,1910.0,9.0
frame_675,1910.0,9.0
frame_676,1910.0,9.0
frame_677,1910.0,9.0
frame_678,1910.0,9.0
frame_679,1910.0,9.0
frame_680,1910.0,9.0
frame_681,1910.0,9.0
frame_682,1910.0,9.0
frame_683,1910.0,9.0
frame_684,1910.0,9.0
frame_685,1910.0,9.0
frame_686,1910.0,9.0
frame_687,1910.0,9.0
frame_688,1910.0,9.0
frame_689,745.0,493.0
frame_690,742.0,494.0
frame_691,738.0,506.0
frame_692,737.0,508.0
frame_693,736.0,514.0
frame_694,733.0,524.0
frame_695,734.0,530.0
frame_696,737.0,534.0
frame_697,732.0,554.0
frame_698,730.0,556.0
frame_699,732.0,569.0
frame_700,733.0,578.0
frame_701,1909.0,8.0
frame_702,1909.0,8.0
frame_703,1909.0,8.0
frame_704,1910.0,9.0
frame_705,1910.0,9.0
frame_706,1910.0,9.0
frame_707,1910.0,9.0
frame_708,1910.0,9.0
frame_709,1910.0,9.0
frame_710,1910.0,9.0
frame_711,1910.0,9.0
frame_712,1910.0,9.0
frame_713,1910.0,9.0
frame_714,1910.0,9.0
frame_715,1910.0,9.0
frame_716,1910.0,9.0
frame_717,981.0,492.0
frame_718,984.0,492.0
frame_719,997.0,492.0
frame_720,1910.0,12.0
frame_721,1910.0,12.0
frame_722,1910.0,12.0
frame_723,1910.0,12.0
frame_724,1910.0,12.0
frame_725,1910.0,12.0
frame_726,1910.0,12.0
frame_727,1910.0,12.0
frame_728,1910.0,12.0
frame_729,1910.0,12.0
frame_730,1910.0,12.0
frame_731,1910.0,12.0
frame_732,1910.0,12.0
frame_733,1910.0,12.0
frame_734,1910.0,12.0
frame_735,1910.0,12.0
frame_736,1910.0,12.0
frame_737,1910.0,12.0
frame_738,1910.0,12.0
frame_739,1910.0,12.0
frame_740,1910.0,12.0
frame_741,1910.0,12.0
frame_742,1910.0,12.0
frame_743,1910.0,12.0
frame_744,1910.0,12.0
frame_745,1910.0,12.0
frame_746,1910.0,12.0
frame_747,1910.0,12.0
frame_748,1910.0,12.0
frame_749,1910.0,12.0
frame_750,1910.0,12.0
frame_751,1910.0,12.0
frame_752,1910.0,12.0
frame_753,1910.0,12.0
frame_754,1910.0,12.0
frame_755,1910.0,12.0
frame_756,1910.0,12.0
frame_757,1910.0,12.0
frame_758,1910.0,12.0
frame_759,1910.0,12.0
frame_760,1910.0,12.0
frame_761,1910.0,12.0
frame_762,1910.0,12.0
frame_763,1910.0,12.0
frame_764,1910.0,12.0
frame_765,1910.0,12.0
frame_766,1910.0,12.0
frame_767,1910.0,12.0
frame_768,1910.0,12.0
frame_769,1910.0,12.0
frame_770,1910.0,12.0
frame_771,1910.0,12.0
frame_772,1910.0,12.0
frame_773,1910.0,12.0
frame_774,1910.0,12.0
frame_775,1910.0,12.0
frame_776,1910.0,12.0
frame_777,1910.0,12.0
frame_778,1910.0,12.0
frame_779,1910.0,12.0
frame_780,1910.0,12.0
frame_781,1910.0,12.0
frame_782,1910.0,12.0
frame_783,1910.0,12.0
frame_784,1910.0,12.0
frame_785,1910.0,12.0
frame_786,1910.0,12.0
frame_787,1910.0,12.0
frame_788,1910.0,12.0
frame_789,1910.0,12.0
frame_790,1910.0,12.0
frame_791,1910.0,12.0
frame_792,1910.0,12.0
frame_793,1910.0,12.0
frame_794,1910.0,12.0
frame_795,1910.0,12.0
frame_796,1910.0,12.0
frame_797,1910.0,12.0
frame_798,1910.0,12.0
frame_799,1910.0,12.0
frame_800,1910.0,12.0
frame_801,1910.0,12.0
frame_802,1910.0,12.0
frame_803,1910.0,12.0
frame_804,1910.0,12.0
frame_805,1910.0,12.0
frame_806,1910.0,12.0
frame_807,1910.0,12.0
frame_808,1910.0,12.0
frame_809,1910.0,12.0
frame_810,1910.0,9.0
frame_811,1910.0,9.0
frame_812,1905.0,13.0
frame_813,1209.0,513.0
frame_814,1908.0,13.0
frame_815,1908.0,13.0
frame_816,1908.0,13.0
frame_817,1908.0,13.0
frame_818,1908.0,13.0
frame_819,1908.0,13.0
frame_820,1908.0,13.0
frame_821,1908.0,13.0
frame_822,1908.0,13.0
frame_823,1908.0,13.0
frame_824,1908.0,13.0
frame_825,1908.0,13.0
frame_826,1908.0,13.0
frame_827,1908.0,13.0
frame_828,1908.0,13.0
frame_829,1908.0,13.0
frame_830,1908.0,13.0
frame_831,1908.0,13.0
frame_832,1908.0,13.0
frame_833,1908.0,13.0
frame_834,1908.0,13.0
frame_835,1908.0,13.0
frame_836,1908.0,13.0
frame_837,1908.0,13.0
frame_838,1908.0,13.0
frame_839,1908.0,13.0
frame_840,1908.0,13.0
frame_841,1908.0,13.0
frame_842,1908.0,13.0
frame_843,1908.0,13.0
frame_844,1908.0,13.0
frame_845,1908.0,13.0
frame_846,1908.0,13.0
frame_847,1908.0,13.0
frame_848,1908.0,13.0
frame_849,1908.0,13.0
frame_850,1908.0,13.0
frame_851,1908.0,13.0
frame_852,1908.0,13.0
frame_853,1908.0,13.0
frame_854,1908.0,13.0
frame_855,1908.0,13.0
frame_856,1908.0,13.0
frame_857,1908.0,13.0
frame_858,1908.0,13.0
frame_859,1908.0,13.0
frame_860,1908.0,13.0
frame_861,1908.0,13.0
frame_862,1908.0,13.0
frame_863,1908.0,13.0
frame_864,1908.0,13.0
