frame,player_r_x,player_r_y,player_l_x,player_l_y
frame_089,680.0,609.0,578.0,608.0
frame_090,664.0,614.0,577.0,618.0
frame_091,613.0,632.0,577.0,618.0
frame_092,569.0,638.0,574.0,624.0
frame_093,509.0,644.0,572.0,628.0
frame_094,477.0,645.0,568.0,628.0
frame_095,478.0,654.0,560.0,622.0
frame_096,480.0,661.0,533.0,621.0
frame_097,478.0,661.0,464.0,634.0
frame_098,478.0,661.0,424.0,649.0
frame_099,476.0,661.0,400.0,649.0
frame_100,424.0,670.0,408.0,649.0
frame_101,396.0,685.0,406.0,648.0
frame_102,293.0,685.0,406.0,648.0
frame_103,297.0,692.0,406.0,648.0
frame_104,232.0,702.0,345.0,642.0
frame_105,233.0,726.0,313.0,650.0
frame_106,216.0,722.0,272.0,656.0
frame_107,216.0,722.0,210.0,653.0
frame_108,216.0,722.0,173.0,662.0
frame_109,216.0,722.0,157.0,665.0
frame_110,216.0,722.0,142.0,681.0
frame_111,217.0,722.0,133.0,697.0
frame_112,217.0,722.0,125.0,693.0
frame_113,217.0,722.0,125.0,694.0
frame_114,194.0,726.0,125.0,696.0
frame_115,133.0,732.0,125.0,692.0
frame_116,96.0,740.0,113.0,692.0
frame_117,69.0,734.0,84.0,696.0
frame_118,69.0,736.0,46.0,694.0
frame_119,66.0,748.0,25.0,701.0
frame_120,65.0,749.0,1908.0,13.0
frame_121,66.0,770.0,1908.0,13.0
frame_122,66.0,770.0,1908.0,13.0
frame_123,66.0,770.0,1908.0,13.0
frame_124,66.0,770.0,1908.0,13.0
frame_125,66.0,770.0,1908.0,13.0
frame_126,65.0,768.0,1908.0,13.0
frame_127,65.0,766.0,1908.0,13.0
frame_128,65.0,766.0,1908.0,13.0
frame_129,1905.0,17.0,1908.0,13.0
frame_130,1905.0,17.0,1908.0,13.0
frame_131,1905.0,17.0,1908.0,13.0
frame_132,1905.0,17.0,1908.0,13.0
frame_133,1905.0,17.0,1908.0,13.0
frame_134,1905.0,17.0,1908.0,13.0
frame_135,1905.0,17.0,1908.0,13.0
frame_136,1905.0,17.0,1908.0,13.0
frame_137,1905.0,17.0,1908.0,13.0
frame_138,1905.0,17.0,1908.0,13.0
frame_139,1905.0,17.0,1908.0,13.0
frame_140,1905.0,17.0,1908.0,13.0
frame_141,1905.0,17.0,142.0,729.0
frame_142,1905.0,17.0,162.0,726.0
frame_143,1905.0,17.0,200.0,736.0
frame_144,28.0,784.0,212.0,748.0
frame_145,85.0,786.0,205.0,756.0
frame_146,154.0,781.0,204.0,756.0
frame_147,214.0,788.0,204.0,756.0
frame_148,276.0,772.0,204.0,756.0
frame_149,366.0,762.0,204.0,756.0
frame_150,405.0,765.0,204.0,756.0
frame_151,438.0,750.0,206.0,753.0
frame_152,460.0,750.0,241.0,734.0
frame_153,457.0,757.0,268.0,744.0
frame_154,457.0,757.0,304.0,744.0
frame_155,452.0,756.0,356.0,745.0
frame_156,452.0,756.0,396.0,744.0
frame_157,462.0,752.0,436.0,742.0
frame_158,472.0,748.0,470.0,744.0
frame_159,514.0,753.0,493.0,741.0
frame_160,566.0,756.0,538.0,745.0
frame_161,601.0,769.0,560.0,748.0
frame_162,650.0,773.0,594.0,754.0
frame_163,681.0,772.0,618.0,766.0
frame_164,722.0,780.0,636.0,782.0
frame_165,778.0,785.0,642.0,785.0
frame_166,813.0,781.0,642.0,785.0
frame_167,845.0,782.0,634.0,785.0
frame_168,874.0,780.0,634.0,785.0
frame_169,876.0,789.0,641.0,781.0
frame_170,893.0,789.0,649.0,770.0
frame_171,904.0,794.0,668.0,760.0
frame_172,908.0,800.0,704.0,750.0
frame_173,908.0,800.0,757.0,753.0
frame_174,908.0,800.0,826.0,760.0
frame_175,908.0,800.0,865.0,758.0
frame_176,910.0,801.0,949.0,764.0
frame_177,932.0,800.0,980.0,776.0
frame_178,936.0,792.0,1006.0,776.0
frame_179,980.0,794.0,1044.0,778.0
frame_180,1037.0,809.0,1037.0,782.0
frame_181,1094.0,812.0,1034.0,782.0
frame_182,1144.0,816.0,1033.0,782.0
frame_183,1134.0,826.0,1033.0,782.0
frame_184,1173.0,834.0,1033.0,782.0
frame_185,1178.0,844.0,1036.0,780.0
frame_186,1180.0,844.0,1045.0,761.0
frame_187,1190.0,846.0,1045.0,761.0
frame_188,1190.0,846.0,1048.0,762.0
frame_189,1192.0,844.0,1050.0,769.0
frame_190,1180.0,838.0,1072.0,766.0
frame_191,1180.0,838.0,1068.0,766.0
frame_192,1180.0,838.0,1057.0,766.0
frame_193,1180.0,838.0,1061.0,756.0
frame_194,1180.0,838.0,1077.0,752.0
frame_195,1180.0,838.0,1085.0,744.0
frame_196,1180.0,838.0,1088.0,730.0
frame_197,1180.0,838.0,1086.0,716.0
frame_198,1180.0,838.0,1077.0,710.0
frame_199,1188.0,836.0,1066.0,709.0
frame_200,1197.0,832.0,1049.0,713.0
frame_201,1205.0,825.0,1041.0,716.0
frame_202,1210.0,821.0,1013.0,741.0
frame_203,1213.0,821.0,1016.0,756.0
frame_204,1228.0,833.0,1020.0,773.0
frame_205,1228.0,833.0,1018.0,773.0
frame_206,1228.0,833.0,1013.0,794.0
frame_207,1228.0,833.0,1026.0,836.0
frame_208,1228.0,833.0,1049.0,841.0
frame_209,1225.0,833.0,1049.0,849.0
frame_210,1216.0,812.0,1044.0,854.0
frame_211,1209.0,805.0,1041.0,853.0
frame_212,1201.0,798.0,1042.0,845.0
frame_213,1189.0,772.0,1042.0,845.0
frame_214,1156.0,768.0,1042.0,845.0
frame_215,1136.0,760.0,1042.0,845.0
frame_216,1121.0,761.0,1042.0,845.0
frame_217,1086.0,749.0,1042.0,833.0
frame_218,1068.0,749.0,1040.0,825.0
frame_219,1077.0,756.0,1036.0,817.0
frame_220,1077.0,756.0,1021.0,798.0
frame_221,1077.0,756.0,1013.0,786.0
frame_222,1077.0,756.0,1004.0,760.0
frame_223,1076.0,752.0,997.0,758.0
frame_224,1074.0,744.0,985.0,756.0
frame_225,1076.0,736.0,957.0,753.0
frame_226,1088.0,730.0,942.0,740.0
frame_227,1094.0,725.0,949.0,742.0
frame_228,1094.0,725.0,921.0,728.0
frame_229,1094.0,725.0,928.0,734.0
frame_230,1093.0,725.0,930.0,733.0
frame_231,1088.0,732.0,932.0,734.0
frame_232,1089.0,730.0,937.0,734.0
frame_233,1100.0,726.0,937.0,732.0
frame_234,1104.0,729.0,937.0,732.0
frame_235,1110.0,737.0,928.0,738.0
frame_236,1124.0,741.0,930.0,740.0
frame_237,1132.0,752.0,932.0,761.0
frame_238,1138.0,753.0,933.0,765.0
frame_239,1149.0,765.0,936.0,776.0
frame_240,1149.0,765.0,936.0,769.0
frame_241,1149.0,768.0,942.0,754.0
frame_242,1133.0,773.0,948.0,746.0
frame_243,1146.0,773.0,957.0,741.0
frame_244,1154.0,770.0,988.0,732.0
frame_245,1156.0,769.0,1012.0,722.0
frame_246,1156.0,769.0,1034.0,728.0
frame_247,1157.0,773.0,1056.0,725.0
frame_248,1202.0,777.0,1046.0,725.0
frame_249,1217.0,792.0,1042.0,725.0
frame_250,1228.0,801.0,1042.0,725.0
frame_251,1242.0,812.0,1048.0,725.0
frame_252,1250.0,821.0,1048.0,725.0
frame_253,1238.0,837.0,1053.0,721.0
frame_254,1242.0,840.0,1053.0,721.0
frame_255,1249.0,845.0,1052.0,726.0
frame_256,1249.0,845.0,1056.0,738.0
frame_257,1249.0,845.0,1068.0,756.0
frame_258,1252.0,844.0,1104.0,778.0
frame_259,1253.0,842.0,1104.0,778.0
frame_260,1253.0,842.0,1128.0,802.0
frame_261,1258.0,832.0,1162.0,826.0
frame_262,1268.0,838.0,1161.0,833.0
frame_263,1292.0,841.0,1150.0,840.0
frame_264,1322.0,848.0,1150.0,840.0
frame_265,1358.0,853.0,1150.0,840.0
frame_266,1376.0,854.0,1150.0,840.0
frame_267,1388.0,853.0,1157.0,830.0
frame_268,1393.0,854.0,1164.0,818.0
frame_269,1380.0,860.0,1166.0,804.0
frame_270,1380.0,860.0,1161.0,796.0
frame_271,1380.0,860.0,1168.0,777.0
frame_272,1380.0,860.0,1172.0,786.0
frame_273,1380.0,860.0,1172.0,786.0
frame_274,1380.0,860.0,1186.0,790.0
frame_275,1380.0,860.0,1186.0,790.0
frame_276,1380.0,860.0,1186.0,790.0
frame_277,1380.0,860.0,1186.0,790.0
frame_278,1380.0,860.0,1186.0,789.0
frame_279,1380.0,860.0,1176.0,789.0
frame_280,1380.0,860.0,1186.0,788.0
frame_281,1378.0,852.0,1186.0,776.0
frame_282,1382.0,846.0,1190.0,765.0
frame_283,1386.0,840.0,1197.0,762.0
frame_284,1394.0,833.0,1205.0,748.0
frame_285,1405.0,830.0,1205.0,760.0
frame_286,1414.0,825.0,1208.0,764.0
frame_287,1420.0,821.0,1228.0,792.0
frame_288,1437.0,804.0,1230.0,790.0
frame_289,1452.0,792.0,1236.0,814.0
frame_290,1464.0,776.0,1241.0,820.0
frame_291,1450.0,730.0,1246.0,822.0
frame_292,1428.0,709.0,1246.0,822.0
frame_293,1421.0,718.0,1246.0,824.0
frame_294,1382.0,694.0,1246.0,824.0
frame_295,1362.0,704.0,1245.0,821.0
frame_296,1318.0,712.0,1245.0,816.0
frame_297,1301.0,716.0,1245.0,816.0
frame_298,1296.0,716.0,1245.0,816.0
frame_299,1298.0,709.0,1246.0,800.0
frame_300,1298.0,709.0,1246.0,800.0
frame_301,1298.0,709.0,1246.0,800.0
frame_302,1298.0,709.0,1240.0,789.0
frame_303,1298.0,709.0,1213.0,777.0
frame_304,1298.0,709.0,1212.0,753.0
frame_305,1298.0,709.0,1197.0,741.0
frame_306,1290.0,704.0,1190.0,732.0
frame_307,1272.0,706.0,1177.0,730.0
frame_308,1261.0,710.0,1154.0,730.0
frame_309,1258.0,712.0,1097.0,733.0
frame_310,1258.0,712.0,1085.0,725.0
frame_311,1258.0,712.0,1073.0,725.0
frame_312,1258.0,712.0,1064.0,722.0
frame_313,1258.0,712.0,1060.0,722.0
frame_314,1258.0,712.0,1057.0,722.0
frame_315,1258.0,712.0,1046.0,722.0
frame_316,1225.0,726.0,1046.0,722.0
frame_317,1232.0,718.0,1046.0,722.0
frame_318,1208.0,722.0,1041.0,725.0
frame_319,1176.0,724.0,1042.0,725.0
frame_320,1150.0,722.0,1049.0,725.0
frame_321,1140.0,729.0,1025.0,720.0
frame_322,1118.0,726.0,1002.0,725.0
frame_323,1102.0,732.0,993.0,725.0
frame_324,1096.0,749.0,961.0,726.0
frame_325,1096.0,749.0,945.0,729.0
frame_326,1100.0,752.0,904.0,724.0
frame_327,1100.0,752.0,873.0,725.0
frame_328,1100.0,752.0,873.0,725.0
frame_329,1100.0,752.0,884.0,725.0
frame_330,1090.0,744.0,884.0,725.0
frame_331,1080.0,730.0,901.0,728.0
frame_332,1053.0,716.0,917.0,728.0
frame_333,1040.0,712.0,909.0,740.0
frame_334,1022.0,700.0,905.0,741.0
frame_335,980.0,694.0,905.0,744.0
frame_336,933.0,692.0,914.0,740.0
frame_337,874.0,696.0,908.0,740.0
frame_338,816.0,690.0,906.0,740.0
frame_339,760.0,694.0,898.0,732.0
frame_340,728.0,709.0,876.0,716.0
frame_341,720.0,718.0,833.0,704.0
frame_342,718.0,724.0,806.0,684.0
frame_343,717.0,732.0,725.0,673.0
frame_344,717.0,732.0,676.0,677.0
frame_345,714.0,726.0,629.0,678.0
frame_346,710.0,718.0,600.0,676.0
frame_347,705.0,694.0,564.0,676.0
frame_348,697.0,680.0,544.0,674.0
frame_349,654.0,641.0,574.0,680.0
frame_350,610.0,628.0,570.0,680.0
frame_351,581.0,624.0,568.0,677.0
frame_352,560.0,618.0,554.0,657.0
frame_353,533.0,618.0,528.0,642.0
frame_354,532.0,617.0,518.0,624.0
frame_355,533.0,617.0,501.0,624.0
frame_356,529.0,602.0,460.0,608.0
frame_357,529.0,588.0,434.0,614.0
frame_358,514.0,584.0,458.0,613.0
frame_359,502.0,572.0,449.0,613.0
frame_360,494.0,561.0,448.0,612.0
frame_361,488.0,545.0,448.0,612.0
frame_362,473.0,532.0,449.0,610.0
frame_363,470.0,526.0,448.0,594.0
frame_364,465.0,530.0,445.0,605.0
frame_365,452.0,530.0,446.0,604.0
frame_366,452.0,537.0,457.0,590.0
frame_367,458.0,532.0,450.0,588.0
frame_368,456.0,533.0,442.0,580.0
frame_369,456.0,533.0,446.0,570.0
frame_370,445.0,536.0,456.0,564.0
frame_371,444.0,534.0,460.0,545.0
frame_372,449.0,534.0,460.0,545.0
frame_373,449.0,534.0,452.0,541.0
frame_374,449.0,534.0,442.0,541.0
frame_375,449.0,534.0,440.0,541.0
frame_376,449.0,534.0,430.0,540.0
frame_377,460.0,524.0,416.0,528.0
frame_378,460.0,520.0,412.0,528.0
frame_379,462.0,518.0,386.0,506.0
frame_380,481.0,517.0,398.0,513.0
frame_381,481.0,517.0,398.0,513.0
frame_382,485.0,520.0,393.0,513.0
frame_383,476.0,520.0,404.0,513.0
frame_384,486.0,514.0,397.0,513.0
frame_385,486.0,514.0,397.0,513.0
frame_386,494.0,514.0,397.0,513.0
frame_387,494.0,514.0,397.0,513.0
frame_388,494.0,514.0,397.0,513.0
frame_389,490.0,516.0,397.0,513.0
frame_390,490.0,516.0,397.0,514.0
frame_391,482.0,522.0,398.0,517.0
frame_392,486.0,522.0,402.0,513.0
frame_393,488.0,521.0,406.0,520.0
frame_394,488.0,521.0,422.0,524.0
frame_395,488.0,521.0,422.0,528.0
frame_396,488.0,521.0,446.0,530.0
frame_397,488.0,520.0,472.0,528.0
frame_398,489.0,518.0,478.0,532.0
frame_399,502.0,517.0,492.0,533.0
frame_400,514.0,518.0,508.0,546.0
frame_401,524.0,525.0,500.0,549.0
frame_402,541.0,533.0,500.0,549.0
frame_403,545.0,538.0,500.0,549.0
frame_404,562.0,545.0,500.0,549.0
frame_405,598.0,552.0,500.0,549.0
frame_406,589.0,553.0,500.0,549.0
frame_407,596.0,558.0,500.0,549.0
frame_408,601.0,568.0,500.0,549.0
frame_409,614.0,582.0,501.0,550.0
frame_410,614.0,582.0,521.0,560.0
frame_411,614.0,582.0,521.0,572.0
frame_412,612.0,585.0,541.0,573.0
frame_413,613.0,586.0,562.0,580.0
frame_414,613.0,588.0,570.0,580.0
frame_415,617.0,588.0,581.0,589.0
frame_416,626.0,588.0,594.0,589.0
frame_417,637.0,588.0,592.0,596.0
frame_418,650.0,593.0,588.0,596.0
frame_419,673.0,597.0,586.0,609.0
frame_420,689.0,604.0,584.0,616.0
frame_421,702.0,602.0,581.0,632.0
frame_422,718.0,617.0,581.0,632.0
frame_423,728.0,620.0,581.0,632.0
frame_424,749.0,625.0,589.0,621.0
frame_425,749.0,625.0,581.0,621.0
frame_426,736.0,632.0,584.0,624.0
frame_427,717.0,632.0,593.0,622.0
frame_428,709.0,636.0,613.0,617.0
frame_429,702.0,646.0,637.0,609.0
frame_430,701.0,648.0,665.0,608.0
frame_431,701.0,648.0,713.0,608.0
frame_432,717.0,649.0,769.0,609.0
frame_433,720.0,644.0,810.0,621.0
frame_434,722.0,638.0,840.0,621.0
frame_435,745.0,632.0,861.0,621.0
frame_436,808.0,621.0,850.0,620.0
frame_437,854.0,622.0,846.0,620.0
frame_438,896.0,634.0,846.0,620.0
frame_439,940.0,646.0,853.0,614.0
frame_440,974.0,636.0,870.0,601.0
frame_441,974.0,640.0,909.0,600.0
frame_442,972.0,641.0,950.0,608.0
frame_443,969.0,636.0,993.0,612.0
frame_444,969.0,636.0,1050.0,622.0
frame_445,973.0,632.0,1109.0,629.0
frame_446,1024.0,621.0,1165.0,634.0
frame_447,1054.0,618.0,1138.0,636.0
frame_448,1116.0,624.0,1137.0,636.0
frame_449,1168.0,641.0,1130.0,636.0
frame_450,1237.0,652.0,1130.0,636.0
frame_451,1306.0,658.0,1137.0,633.0
frame_452,1349.0,672.0,1150.0,632.0
frame_453,1368.0,676.0,1170.0,625.0
frame_454,1356.0,678.0,1210.0,628.0
frame_455,1356.0,678.0,1230.0,628.0
frame_456,1356.0,678.0,1277.0,638.0
frame_457,1377.0,672.0,1370.0,653.0
frame_458,1393.0,660.0,1412.0,646.0
frame_459,1438.0,660.0,1449.0,641.0
frame_460,1480.0,666.0,1466.0,650.0
frame_461,1517.0,672.0,1489.0,660.0
frame_462,1594.0,677.0,1482.0,656.0
frame_463,1624.0,682.0,1482.0,656.0
frame_464,1624.0,682.0,1482.0,656.0
frame_465,1654.0,688.0,1492.0,652.0
frame_466,1681.0,694.0,1513.0,650.0
frame_467,1700.0,690.0,1508.0,650.0
frame_468,1713.0,689.0,1508.0,650.0
frame_469,1725.0,689.0,1508.0,650.0
frame_470,1725.0,689.0,1505.0,664.0
frame_471,1725.0,689.0,1505.0,664.0
frame_472,1725.0,689.0,1505.0,661.0
frame_473,1724.0,689.0,1505.0,661.0
frame_474,1702.0,693.0,1505.0,661.0
frame_475,1709.0,693.0,1505.0,661.0
frame_476,1680.0,700.0,1505.0,661.0
frame_477,1644.0,700.0,1505.0,661.0
frame_478,1636.0,700.0,1505.0,661.0
frame_479,1604.0,698.0,1506.0,660.0
frame_480,1577.0,708.0,1505.0,660.0
frame_481,1577.0,708.0,1505.0,660.0
frame_482,1565.0,716.0,1505.0,660.0
frame_483,1565.0,716.0,1504.0,664.0
frame_484,1565.0,716.0,1505.0,677.0
frame_485,1566.0,722.0,1504.0,684.0
frame_486,1568.0,722.0,1521.0,692.0
frame_487,1574.0,718.0,1521.0,692.0
frame_488,1574.0,718.0,1522.0,708.0
frame_489,1572.0,720.0,1522.0,724.0
frame_490,1572.0,720.0,1529.0,728.0
frame_491,1572.0,720.0,1533.0,730.0
frame_492,1572.0,720.0,1534.0,742.0
frame_493,1572.0,720.0,1546.0,750.0
frame_494,1572.0,720.0,1546.0,750.0
frame_495,1572.0,720.0,1546.0,750.0
frame_496,1572.0,720.0,1546.0,750.0
frame_497,1566.0,720.0,1546.0,750.0
frame_498,1560.0,720.0,1546.0,750.0
frame_499,1554.0,722.0,1546.0,750.0
frame_500,1534.0,726.0,1546.0,750.0
frame_501,1528.0,728.0,1546.0,750.0
frame_502,1513.0,728.0,1546.0,750.0
frame_503,1502.0,728.0,1546.0,750.0
frame_504,1484.0,730.0,1546.0,750.0
frame_505,1477.0,732.0,1546.0,750.0
frame_506,1462.0,736.0,1546.0,750.0
frame_507,1453.0,741.0,1546.0,750.0
frame_508,1438.0,750.0,1546.0,750.0
frame_509,1429.0,752.0,1546.0,750.0
frame_510,1441.0,757.0,1546.0,750.0
frame_511,1441.0,757.0,1546.0,750.0
frame_512,1442.0,768.0,1546.0,750.0
