frame,ball_x,ball_y
frame_202,1040.0,232.0
frame_203,1024.0,216.0
frame_204,1008.0,200.0
frame_205,989.0,189.0
frame_206,1910.0,9.0
frame_207,1910.0,9.0
frame_208,1910.0,9.0
frame_209,1910.0,9.0
frame_210,1910.0,9.0
frame_211,1910.0,9.0
frame_212,1910.0,9.0
frame_213,1910.0,9.0
frame_214,1910.0,9.0
frame_215,1910.0,9.0
frame_216,1910.0,9.0
frame_217,1910.0,9.0
frame_218,1910.0,9.0
frame_219,1910.0,9.0
frame_220,1910.0,9.0
frame_221,1910.0,9.0
frame_222,1910.0,9.0
frame_223,1910.0,9.0
frame_224,1910.0,9.0
frame_225,1910.0,9.0
frame_226,1910.0,9.0
frame_227,1910.0,9.0
frame_228,1910.0,9.0
frame_229,1910.0,9.0
frame_230,1910.0,9.0
frame_231,1910.0,9.0
frame_232,1910.0,9.0
frame_233,1910.0,9.0
frame_234,1910.0,9.0
frame_235,1910.0,9.0
frame_236,1910.0,9.0
frame_237,1910.0,9.0
frame_238,1910.0,9.0
frame_239,1910.0,9.0
frame_240,1910.0,9.0
frame_241,1910.0,9.0
frame_242,1910.0,9.0
frame_243,1910.0,9.0
frame_244,1910.0,9.0
frame_245,1910.0,9.0
frame_246,1910.0,9.0
frame_247,1910.0,9.0
frame_248,1910.0,9.0
frame_249,1910.0,9.0
frame_250,1910.0,9.0
frame_251,1910.0,9.0
frame_252,1910.0,9.0
frame_253,1910.0,9.0
frame_254,1910.0,9.0
frame_255,1910.0,9.0
frame_256,1910.0,9.0
frame_257,1910.0,9.0
frame_258,1910.0,9.0
frame_259,1045.0,206.0
frame_260,1056.0,221.0
frame_261,1068.0,241.0
frame_262,1081.0,260.0
frame_263,1093.0,286.0
frame_264,1109.0,313.0
frame_265,1122.0,344.0
frame_266,1134.0,370.0
frame_267,1157.0,414.0
frame_268,1172.0,445.0
frame_269,1188.0,481.0
frame_270,1202.0,472.0
frame_271,1218.0,458.0
frame_272,1236.0,450.0
frame_273,1254.0,441.0
frame_274,1277.0,428.0
frame_275,1297.0,424.0
frame_276,1313.0,418.0
frame_277,1914.0,13.0
frame_278,1913.0,13.0
frame_279,1913.0,13.0
frame_280,1430.0,409.0
frame_281,1464.0,410.0
frame_282,1496.0,424.0
frame_283,1912.0,10.0
frame_284,1912.0,10.0
frame_285,1912.0,10.0
frame_286,1190.0,276.0
frame_287,1141.0,252.0
frame_288,1109.0,245.0
frame_289,1078.0,236.0
frame_290,1054.0,234.0
frame_291,1034.0,225.0
frame_292,1018.0,225.0
frame_293,1002.0,226.0
frame_294,992.0,230.0
frame_295,981.0,229.0
frame_296,1910.0,6.0
frame_297,1910.0,6.0
frame_298,1910.0,6.0
frame_299,1910.0,6.0
frame_300,1910.0,6.0
frame_301,1910.0,6.0
frame_302,1910.0,6.0
frame_303,1910.0,6.0
frame_304,1910.0,6.0
frame_305,1910.0,6.0
frame_306,1910.0,6.0
frame_307,1910.0,6.0
frame_308,1910.0,6.0
frame_309,1910.0,6.0
frame_310,1910.0,6.0
frame_311,1910.0,6.0
frame_312,1910.0,6.0
frame_313,1910.0,6.0
frame_314,1910.0,6.0
frame_315,1910.0,6.0
frame_316,1910.0,6.0
frame_317,1910.0,6.0
frame_318,1910.0,6.0
frame_319,1910.0,6.0
frame_320,1910.0,6.0
frame_321,1910.0,6.0
frame_322,1910.0,6.0
frame_323,1910.0,6.0
frame_324,1910.0,6.0
frame_325,1910.0,6.0
frame_326,1910.0,6.0
frame_327,1910.0,6.0
frame_328,1910.0,6.0
frame_329,1910.0,6.0
frame_330,1910.0,6.0
frame_331,1910.0,6.0
frame_332,1910.0,6.0
frame_333,1910.0,6.0
frame_334,1910.0,6.0
frame_335,1910.0,6.0
frame_336,1910.0,6.0
frame_337,1910.0,6.0
frame_338,1910.0,6.0
frame_339,1910.0,6.0
frame_340,1910.0,6.0
frame_341,1910.0,6.0
frame_342,792.0,238.0
frame_343,781.0,249.0
frame_344,774.0,258.0
frame_345,762.0,262.0
frame_346,754.0,281.0
frame_347,744.0,292.0
frame_348,738.0,306.0
frame_349,724.0,320.0
frame_350,713.0,329.0
frame_351,704.0,350.0
frame_352,686.0,368.0
frame_353,673.0,384.0
frame_354,662.0,384.0
frame_355,653.0,380.0
frame_356,637.0,377.0
frame_357,620.0,377.0
frame_358,605.0,382.0
frame_359,594.0,380.0
frame_360,580.0,384.0
frame_361,560.0,388.0
frame_362,541.0,397.0
frame_363,524.0,405.0
frame_364,505.0,408.0
frame_365,1912.0,8.0
frame_366,1912.0,8.0
frame_367,1912.0,8.0
frame_368,1912.0,8.0
frame_369,1912.0,8.0
frame_370,1912.0,8.0
frame_371,1912.0,8.0
frame_372,1912.0,8.0
frame_373,588.0,381.0
frame_374,632.0,360.0
frame_375,674.0,341.0
frame_376,706.0,322.0
frame_377,740.0,305.0
frame_378,768.0,297.0
frame_379,793.0,285.0
frame_380,820.0,272.0
frame_381,841.0,266.0
frame_382,856.0,260.0
frame_383,874.0,254.0
frame_384,893.0,252.0
frame_385,909.0,246.0
frame_386,926.0,245.0
frame_387,936.0,240.0
frame_388,946.0,242.0
frame_389,958.0,240.0
frame_390,968.0,237.0
frame_391,1909.0,9.0
frame_392,1909.0,9.0
frame_393,1909.0,9.0
frame_394,1909.0,9.0
frame_395,1910.0,9.0
frame_396,1910.0,9.0
frame_397,1910.0,9.0
frame_398,1910.0,9.0
frame_399,1910.0,9.0
frame_400,1910.0,9.0
frame_401,1910.0,9.0
frame_402,1910.0,9.0
frame_403,1910.0,9.0
frame_404,1910.0,9.0
frame_405,1910.0,9.0
frame_406,1910.0,9.0
frame_407,1910.0,9.0
frame_408,1910.0,9.0
frame_409,1910.0,9.0
frame_410,1910.0,9.0
frame_411,1910.0,9.0
frame_412,1910.0,9.0
frame_413,1910.0,9.0
frame_414,1910.0,9.0
frame_415,1910.0,9.0
frame_416,1910.0,9.0
frame_417,1910.0,9.0
frame_418,1910.0,9.0
frame_419,1910.0,9.0
frame_420,1910.0,9.0
frame_421,1910.0,9.0
frame_422,1910.0,9.0
frame_423,1910.0,9.0
frame_424,1910.0,9.0
frame_425,1910.0,9.0
frame_426,1910.0,9.0
frame_427,1910.0,9.0
frame_428,1910.0,9.0
frame_429,1910.0,9.0
frame_430,1113.0,217.0
frame_431,1122.0,221.0
frame_432,1125.0,228.0
frame_433,1126.0,230.0
frame_434,1136.0,238.0
frame_435,1142.0,242.0
frame_436,1148.0,252.0
frame_437,1153.0,257.0
frame_438,1161.0,272.0
frame_439,1172.0,284.0
frame_440,1182.0,301.0
frame_441,1189.0,308.0
frame_442,1201.0,333.0
frame_443,1213.0,349.0
frame_444,1224.0,369.0
frame_445,1237.0,397.0
frame_446,1257.0,428.0
frame_447,1909.0,13.0
frame_448,1289.0,486.0
frame_449,1306.0,494.0
frame_450,1328.0,497.0
frame_451,1916.0,6.0
frame_452,1916.0,6.0
frame_453,1916.0,6.0
frame_454,1914.0,6.0
frame_455,1914.0,6.0
frame_456,1914.0,6.0
frame_457,1914.0,6.0
frame_458,1914.0,6.0
frame_459,1914.0,6.0
frame_460,1914.0,6.0
frame_461,1332.0,322.0
frame_462,1308.0,309.0
frame_463,1292.0,292.0
frame_464,1270.0,270.0
frame_465,1264.0,269.0
frame_466,1252.0,257.0
frame_467,1240.0,253.0
frame_468,1230.0,249.0
frame_469,1222.0,248.0
frame_470,1912.0,8.0
frame_471,1912.0,8.0
frame_472,1912.0,8.0
frame_473,1912.0,8.0
frame_474,1912.0,8.0
frame_475,1912.0,8.0
frame_476,1912.0,8.0
frame_477,1912.0,8.0
frame_478,1912.0,8.0
frame_479,1912.0,8.0
frame_480,1912.0,8.0
frame_481,1912.0,8.0
frame_482,1912.0,8.0
frame_483,1912.0,8.0
frame_484,1912.0,8.0
frame_485,1912.0,8.0
frame_486,1912.0,8.0
frame_487,1912.0,8.0
frame_488,1912.0,8.0
frame_489,1912.0,8.0
frame_490,1912.0,8.0
frame_491,1912.0,8.0
frame_492,1912.0,8.0
frame_493,1912.0,8.0
frame_494,1912.0,8.0
frame_495,1912.0,8.0
frame_496,1912.0,8.0
frame_497,1912.0,8.0
frame_498,1912.0,8.0
frame_499,1912.0,8.0
frame_500,1912.0,8.0
frame_501,1912.0,8.0
frame_502,1912.0,8.0
frame_503,1912.0,8.0
frame_504,1912.0,8.0
frame_505,1912.0,8.0
frame_506,1912.0,8.0
frame_507,1912.0,8.0
frame_508,1912.0,8.0
frame_509,1912.0,8.0
frame_510,1912.0,8.0
