frame,ball_x,ball_y
frame_216,1908.0,8.0
frame_217,1908.0,8.0
frame_218,1908.0,8.0
frame_219,1908.0,8.0
frame_220,1908.0,8.0
frame_221,1908.0,8.0
frame_222,1908.0,8.0
frame_223,1908.0,8.0
frame_224,1908.0,8.0
frame_225,1908.0,8.0
frame_226,1908.0,8.0
frame_227,1908.0,8.0
frame_228,1908.0,8.0
frame_229,1908.0,8.0
frame_230,1908.0,8.0
frame_231,1908.0,8.0
frame_232,1908.0,8.0
frame_233,1908.0,8.0
frame_234,1908.0,8.0
frame_235,1908.0,8.0
frame_236,1908.0,8.0
frame_237,1908.0,8.0
frame_238,1908.0,8.0
frame_239,1908.0,8.0
frame_240,1908.0,8.0
frame_241,1908.0,8.0
frame_242,1908.0,8.0
frame_243,1908.0,8.0
frame_244,1908.0,8.0
frame_245,1908.0,8.0
frame_246,1908.0,8.0
frame_247,1908.0,8.0
frame_248,1908.0,8.0
frame_249,1908.0,8.0
frame_250,1908.0,8.0
frame_251,1908.0,8.0
frame_252,1908.0,8.0
frame_253,1908.0,8.0
frame_254,1908.0,8.0
frame_255,1908.0,8.0
frame_256,1908.0,8.0
frame_257,1908.0,8.0
frame_258,1908.0,8.0
frame_259,1908.0,8.0
frame_260,1908.0,8.0
frame_261,1908.0,8.0
frame_262,1154.0,405.0
frame_263,1160.0,410.0
frame_264,1162.0,413.0
frame_265,1164.0,416.0
frame_266,1165.0,429.0
frame_267,1170.0,437.0
frame_268,1172.0,441.0
frame_269,1180.0,449.0
frame_270,1182.0,457.0
frame_271,1186.0,466.0
frame_272,1192.0,477.0
frame_273,1196.0,485.0
frame_274,1200.0,500.0
frame_275,1201.0,505.0
frame_276,1210.0,522.0
frame_277,1212.0,528.0
frame_278,1216.0,545.0
frame_279,1225.0,556.0
frame_280,1228.0,572.0
frame_281,1234.0,584.0
frame_282,1240.0,600.0
frame_283,1245.0,593.0
frame_284,1245.0,586.0
frame_285,1250.0,589.0
frame_286,1252.0,589.0
frame_287,1260.0,584.0
frame_288,1261.0,580.0
frame_289,1264.0,584.0
frame_290,1269.0,578.0
frame_291,1277.0,577.0
frame_292,1282.0,577.0
frame_293,1286.0,576.0
frame_294,1288.0,573.0
frame_295,1296.0,576.0
frame_296,1297.0,574.0
frame_297,1304.0,574.0
frame_298,1308.0,576.0
frame_299,1312.0,576.0
frame_300,1324.0,582.0
frame_301,1324.0,581.0
frame_302,1330.0,581.0
frame_303,1337.0,584.0
frame_304,1345.0,592.0
frame_305,1349.0,592.0
frame_306,1356.0,600.0
frame_307,1361.0,601.0
frame_308,1368.0,605.0
frame_309,1374.0,617.0
frame_310,1386.0,622.0
frame_311,1393.0,629.0
frame_312,1400.0,634.0
frame_313,1408.0,644.0
frame_314,1413.0,657.0
frame_315,1424.0,668.0
frame_316,1432.0,673.0
frame_317,1442.0,690.0
frame_318,1449.0,705.0
frame_319,1417.0,673.0
frame_320,1908.0,12.0
frame_321,1908.0,12.0
frame_322,1317.0,584.0
frame_323,1290.0,558.0
frame_324,1262.0,540.0
frame_325,1238.0,516.0
frame_326,1220.0,502.0
frame_327,1201.0,484.0
frame_328,1182.0,473.0
frame_329,1162.0,452.0
frame_330,1150.0,446.0
frame_331,1136.0,441.0
frame_332,1121.0,428.0
frame_333,1110.0,425.0
frame_334,1098.0,413.0
frame_335,1086.0,410.0
frame_336,1078.0,404.0
frame_337,1065.0,400.0
frame_338,1906.0,16.0
frame_339,1906.0,16.0
frame_340,1906.0,16.0
frame_341,1906.0,16.0
frame_342,1906.0,16.0
frame_343,1906.0,16.0
frame_344,1906.0,16.0
frame_345,1906.0,16.0
frame_346,1906.0,16.0
frame_347,1906.0,16.0
frame_348,1906.0,16.0
frame_349,1906.0,16.0
frame_350,1906.0,16.0
frame_351,1906.0,16.0
frame_352,1906.0,16.0
frame_353,1906.0,16.0
frame_354,1906.0,16.0
frame_355,1906.0,16.0
frame_356,1906.0,16.0
frame_357,1906.0,16.0
frame_358,1906.0,16.0
frame_359,1906.0,16.0
frame_360,1906.0,16.0
frame_361,1906.0,16.0
frame_362,1906.0,16.0
frame_363,1906.0,16.0
frame_364,1906.0,16.0
frame_365,1906.0,16.0
frame_366,1906.0,16.0
frame_367,1906.0,16.0
frame_368,1906.0,16.0
frame_369,1906.0,16.0
frame_370,1906.0,16.0
frame_371,1906.0,16.0
frame_372,1908.0,16.0
frame_373,1908.0,16.0
frame_374,1908.0,16.0
frame_375,1908.0,16.0
frame_376,1908.0,16.0
frame_377,1908.0,16.0
frame_378,1908.0,16.0
frame_379,1908.0,16.0
frame_380,1908.0,16.0
frame_381,1908.0,16.0
frame_382,1908.0,16.0
frame_383,1908.0,16.0
frame_384,1908.0,16.0
frame_385,1908.0,16.0
frame_386,1908.0,16.0
frame_387,1908.0,16.0
frame_388,1908.0,16.0
frame_389,1908.0,16.0
frame_390,1908.0,16.0
frame_391,1909.0,17.0
frame_392,1909.0,17.0
frame_393,1909.0,17.0
frame_394,1909.0,17.0
frame_395,1909.0,17.0
frame_396,1909.0,17.0
frame_397,1909.0,17.0
frame_398,1909.0,17.0
frame_399,1909.0,17.0
frame_400,1909.0,17.0
frame_401,1909.0,17.0
frame_402,1909.0,17.0
frame_403,1909.0,17.0
frame_404,1909.0,17.0
frame_405,1909.0,17.0
frame_406,1909.0,17.0
frame_407,1909.0,17.0
frame_408,1909.0,17.0
frame_409,1909.0,17.0
frame_410,1909.0,17.0
frame_411,1909.0,17.0
frame_412,1909.0,17.0
frame_413,1909.0,17.0
frame_414,1909.0,17.0
frame_415,1909.0,17.0
frame_416,1909.0,17.0
frame_417,1909.0,17.0
frame_418,1909.0,17.0
frame_419,1909.0,17.0
frame_420,1909.0,17.0
frame_421,1909.0,17.0
frame_422,1909.0,17.0
frame_423,1909.0,17.0
frame_424,1909.0,17.0
frame_425,1909.0,17.0
frame_426,1909.0,17.0
frame_427,1909.0,17.0
frame_428,1909.0,17.0
frame_429,1909.0,17.0
frame_430,1909.0,17.0
frame_431,1909.0,17.0
frame_432,1909.0,17.0
frame_433,1909.0,17.0
frame_434,1909.0,17.0
frame_435,1909.0,17.0
frame_436,1909.0,17.0
frame_437,1909.0,17.0
frame_438,1909.0,17.0
frame_439,1909.0,17.0
frame_440,1909.0,17.0
frame_441,1909.0,17.0
frame_442,1909.0,17.0
frame_443,1909.0,17.0
frame_444,1909.0,17.0
frame_445,1909.0,17.0
frame_446,1909.0,17.0
frame_447,1909.0,17.0
frame_448,1909.0,17.0
frame_449,1909.0,17.0
frame_450,1909.0,17.0
frame_451,1909.0,17.0
frame_452,1004.0,414.0
frame_453,1006.0,429.0
frame_454,1010.0,430.0
frame_455,1020.0,442.0
frame_456,1021.0,445.0
frame_457,1026.0,450.0
frame_458,1032.0,460.0
frame_459,1040.0,466.0
frame_460,1045.0,481.0
frame_461,1057.0,490.0
frame_462,1058.0,496.0
frame_463,1066.0,510.0
frame_464,1073.0,521.0
frame_465,1076.0,525.0
frame_466,1082.0,542.0
frame_467,1088.0,549.0
frame_468,1097.0,548.0
frame_469,1100.0,540.0
frame_470,1108.0,541.0
frame_471,1113.0,532.0
frame_472,1118.0,536.0
frame_473,1124.0,528.0
frame_474,1132.0,525.0
frame_475,1136.0,522.0
frame_476,1141.0,517.0
frame_477,1153.0,517.0
frame_478,1160.0,510.0
frame_479,1164.0,513.0
frame_480,1176.0,512.0
frame_481,1178.0,510.0
frame_482,1189.0,509.0
frame_483,1198.0,510.0
frame_484,1201.0,504.0
frame_485,1209.0,508.0
frame_486,1220.0,502.0
frame_487,1230.0,508.0
frame_488,1237.0,504.0
frame_489,1245.0,504.0
frame_490,1257.0,510.0
frame_491,1268.0,512.0
frame_492,1281.0,509.0
frame_493,1284.0,514.0
frame_494,1296.0,520.0
frame_495,1314.0,521.0
frame_496,1322.0,524.0
frame_497,1334.0,532.0
frame_498,1350.0,537.0
frame_499,1361.0,540.0
frame_500,1370.0,544.0
frame_501,1385.0,554.0
frame_502,1401.0,557.0
frame_503,1409.0,566.0
frame_504,1910.0,8.0
frame_505,1444.0,586.0
frame_506,1458.0,596.0
frame_507,1476.0,608.0
frame_508,1494.0,614.0
frame_509,1906.0,8.0
frame_510,1906.0,8.0
frame_511,1906.0,8.0
frame_512,1349.0,546.0
frame_513,1314.0,524.0
frame_514,1280.0,505.0
frame_515,1248.0,485.0
frame_516,1224.0,473.0
frame_517,1196.0,458.0
frame_518,1176.0,448.0
frame_519,1160.0,438.0
frame_520,1136.0,429.0
frame_521,1118.0,422.0
frame_522,1916.0,12.0
frame_523,1914.0,12.0
frame_524,1913.0,12.0
frame_525,1913.0,12.0
frame_526,1910.0,13.0
frame_527,1910.0,13.0
frame_528,1910.0,13.0
frame_529,1910.0,13.0
frame_530,1910.0,13.0
frame_531,1910.0,13.0
frame_532,1910.0,13.0
frame_533,1910.0,13.0
frame_534,1910.0,13.0
frame_535,1910.0,13.0
frame_536,1910.0,13.0
frame_537,1910.0,13.0
frame_538,1910.0,13.0
frame_539,1910.0,13.0
frame_540,1910.0,13.0
frame_541,1910.0,13.0
frame_542,1910.0,13.0
frame_543,1910.0,13.0
frame_544,1910.0,13.0
frame_545,1910.0,13.0
frame_546,1910.0,13.0
frame_547,1910.0,13.0
frame_548,1910.0,13.0
frame_549,1910.0,13.0
frame_550,1910.0,13.0
frame_551,1910.0,13.0
frame_552,1910.0,13.0
frame_553,1910.0,13.0
frame_554,1910.0,13.0
frame_555,1910.0,13.0
frame_556,1910.0,13.0
frame_557,1910.0,13.0
frame_558,1910.0,13.0
frame_559,1910.0,13.0
frame_560,1910.0,13.0
frame_561,1910.0,13.0
frame_562,1910.0,13.0
frame_563,1910.0,13.0
frame_564,1910.0,13.0
frame_565,1910.0,13.0
frame_566,1910.0,13.0
frame_567,1910.0,13.0
frame_568,1910.0,13.0
frame_569,1909.0,14.0
frame_570,1909.0,14.0
frame_571,1909.0,14.0
frame_572,1909.0,14.0
frame_573,1909.0,14.0
frame_574,1909.0,14.0
frame_575,1909.0,14.0
frame_576,1909.0,14.0
frame_577,1909.0,14.0
frame_578,1909.0,14.0
frame_579,1909.0,14.0
frame_580,1909.0,14.0
frame_581,1909.0,14.0
frame_582,1909.0,14.0
frame_583,1909.0,14.0
frame_584,1909.0,14.0
frame_585,1909.0,14.0
frame_586,1909.0,14.0
frame_587,1909.0,14.0
frame_588,1909.0,14.0
frame_589,1909.0,14.0
frame_590,1909.0,14.0
frame_591,1909.0,14.0
frame_592,1909.0,14.0
frame_593,1909.0,14.0
frame_594,1909.0,14.0
frame_595,1909.0,14.0
frame_596,1909.0,14.0
frame_597,1909.0,14.0
frame_598,1909.0,14.0
frame_599,1909.0,14.0
frame_600,1909.0,14.0
frame_601,1909.0,14.0
frame_602,1909.0,14.0
frame_603,1909.0,14.0
frame_604,1909.0,14.0
frame_605,1909.0,14.0
frame_606,1909.0,14.0
frame_607,1909.0,14.0
frame_608,1909.0,14.0
frame_609,1909.0,14.0
frame_610,1909.0,14.0
frame_611,1909.0,14.0
frame_612,1909.0,14.0
frame_613,1909.0,14.0
frame_614,1909.0,14.0
frame_615,1909.0,14.0
frame_616,1909.0,14.0
frame_617,1909.0,14.0
frame_618,1909.0,14.0
frame_619,1909.0,14.0
frame_620,1909.0,14.0
frame_621,1909.0,14.0
frame_622,1909.0,14.0
frame_623,1909.0,14.0
frame_624,1909.0,14.0
frame_625,1909.0,14.0
frame_626,1909.0,14.0
frame_627,1909.0,14.0
frame_628,1909.0,14.0
frame_629,1909.0,14.0
frame_630,1909.0,14.0
frame_631,1909.0,14.0
frame_632,1910.0,14.0
frame_633,1910.0,14.0
frame_634,1910.0,14.0
frame_635,1910.0,14.0
frame_636,754.0,410.0
frame_637,753.0,420.0
frame_638,753.0,426.0
frame_639,752.0,429.0
frame_640,748.0,444.0
frame_641,745.0,448.0
frame_642,742.0,460.0
frame_643,742.0,468.0
frame_644,737.0,477.0
frame_645,734.0,493.0
frame_646,732.0,504.0
frame_647,729.0,510.0
frame_648,726.0,524.0
frame_649,722.0,538.0
frame_650,714.0,554.0
frame_651,713.0,565.0
frame_652,710.0,590.0
frame_653,706.0,606.0
frame_654,702.0,622.0
frame_655,696.0,645.0
frame_656,697.0,668.0
frame_657,689.0,698.0
frame_658,682.0,714.0
frame_659,677.0,736.0
frame_660,673.0,734.0
frame_661,669.0,729.0
frame_662,666.0,722.0
frame_663,664.0,724.0
frame_664,653.0,718.0
frame_665,656.0,724.0
frame_666,640.0,717.0
frame_667,641.0,717.0
frame_668,640.0,721.0
frame_669,636.0,716.0
frame_670,622.0,720.0
frame_671,621.0,724.0
frame_672,621.0,718.0
frame_673,613.0,722.0
frame_674,604.0,726.0
frame_675,601.0,732.0
frame_676,617.0,712.0
frame_677,653.0,681.0
frame_678,681.0,648.0
frame_679,702.0,618.0
frame_680,730.0,596.0
frame_681,749.0,576.0
frame_682,774.0,557.0
frame_683,786.0,540.0
frame_684,801.0,529.0
frame_685,814.0,514.0
frame_686,830.0,498.0
frame_687,841.0,488.0
frame_688,852.0,480.0
frame_689,861.0,469.0
frame_690,876.0,461.0
frame_691,881.0,456.0
frame_692,894.0,446.0
frame_693,898.0,434.0
frame_694,906.0,432.0
frame_695,914.0,425.0
frame_696,921.0,422.0
frame_697,1905.0,12.0
frame_698,1905.0,10.0
frame_699,1905.0,10.0
frame_700,1905.0,10.0
frame_701,1905.0,10.0
frame_702,1905.0,10.0
frame_703,1905.0,10.0
frame_704,1905.0,10.0
frame_705,1905.0,10.0
frame_706,1905.0,10.0
frame_707,1905.0,10.0
frame_708,1905.0,10.0
frame_709,1905.0,10.0
frame_710,1905.0,10.0
frame_711,1905.0,10.0
frame_712,1905.0,10.0
frame_713,1905.0,10.0
frame_714,1905.0,10.0
frame_715,1905.0,10.0
frame_716,1905.0,10.0
frame_717,1905.0,10.0
frame_718,1905.0,10.0
frame_719,1905.0,10.0
frame_720,1905.0,10.0
frame_721,1905.0,10.0
frame_722,1905.0,10.0
frame_723,1905.0,10.0
frame_724,1905.0,10.0
frame_725,1905.0,10.0
frame_726,1905.0,10.0
frame_727,1905.0,10.0
frame_728,1905.0,10.0
frame_729,1905.0,10.0
frame_730,1905.0,10.0
frame_731,1905.0,10.0
frame_732,1905.0,10.0
frame_733,1905.0,10.0
frame_734,1905.0,10.0
frame_735,1905.0,10.0
frame_736,1905.0,10.0
frame_737,1905.0,10.0
frame_738,1905.0,10.0
frame_739,1906.0,10.0
frame_740,1906.0,10.0
frame_741,1906.0,12.0
frame_742,1908.0,12.0
frame_743,1908.0,12.0
frame_744,1908.0,12.0
frame_745,1908.0,12.0
frame_746,1908.0,12.0
frame_747,1908.0,12.0
frame_748,1908.0,12.0
frame_749,1908.0,12.0
frame_750,1908.0,12.0
frame_751,1908.0,12.0
frame_752,1908.0,12.0
frame_753,1908.0,12.0
frame_754,1908.0,12.0
frame_755,1908.0,12.0
frame_756,1908.0,12.0
frame_757,1908.0,12.0
frame_758,1908.0,12.0
frame_759,1908.0,12.0
frame_760,1908.0,12.0
frame_761,1908.0,12.0
frame_762,1908.0,12.0
frame_763,1908.0,12.0
frame_764,1908.0,12.0
frame_765,1908.0,12.0
frame_766,1908.0,12.0
frame_767,1908.0,12.0
frame_768,1908.0,12.0
frame_769,1908.0,12.0
frame_770,1908.0,12.0
