frame,player_l_x,player_l_y,player_r_x,player_r_y
frame_059,442.0,1005.0,549.0,893.0
frame_060,442.0,1005.0,549.0,893.0
frame_061,442.0,1005.0,548.0,897.0
frame_062,442.0,1005.0,509.0,910.0
frame_063,442.0,1005.0,509.0,913.0
frame_064,442.0,1005.0,506.0,921.0
frame_065,442.0,1005.0,492.0,926.0
frame_066,442.0,1005.0,461.0,937.0
frame_067,442.0,1005.0,448.0,946.0
frame_068,442.0,1005.0,432.0,958.0
frame_069,434.0,1008.0,397.0,974.0
frame_070,429.0,1012.0,373.0,978.0
frame_071,422.0,1020.0,370.0,980.0
frame_072,408.0,1028.0,344.0,984.0
frame_073,392.0,1037.0,344.0,984.0
frame_074,1902.0,8.0,300.0,1010.0
frame_075,1902.0,8.0,300.0,1010.0
frame_076,1902.0,16.0,296.0,1020.0
frame_077,1902.0,16.0,286.0,1030.0
frame_078,1902.0,16.0,284.0,1033.0
frame_079,1902.0,16.0,284.0,1033.0
frame_080,1902.0,16.0,282.0,1034.0
frame_081,1902.0,16.0,282.0,1034.0
frame_082,1902.0,16.0,282.0,1034.0
frame_083,1902.0,16.0,282.0,1034.0
frame_084,1902.0,16.0,282.0,1034.0
frame_085,1902.0,16.0,285.0,1034.0
frame_086,1902.0,16.0,285.0,1034.0
frame_087,1902.0,16.0,285.0,1034.0
frame_088,1902.0,16.0,285.0,1034.0
frame_089,1902.0,16.0,285.0,1034.0
frame_090,1902.0,16.0,285.0,1034.0
frame_091,1902.0,16.0,285.0,1034.0
frame_092,1902.0,16.0,285.0,1034.0
frame_093,1902.0,16.0,285.0,1034.0
frame_094,1902.0,16.0,285.0,1034.0
frame_095,1902.0,16.0,285.0,1034.0
frame_096,1902.0,16.0,285.0,1034.0
frame_097,1902.0,16.0,285.0,1034.0
frame_098,1902.0,16.0,285.0,1034.0
frame_099,1902.0,16.0,285.0,1034.0
frame_100,1902.0,16.0,285.0,1034.0
frame_101,1902.0,16.0,284.0,1034.0
frame_102,1902.0,16.0,282.0,1036.0
frame_103,1902.0,16.0,282.0,1036.0
frame_104,1902.0,16.0,282.0,1036.0
frame_105,1902.0,16.0,282.0,1036.0
frame_106,1902.0,16.0,282.0,1036.0
frame_107,1902.0,16.0,278.0,1038.0
frame_108,1902.0,16.0,278.0,1038.0
frame_109,1902.0,16.0,278.0,1038.0
frame_110,1902.0,16.0,278.0,1038.0
frame_111,1902.0,16.0,278.0,1038.0
frame_112,1902.0,16.0,278.0,1038.0
frame_113,1902.0,16.0,278.0,1038.0
frame_114,1902.0,16.0,274.0,1033.0
frame_115,1902.0,16.0,272.0,1030.0
frame_116,1902.0,16.0,262.0,1029.0
frame_117,1902.0,16.0,261.0,1029.0
frame_118,1902.0,16.0,249.0,1028.0
frame_119,1902.0,16.0,237.0,1028.0
frame_120,1902.0,16.0,226.0,1030.0
frame_121,1902.0,16.0,226.0,1030.0
frame_122,1902.0,16.0,210.0,1040.0
frame_123,1902.0,16.0,208.0,1044.0
frame_124,1902.0,16.0,1900.0,12.0
frame_125,1902.0,16.0,1900.0,12.0
frame_126,1902.0,16.0,1900.0,12.0
frame_127,1902.0,16.0,1900.0,12.0
frame_128,1902.0,16.0,1900.0,12.0
frame_129,1902.0,16.0,1900.0,12.0
frame_130,1902.0,16.0,1900.0,12.0
frame_131,1902.0,16.0,1900.0,12.0
frame_132,1902.0,16.0,1900.0,12.0
frame_133,1902.0,16.0,1900.0,12.0
frame_134,1902.0,16.0,1900.0,12.0
frame_135,1902.0,16.0,1900.0,12.0
frame_136,1902.0,16.0,1900.0,12.0
frame_137,1902.0,16.0,1900.0,12.0
frame_138,1902.0,16.0,1900.0,12.0
frame_139,1902.0,16.0,1900.0,12.0
frame_140,1902.0,16.0,1900.0,12.0
frame_141,1902.0,16.0,1900.0,12.0
frame_142,1902.0,16.0,1900.0,12.0
frame_143,1902.0,16.0,1900.0,12.0
frame_144,1902.0,16.0,1900.0,12.0
frame_145,1902.0,16.0,1900.0,12.0
frame_146,1902.0,16.0,1900.0,12.0
frame_147,1902.0,16.0,1900.0,12.0
frame_148,1902.0,16.0,1900.0,12.0
frame_149,1902.0,16.0,1900.0,12.0
frame_150,1902.0,16.0,1900.0,12.0
frame_151,1902.0,16.0,1900.0,12.0
frame_152,1902.0,16.0,1900.0,12.0
frame_153,1902.0,16.0,1900.0,12.0
frame_154,1902.0,16.0,1900.0,12.0
frame_155,1902.0,16.0,1900.0,12.0
frame_156,1902.0,16.0,1900.0,12.0
frame_157,1902.0,16.0,1900.0,12.0
frame_158,1902.0,16.0,1900.0,12.0
frame_159,1902.0,16.0,1900.0,12.0
frame_160,1902.0,16.0,1900.0,12.0
frame_161,1902.0,16.0,1900.0,12.0
frame_162,1902.0,16.0,1900.0,12.0
frame_163,1902.0,16.0,1900.0,12.0
frame_164,1902.0,16.0,1900.0,12.0
frame_165,1902.0,16.0,1900.0,12.0
frame_166,1902.0,16.0,1900.0,12.0
frame_167,1902.0,16.0,1900.0,12.0
frame_168,1902.0,16.0,1900.0,12.0
frame_169,1902.0,16.0,1900.0,12.0
frame_170,1902.0,16.0,1900.0,12.0
frame_171,1902.0,16.0,1900.0,12.0
frame_172,1902.0,16.0,1900.0,12.0
frame_173,1902.0,16.0,1900.0,12.0
frame_174,1902.0,16.0,1900.0,12.0
frame_175,1902.0,16.0,1900.0,12.0
frame_176,1902.0,16.0,1900.0,12.0
frame_177,1902.0,16.0,1900.0,12.0
frame_178,1902.0,16.0,1900.0,12.0
frame_179,1902.0,16.0,1900.0,12.0
frame_180,1902.0,16.0,1900.0,12.0
frame_181,1902.0,16.0,1900.0,12.0
frame_182,1902.0,16.0,1900.0,12.0
frame_183,1902.0,16.0,1900.0,12.0
frame_184,1902.0,16.0,428.0,1029.0
frame_185,1902.0,16.0,449.0,1016.0
frame_186,1902.0,16.0,469.0,1013.0
frame_187,1902.0,16.0,490.0,1012.0
frame_188,1902.0,16.0,512.0,1010.0
frame_189,1902.0,16.0,537.0,1002.0
frame_190,1902.0,16.0,550.0,996.0
frame_191,1902.0,16.0,564.0,992.0
frame_192,1902.0,16.0,581.0,982.0
frame_193,1902.0,16.0,596.0,978.0
frame_194,1902.0,16.0,612.0,974.0
frame_195,1902.0,16.0,613.0,974.0
frame_196,1902.0,16.0,620.0,978.0
frame_197,1902.0,16.0,618.0,984.0
frame_198,1902.0,16.0,618.0,984.0
frame_199,1902.0,16.0,618.0,984.0
frame_200,1902.0,16.0,618.0,984.0
frame_201,1902.0,16.0,618.0,984.0
frame_202,1902.0,16.0,618.0,984.0
frame_203,502.0,1022.0,618.0,984.0
frame_204,522.0,1013.0,618.0,984.0
frame_205,532.0,1009.0,618.0,984.0
frame_206,553.0,1009.0,618.0,984.0
frame_207,565.0,1010.0,618.0,984.0
frame_208,580.0,998.0,614.0,982.0
frame_209,589.0,996.0,610.0,980.0
frame_210,614.0,992.0,610.0,980.0
frame_211,634.0,992.0,610.0,980.0
frame_212,646.0,985.0,608.0,978.0
frame_213,661.0,981.0,584.0,970.0
frame_214,678.0,977.0,584.0,970.0
frame_215,689.0,976.0,580.0,966.0
frame_216,713.0,973.0,578.0,964.0
frame_217,725.0,972.0,573.0,953.0
frame_218,736.0,969.0,573.0,953.0
frame_219,749.0,966.0,570.0,952.0
frame_220,764.0,966.0,538.0,933.0
frame_221,778.0,966.0,540.0,938.0
frame_222,785.0,966.0,540.0,938.0
frame_223,785.0,966.0,540.0,938.0
frame_224,781.0,974.0,540.0,938.0
frame_225,781.0,974.0,540.0,938.0
frame_226,781.0,974.0,541.0,937.0
frame_227,781.0,974.0,541.0,924.0
frame_228,781.0,974.0,552.0,920.0
frame_229,781.0,974.0,552.0,926.0
frame_230,780.0,976.0,558.0,922.0
frame_231,782.0,970.0,566.0,914.0
frame_232,780.0,966.0,578.0,913.0
frame_233,780.0,966.0,580.0,912.0
frame_234,780.0,966.0,580.0,912.0
frame_235,781.0,965.0,580.0,912.0
frame_236,784.0,965.0,580.0,912.0
frame_237,784.0,965.0,580.0,912.0
frame_238,784.0,965.0,580.0,912.0
frame_239,781.0,962.0,580.0,912.0
frame_240,777.0,960.0,580.0,912.0
frame_241,772.0,952.0,580.0,912.0
frame_242,768.0,949.0,580.0,912.0
frame_243,748.0,941.0,580.0,912.0
frame_244,738.0,937.0,580.0,912.0
frame_245,729.0,940.0,580.0,912.0
frame_246,704.0,933.0,580.0,912.0
frame_247,692.0,930.0,580.0,912.0
frame_248,676.0,925.0,577.0,912.0
frame_249,658.0,922.0,568.0,908.0
frame_250,658.0,922.0,558.0,914.0
frame_251,641.0,922.0,542.0,917.0
frame_252,632.0,922.0,525.0,924.0
frame_253,628.0,924.0,518.0,937.0
frame_254,616.0,922.0,504.0,934.0
frame_255,616.0,917.0,484.0,940.0
frame_256,605.0,916.0,466.0,950.0
frame_257,605.0,916.0,454.0,962.0
frame_258,605.0,916.0,445.0,966.0
frame_259,605.0,916.0,418.0,973.0
frame_260,605.0,917.0,390.0,974.0
frame_261,605.0,917.0,373.0,984.0
frame_262,605.0,917.0,361.0,988.0
frame_263,605.0,917.0,338.0,1001.0
frame_264,605.0,917.0,345.0,994.0
frame_265,605.0,917.0,329.0,998.0
frame_266,605.0,917.0,325.0,1006.0
frame_267,605.0,917.0,309.0,1010.0
frame_268,605.0,917.0,325.0,1020.0
frame_269,605.0,917.0,332.0,1018.0
frame_270,605.0,917.0,308.0,1028.0
frame_271,600.0,916.0,321.0,1020.0
frame_272,600.0,916.0,320.0,1020.0
frame_273,590.0,909.0,320.0,1020.0
frame_274,561.0,913.0,320.0,1020.0
frame_275,561.0,913.0,320.0,1020.0
frame_276,537.0,929.0,320.0,1020.0
frame_277,510.0,936.0,320.0,1020.0
frame_278,490.0,950.0,320.0,1020.0
frame_279,488.0,952.0,320.0,1020.0
frame_280,469.0,954.0,320.0,1020.0
frame_281,448.0,958.0,320.0,1020.0
frame_282,426.0,962.0,318.0,1020.0
frame_283,392.0,969.0,318.0,1020.0
frame_284,370.0,974.0,316.0,1021.0
frame_285,350.0,977.0,296.0,1029.0
frame_286,333.0,984.0,290.0,1029.0
frame_287,324.0,985.0,290.0,1029.0
frame_288,308.0,986.0,285.0,1030.0
frame_289,308.0,986.0,260.0,1038.0
frame_290,292.0,990.0,1905.0,9.0
frame_291,292.0,990.0,1905.0,9.0
frame_292,292.0,990.0,1905.0,9.0
frame_293,286.0,994.0,1905.0,9.0
frame_294,282.0,998.0,1905.0,9.0
frame_295,282.0,998.0,1905.0,9.0
frame_296,282.0,998.0,1905.0,9.0
frame_297,282.0,998.0,1905.0,9.0
frame_298,282.0,998.0,1905.0,9.0
frame_299,282.0,998.0,1905.0,9.0
frame_300,282.0,998.0,1905.0,9.0
frame_301,282.0,998.0,1905.0,9.0
frame_302,282.0,998.0,1905.0,9.0
frame_303,282.0,998.0,1905.0,9.0
frame_304,282.0,998.0,1905.0,9.0
frame_305,282.0,998.0,1905.0,9.0
frame_306,282.0,998.0,1905.0,9.0
frame_307,270.0,1001.0,1905.0,9.0
frame_308,249.0,1001.0,1905.0,9.0
frame_309,240.0,1004.0,1905.0,9.0
frame_310,220.0,1005.0,1905.0,9.0
frame_311,198.0,1016.0,1905.0,9.0
frame_312,173.0,1026.0,1905.0,9.0
frame_313,145.0,1041.0,1905.0,9.0
frame_314,1909.0,9.0,1905.0,9.0
frame_315,1909.0,16.0,1905.0,9.0
frame_316,1909.0,16.0,1905.0,9.0
frame_317,1909.0,16.0,1905.0,9.0
frame_318,1909.0,16.0,1905.0,9.0
frame_319,1909.0,16.0,1905.0,9.0
frame_320,1909.0,16.0,1905.0,9.0
frame_321,1909.0,16.0,1905.0,9.0
frame_322,1909.0,16.0,1905.0,9.0
frame_323,1909.0,16.0,1905.0,9.0
frame_324,1909.0,16.0,1905.0,9.0
frame_325,1909.0,16.0,1905.0,9.0
frame_326,1909.0,16.0,1905.0,9.0
frame_327,1909.0,16.0,1905.0,9.0
frame_328,1909.0,16.0,1905.0,9.0
frame_329,1909.0,16.0,1905.0,9.0
frame_330,1909.0,16.0,1905.0,9.0
frame_331,1909.0,16.0,1905.0,9.0
frame_332,1909.0,16.0,1905.0,9.0
frame_333,1909.0,16.0,1905.0,9.0
frame_334,1909.0,16.0,1905.0,9.0
frame_335,1909.0,16.0,1905.0,9.0
frame_336,1909.0,16.0,1905.0,9.0
frame_337,1909.0,16.0,1905.0,9.0
frame_338,1909.0,16.0,1905.0,9.0
frame_339,1909.0,16.0,1905.0,9.0
frame_340,1909.0,16.0,1905.0,9.0
frame_341,1909.0,16.0,1905.0,9.0
frame_342,1909.0,16.0,1905.0,9.0
frame_343,1909.0,16.0,1905.0,9.0
frame_344,1909.0,16.0,1905.0,9.0
frame_345,1909.0,16.0,1905.0,9.0
frame_346,1909.0,16.0,1905.0,9.0
frame_347,1909.0,16.0,1905.0,9.0
frame_348,1909.0,16.0,1905.0,9.0
frame_349,1909.0,16.0,1905.0,9.0
frame_350,1909.0,16.0,1905.0,9.0
frame_351,1909.0,16.0,1905.0,9.0
frame_352,1909.0,16.0,1905.0,9.0
frame_353,1909.0,16.0,1905.0,9.0
frame_354,1909.0,16.0,1905.0,9.0
frame_355,1909.0,16.0,1905.0,9.0
frame_356,1909.0,16.0,1905.0,9.0
frame_357,1909.0,16.0,1905.0,9.0
frame_358,1909.0,16.0,1905.0,9.0
frame_359,1909.0,16.0,1906.0,10.0
frame_360,1909.0,16.0,1906.0,10.0
frame_361,1909.0,16.0,1906.0,10.0
frame_362,1909.0,16.0,1906.0,10.0
frame_363,1909.0,16.0,1906.0,10.0
frame_364,1909.0,16.0,1906.0,10.0
frame_365,1909.0,16.0,1906.0,10.0
frame_366,1909.0,16.0,1906.0,10.0
frame_367,1909.0,16.0,1906.0,10.0
frame_368,1909.0,16.0,1906.0,10.0
frame_369,1909.0,16.0,1906.0,10.0
frame_370,1909.0,16.0,1906.0,10.0
frame_371,1909.0,16.0,1906.0,10.0
frame_372,1909.0,16.0,1906.0,10.0
frame_373,1909.0,16.0,1906.0,10.0
frame_374,1909.0,16.0,1906.0,10.0
frame_375,1909.0,16.0,1906.0,10.0
frame_376,1909.0,16.0,1906.0,10.0
frame_377,1909.0,16.0,1906.0,10.0
frame_378,1909.0,16.0,1906.0,10.0
frame_379,1909.0,16.0,1906.0,10.0
frame_380,1909.0,16.0,1906.0,10.0
frame_381,1909.0,16.0,1906.0,10.0
frame_382,1909.0,16.0,1906.0,10.0
frame_383,1909.0,16.0,1906.0,10.0
frame_384,1909.0,16.0,1906.0,10.0
frame_385,1909.0,16.0,1908.0,10.0
frame_386,1909.0,16.0,1908.0,10.0
frame_387,1909.0,16.0,1908.0,10.0
frame_388,1909.0,16.0,1908.0,10.0
frame_389,1909.0,16.0,1908.0,10.0
frame_390,1909.0,16.0,1908.0,10.0
frame_391,1909.0,16.0,1908.0,10.0
frame_392,1909.0,16.0,1908.0,10.0
frame_393,1909.0,16.0,1908.0,10.0
frame_394,1909.0,16.0,1908.0,10.0
frame_395,1909.0,16.0,1908.0,10.0
frame_396,1909.0,16.0,1908.0,10.0
frame_397,1909.0,16.0,1908.0,10.0
frame_398,1909.0,16.0,1908.0,10.0
frame_399,1909.0,16.0,1908.0,10.0
frame_400,1909.0,16.0,1908.0,10.0
frame_401,1909.0,16.0,1908.0,10.0
frame_402,1909.0,16.0,1908.0,10.0
frame_403,1909.0,16.0,1908.0,10.0
frame_404,1909.0,16.0,1908.0,10.0
frame_405,1909.0,16.0,1908.0,10.0
frame_406,1909.0,16.0,1908.0,10.0
frame_407,1909.0,16.0,1908.0,10.0
frame_408,1909.0,16.0,1908.0,10.0
frame_409,1909.0,16.0,1908.0,10.0
frame_410,1909.0,16.0,1908.0,10.0
frame_411,1909.0,16.0,1908.0,10.0
frame_412,1909.0,16.0,1908.0,10.0
frame_413,1909.0,16.0,1908.0,10.0
frame_414,1909.0,16.0,1908.0,10.0
frame_415,1909.0,16.0,1908.0,10.0
frame_416,1909.0,16.0,1908.0,10.0
frame_417,1909.0,16.0,1908.0,10.0
frame_418,1909.0,16.0,1908.0,10.0
frame_419,1909.0,16.0,1908.0,10.0
frame_420,1909.0,16.0,1908.0,10.0
frame_421,1909.0,16.0,1908.0,10.0
frame_422,1909.0,16.0,1908.0,10.0
frame_423,1909.0,16.0,1908.0,10.0
frame_424,1909.0,16.0,1908.0,10.0
frame_425,1909.0,16.0,1908.0,10.0
frame_426,1909.0,16.0,1908.0,10.0
frame_427,1909.0,16.0,1908.0,10.0
frame_428,1909.0,16.0,1908.0,10.0
frame_429,1909.0,16.0,1908.0,10.0
frame_430,1909.0,16.0,1908.0,10.0
frame_431,1909.0,16.0,1908.0,10.0
frame_432,1909.0,16.0,1908.0,10.0
frame_433,1909.0,16.0,1908.0,10.0
frame_434,1909.0,16.0,1908.0,10.0
frame_435,1909.0,16.0,577.0,985.0
frame_436,1909.0,16.0,577.0,985.0
frame_437,1909.0,16.0,580.0,985.0
frame_438,1909.0,16.0,608.0,974.0
frame_439,1909.0,16.0,613.0,966.0
frame_440,1909.0,16.0,620.0,965.0
frame_441,1909.0,16.0,620.0,965.0
frame_442,1909.0,16.0,620.0,965.0
frame_443,1909.0,16.0,620.0,965.0
frame_444,1909.0,16.0,620.0,965.0
frame_445,1909.0,16.0,620.0,965.0
frame_446,1909.0,16.0,620.0,965.0
frame_447,582.0,1009.0,620.0,965.0
frame_448,586.0,1012.0,620.0,965.0
frame_449,601.0,1004.0,620.0,965.0
frame_450,613.0,997.0,620.0,965.0
frame_451,637.0,988.0,613.0,962.0
frame_452,657.0,978.0,613.0,962.0
frame_453,670.0,962.0,613.0,962.0
frame_454,684.0,961.0,605.0,957.0
frame_455,701.0,954.0,604.0,949.0
frame_456,712.0,945.0,596.0,938.0
frame_457,721.0,944.0,596.0,938.0
frame_458,738.0,941.0,585.0,933.0
frame_459,753.0,928.0,586.0,929.0
frame_460,769.0,924.0,584.0,916.0
frame_461,776.0,920.0,582.0,913.0
frame_462,785.0,913.0,584.0,885.0
frame_463,801.0,904.0,584.0,894.0
frame_464,809.0,901.0,585.0,885.0
frame_465,809.0,901.0,585.0,885.0
frame_466,809.0,901.0,585.0,885.0
frame_467,809.0,901.0,593.0,886.0
frame_468,809.0,901.0,597.0,885.0
frame_469,809.0,901.0,597.0,885.0
frame_470,809.0,898.0,597.0,885.0
frame_471,805.0,906.0,596.0,885.0
frame_472,805.0,906.0,596.0,885.0
frame_473,805.0,906.0,596.0,885.0
frame_474,805.0,906.0,596.0,885.0
frame_475,805.0,906.0,596.0,885.0
frame_476,806.0,908.0,596.0,885.0
frame_477,806.0,908.0,596.0,885.0
frame_478,808.0,905.0,596.0,885.0
frame_479,809.0,904.0,596.0,885.0
frame_480,797.0,894.0,596.0,885.0
frame_481,782.0,889.0,596.0,885.0
frame_482,760.0,886.0,604.0,878.0
frame_483,761.0,888.0,604.0,878.0
frame_484,748.0,884.0,605.0,877.0
frame_485,741.0,880.0,608.0,865.0
frame_486,740.0,880.0,608.0,865.0
frame_487,740.0,880.0,620.0,856.0
frame_488,738.0,881.0,621.0,854.0
frame_489,726.0,888.0,630.0,849.0
frame_490,734.0,888.0,645.0,841.0
frame_491,734.0,888.0,658.0,838.0
frame_492,734.0,888.0,676.0,832.0
frame_493,734.0,888.0,682.0,829.0
frame_494,734.0,888.0,693.0,829.0
frame_495,734.0,888.0,702.0,829.0
frame_496,734.0,888.0,726.0,825.0
frame_497,734.0,888.0,756.0,820.0
frame_498,734.0,888.0,769.0,814.0
frame_499,737.0,885.0,781.0,806.0
frame_500,737.0,885.0,793.0,805.0
frame_501,738.0,884.0,794.0,805.0
frame_502,745.0,878.0,777.0,805.0
frame_503,749.0,874.0,790.0,805.0
frame_504,754.0,860.0,789.0,805.0
frame_505,762.0,850.0,789.0,805.0
frame_506,772.0,840.0,789.0,805.0
frame_507,776.0,833.0,789.0,805.0
frame_508,785.0,826.0,789.0,805.0
frame_509,794.0,821.0,789.0,805.0
frame_510,810.0,813.0,789.0,805.0
frame_511,825.0,805.0,789.0,805.0
frame_512,836.0,802.0,789.0,805.0
frame_513,850.0,798.0,789.0,805.0
frame_514,866.0,793.0,794.0,789.0
frame_515,878.0,785.0,798.0,780.0
frame_516,889.0,780.0,798.0,780.0
frame_517,898.0,774.0,800.0,773.0
frame_518,902.0,772.0,812.0,762.0
frame_519,908.0,769.0,824.0,754.0
frame_520,909.0,769.0,836.0,748.0
frame_521,909.0,769.0,840.0,750.0
frame_522,901.0,770.0,842.0,752.0
frame_523,901.0,770.0,869.0,741.0
frame_524,901.0,770.0,877.0,744.0
frame_525,901.0,770.0,900.0,734.0
frame_526,901.0,770.0,913.0,734.0
frame_527,901.0,770.0,918.0,733.0
frame_528,901.0,770.0,945.0,728.0
frame_529,901.0,770.0,962.0,718.0
frame_530,901.0,770.0,958.0,712.0
frame_531,901.0,770.0,973.0,710.0
frame_532,901.0,770.0,973.0,710.0
frame_533,901.0,770.0,985.0,710.0
frame_534,901.0,770.0,982.0,714.0
frame_535,901.0,770.0,982.0,714.0
frame_536,901.0,770.0,982.0,714.0
frame_537,901.0,770.0,984.0,716.0
frame_538,908.0,768.0,984.0,716.0
frame_539,912.0,764.0,984.0,716.0
frame_540,912.0,764.0,984.0,716.0
frame_541,912.0,764.0,985.0,717.0
frame_542,916.0,758.0,993.0,730.0
frame_543,916.0,758.0,986.0,725.0
frame_544,916.0,754.0,989.0,722.0
frame_545,922.0,749.0,990.0,722.0
frame_546,922.0,749.0,990.0,722.0
frame_547,922.0,737.0,990.0,722.0
frame_548,922.0,736.0,990.0,722.0
frame_549,924.0,736.0,990.0,717.0
frame_550,933.0,734.0,990.0,717.0
frame_551,933.0,734.0,990.0,717.0
frame_552,945.0,732.0,990.0,717.0
frame_553,948.0,733.0,990.0,717.0
frame_554,953.0,736.0,990.0,717.0
frame_555,962.0,736.0,990.0,717.0
frame_556,962.0,736.0,990.0,717.0
frame_557,964.0,736.0,990.0,717.0
frame_558,965.0,736.0,990.0,717.0
frame_559,973.0,730.0,990.0,717.0
frame_560,974.0,726.0,990.0,717.0
frame_561,974.0,726.0,990.0,717.0
frame_562,980.0,726.0,990.0,717.0
frame_563,993.0,725.0,990.0,717.0
frame_564,998.0,724.0,990.0,717.0
frame_565,1000.0,729.0,990.0,717.0
frame_566,1005.0,730.0,990.0,717.0
frame_567,1012.0,732.0,990.0,717.0
frame_568,1026.0,736.0,990.0,717.0
frame_569,1028.0,737.0,990.0,717.0
frame_570,1033.0,738.0,990.0,717.0
frame_571,1045.0,741.0,990.0,717.0
frame_572,1054.0,740.0,990.0,717.0
frame_573,1061.0,737.0,990.0,717.0
frame_574,1064.0,737.0,990.0,717.0
frame_575,1064.0,737.0,990.0,717.0
frame_576,1072.0,737.0,990.0,717.0
frame_577,1077.0,736.0,990.0,717.0
frame_578,1077.0,736.0,990.0,717.0
frame_579,1077.0,736.0,990.0,717.0
frame_580,1077.0,736.0,990.0,717.0
frame_581,1077.0,736.0,990.0,717.0
frame_582,1077.0,736.0,990.0,717.0
frame_583,1077.0,736.0,990.0,717.0
frame_584,1077.0,736.0,990.0,717.0
frame_585,1077.0,736.0,990.0,717.0
frame_586,1077.0,736.0,990.0,717.0
frame_587,1077.0,736.0,990.0,717.0
frame_588,1077.0,736.0,990.0,717.0
frame_589,1076.0,737.0,990.0,717.0
frame_590,1084.0,745.0,990.0,717.0
frame_591,1082.0,744.0,990.0,717.0
frame_592,1081.0,744.0,990.0,717.0
frame_593,1072.0,738.0,990.0,717.0
frame_594,1081.0,744.0,990.0,717.0
frame_595,1073.0,740.0,990.0,717.0
frame_596,1073.0,740.0,990.0,722.0
frame_597,1073.0,741.0,994.0,729.0
frame_598,1074.0,742.0,998.0,733.0
frame_599,1074.0,742.0,998.0,734.0
frame_600,1074.0,742.0,998.0,734.0
frame_601,1074.0,742.0,1000.0,737.0
frame_602,1074.0,742.0,1001.0,737.0
frame_603,1074.0,742.0,1001.0,738.0
frame_604,1074.0,742.0,1010.0,742.0
frame_605,1074.0,742.0,1012.0,744.0
frame_606,1074.0,742.0,1014.0,746.0
frame_607,1074.0,742.0,1016.0,746.0
frame_608,1074.0,742.0,1016.0,750.0
frame_609,1074.0,742.0,1014.0,753.0
frame_610,1074.0,742.0,1014.0,753.0
frame_611,1074.0,742.0,1014.0,756.0
frame_612,1074.0,742.0,1014.0,757.0
frame_613,1074.0,742.0,1016.0,758.0
frame_614,1074.0,742.0,1018.0,764.0
frame_615,1074.0,742.0,1020.0,766.0
frame_616,1074.0,742.0,1021.0,768.0
frame_617,1074.0,742.0,1022.0,778.0
frame_618,1074.0,742.0,1022.0,778.0
frame_619,1074.0,742.0,1022.0,778.0
frame_620,1074.0,742.0,1022.0,778.0
frame_621,1074.0,742.0,1022.0,778.0
frame_622,1074.0,742.0,1022.0,785.0
frame_623,1074.0,742.0,1024.0,785.0
frame_624,1080.0,761.0,1024.0,785.0
frame_625,1078.0,766.0,1024.0,785.0
frame_626,1078.0,764.0,1024.0,785.0
frame_627,1081.0,774.0,1024.0,785.0
frame_628,1081.0,774.0,1024.0,785.0
frame_629,1081.0,774.0,1024.0,785.0
frame_630,1081.0,774.0,1024.0,785.0
