frame,ball_x,ball_y
frame_271,760.0,472.0
frame_272,769.0,472.0
frame_273,770.0,472.0
frame_274,1913.0,8.0
frame_275,1913.0,8.0
frame_276,1913.0,8.0
frame_277,1913.0,8.0
frame_278,1913.0,8.0
frame_279,1913.0,8.0
frame_280,1913.0,8.0
frame_281,1913.0,8.0
frame_282,1913.0,8.0
frame_283,1913.0,8.0
frame_284,1913.0,8.0
frame_285,1913.0,8.0
frame_286,1913.0,8.0
frame_287,1913.0,8.0
frame_288,1913.0,8.0
frame_289,1913.0,8.0
frame_290,1913.0,8.0
frame_291,1913.0,8.0
frame_292,1913.0,8.0
frame_293,1913.0,8.0
frame_294,1913.0,8.0
frame_295,1913.0,8.0
frame_296,1913.0,8.0
frame_297,1913.0,8.0
frame_298,1913.0,8.0
frame_299,1913.0,8.0
frame_300,1913.0,8.0
frame_301,1913.0,8.0
frame_302,1913.0,8.0
frame_303,1913.0,8.0
frame_304,1913.0,8.0
frame_305,1913.0,8.0
frame_306,1913.0,8.0
frame_307,1913.0,8.0
frame_308,1913.0,8.0
frame_309,1913.0,8.0
frame_310,1913.0,8.0
frame_311,1913.0,8.0
frame_312,1913.0,8.0
frame_313,1913.0,8.0
frame_314,1913.0,8.0
frame_315,1913.0,8.0
frame_316,1913.0,8.0
frame_317,1913.0,8.0
frame_318,1913.0,8.0
frame_319,1913.0,8.0
frame_320,1913.0,8.0
frame_321,1913.0,8.0
frame_322,1913.0,8.0
frame_323,1913.0,8.0
frame_324,1913.0,8.0
frame_325,1913.0,8.0
frame_326,1913.0,8.0
frame_327,1913.0,8.0
frame_328,1913.0,8.0
frame_329,1913.0,8.0
frame_330,1913.0,8.0
frame_331,1913.0,8.0
frame_332,1913.0,8.0
frame_333,1913.0,8.0
frame_334,1913.0,8.0
frame_335,1913.0,8.0
frame_336,1913.0,8.0
frame_337,1913.0,8.0
frame_338,1913.0,8.0
frame_339,1913.0,8.0
frame_340,1913.0,8.0
frame_341,1913.0,8.0
frame_342,1913.0,8.0
frame_343,1913.0,8.0
frame_344,1913.0,8.0
frame_345,1913.0,8.0
frame_346,1913.0,8.0
frame_347,1913.0,8.0
frame_348,1913.0,8.0
frame_349,1913.0,8.0
frame_350,1913.0,8.0
frame_351,1913.0,8.0
frame_352,1913.0,8.0
frame_353,1913.0,8.0
frame_354,1913.0,8.0
frame_355,1913.0,8.0
frame_356,1913.0,8.0
frame_357,1913.0,8.0
frame_358,1913.0,8.0
frame_359,1913.0,8.0
frame_360,1913.0,8.0
frame_361,1913.0,8.0
frame_362,1913.0,8.0
frame_363,1913.0,8.0
frame_364,1913.0,8.0
frame_365,1913.0,8.0
frame_366,1913.0,8.0
frame_367,1913.0,8.0
frame_368,1913.0,8.0
frame_369,1913.0,8.0
frame_370,1913.0,8.0
frame_371,1913.0,8.0
frame_372,1913.0,8.0
frame_373,1913.0,8.0
frame_374,1913.0,8.0
frame_375,953.0,488.0
frame_376,964.0,488.0
frame_377,970.0,493.0
frame_378,976.0,494.0
frame_379,982.0,501.0
frame_380,982.0,505.0
frame_381,990.0,509.0
frame_382,997.0,516.0
frame_383,1002.0,518.0
frame_384,1012.0,528.0
frame_385,1018.0,533.0
frame_386,1024.0,540.0
frame_387,1032.0,546.0
frame_388,1042.0,554.0
frame_389,1046.0,558.0
frame_390,1052.0,572.0
frame_391,1065.0,580.0
frame_392,1074.0,590.0
frame_393,1078.0,594.0
frame_394,1093.0,610.0
frame_395,1102.0,622.0
frame_396,1112.0,632.0
frame_397,1124.0,645.0
frame_398,1129.0,634.0
frame_399,1134.0,630.0
frame_400,1144.0,625.0
frame_401,1150.0,618.0
frame_402,1158.0,616.0
frame_403,1165.0,610.0
frame_404,1173.0,600.0
frame_405,1184.0,597.0
frame_406,1194.0,590.0
frame_407,1201.0,585.0
frame_408,1205.0,581.0
frame_409,1218.0,577.0
frame_410,1226.0,576.0
frame_411,1234.0,569.0
frame_412,1249.0,562.0
frame_413,1254.0,562.0
frame_414,1264.0,556.0
frame_415,1278.0,553.0
frame_416,1288.0,550.0
frame_417,1306.0,549.0
frame_418,1321.0,545.0
frame_419,1332.0,542.0
frame_420,1341.0,542.0
frame_421,1362.0,540.0
frame_422,1370.0,540.0
frame_423,1389.0,537.0
frame_424,1409.0,538.0
frame_425,1420.0,538.0
frame_426,1437.0,536.0
frame_427,1909.0,10.0
frame_428,1909.0,10.0
frame_429,1909.0,10.0
frame_430,1909.0,10.0
frame_431,1909.0,10.0
frame_432,1550.0,549.0
frame_433,1565.0,553.0
frame_434,1532.0,549.0
frame_435,1906.0,8.0
frame_436,1906.0,8.0
frame_437,1369.0,500.0
frame_438,1328.0,493.0
frame_439,1293.0,484.0
frame_440,1250.0,476.0
frame_441,1228.0,468.0
frame_442,1197.0,461.0
frame_443,1168.0,458.0
frame_444,1145.0,454.0
frame_445,1129.0,454.0
frame_446,1112.0,456.0
frame_447,1096.0,450.0
frame_448,1077.0,449.0
frame_449,1057.0,450.0
frame_450,1046.0,448.0
frame_451,1029.0,454.0
frame_452,1910.0,6.0
frame_453,1910.0,6.0
frame_454,1910.0,6.0
frame_455,1910.0,6.0
frame_456,1910.0,6.0
frame_457,1910.0,6.0
frame_458,1910.0,6.0
frame_459,1910.0,6.0
frame_460,1910.0,6.0
frame_461,1910.0,6.0
frame_462,1910.0,6.0
frame_463,1910.0,6.0
frame_464,1910.0,6.0
frame_465,1910.0,6.0
frame_466,1910.0,6.0
frame_467,1910.0,6.0
frame_468,1910.0,6.0
frame_469,1910.0,6.0
frame_470,1910.0,6.0
frame_471,1910.0,6.0
frame_472,1910.0,6.0
frame_473,1910.0,6.0
frame_474,1910.0,6.0
frame_475,1910.0,6.0
frame_476,1910.0,6.0
frame_477,1910.0,6.0
frame_478,1910.0,6.0
frame_479,1910.0,6.0
frame_480,1910.0,6.0
frame_481,1910.0,6.0
frame_482,1910.0,6.0
frame_483,1910.0,6.0
frame_484,1910.0,6.0
frame_485,1910.0,6.0
frame_486,1910.0,6.0
frame_487,1910.0,6.0
frame_488,1910.0,6.0
frame_489,1910.0,6.0
frame_490,1910.0,6.0
frame_491,1910.0,6.0
frame_492,1910.0,6.0
frame_493,1910.0,6.0
frame_494,1910.0,6.0
frame_495,1910.0,6.0
frame_496,1910.0,6.0
frame_497,1910.0,6.0
frame_498,1910.0,6.0
frame_499,1910.0,6.0
frame_500,1910.0,6.0
frame_501,1910.0,6.0
frame_502,1910.0,6.0
frame_503,1910.0,6.0
frame_504,1910.0,6.0
frame_505,1910.0,6.0
frame_506,1910.0,6.0
frame_507,1910.0,6.0
frame_508,1910.0,6.0
frame_509,1910.0,6.0
frame_510,1910.0,6.0
frame_511,1910.0,6.0
frame_512,1910.0,6.0
frame_513,1910.0,6.0
frame_514,1910.0,6.0
frame_515,1910.0,6.0
frame_516,1910.0,6.0
frame_517,1910.0,6.0
frame_518,1910.0,6.0
frame_519,1910.0,6.0
frame_520,1910.0,6.0
frame_521,1910.0,6.0
frame_522,1910.0,6.0
frame_523,1910.0,6.0
frame_524,1910.0,6.0
frame_525,1910.0,6.0
frame_526,1910.0,6.0
frame_527,1910.0,6.0
frame_528,1910.0,6.0
frame_529,1910.0,6.0
frame_530,1910.0,6.0
frame_531,1910.0,6.0
frame_532,1910.0,6.0
frame_533,1910.0,6.0
frame_534,1910.0,6.0
frame_535,1910.0,6.0
frame_536,1910.0,6.0
frame_537,1910.0,6.0
frame_538,1910.0,6.0
frame_539,1910.0,6.0
frame_540,1910.0,6.0
frame_541,1910.0,6.0
frame_542,1910.0,6.0
frame_543,1910.0,6.0
frame_544,1910.0,6.0
frame_545,1910.0,6.0
frame_546,1910.0,6.0
frame_547,1910.0,6.0
frame_548,1910.0,6.0
frame_549,914.0,493.0
frame_550,924.0,497.0
frame_551,929.0,500.0
frame_552,933.0,508.0
frame_553,941.0,516.0
frame_554,948.0,524.0
frame_555,952.0,524.0
frame_556,960.0,536.0
frame_557,965.0,538.0
frame_558,973.0,546.0
frame_559,980.0,561.0
frame_560,988.0,565.0
frame_561,996.0,576.0
frame_562,1004.0,584.0
frame_563,1013.0,596.0
frame_564,1028.0,610.0
frame_565,1036.0,622.0
frame_566,1045.0,638.0
frame_567,1058.0,656.0
frame_568,1069.0,669.0
frame_569,1081.0,685.0
frame_570,1092.0,682.0
frame_571,1102.0,676.0
frame_572,1108.0,668.0
frame_573,1118.0,661.0
frame_574,1126.0,654.0
frame_575,1146.0,646.0
frame_576,1153.0,640.0
frame_577,1166.0,637.0
frame_578,1174.0,632.0
frame_579,1192.0,625.0
frame_580,1204.0,618.0
frame_581,1218.0,616.0
frame_582,1909.0,2.0
frame_583,1912.0,4.0
frame_584,1912.0,4.0
frame_585,1912.0,4.0
frame_586,1912.0,4.0
frame_587,1912.0,4.0
frame_588,1912.0,4.0
frame_589,1912.0,4.0
frame_590,1392.0,584.0
frame_591,1421.0,578.0
frame_592,1437.0,584.0
frame_593,1461.0,584.0
frame_594,1404.0,564.0
frame_595,1357.0,549.0
frame_596,1910.0,4.0
frame_597,1910.0,4.0
frame_598,1910.0,4.0
frame_599,1910.0,4.0
frame_600,1214.0,510.0
frame_601,1196.0,504.0
frame_602,1184.0,500.0
frame_603,1172.0,497.0
frame_604,1162.0,498.0
frame_605,1160.0,500.0
frame_606,1150.0,498.0
frame_607,1141.0,494.0
frame_608,1133.0,498.0
frame_609,1901.0,1.0
frame_610,1912.0,4.0
frame_611,1912.0,4.0
frame_612,1912.0,4.0
frame_613,1912.0,4.0
frame_614,1912.0,4.0
frame_615,1912.0,4.0
frame_616,1912.0,4.0
frame_617,1912.0,4.0
frame_618,1912.0,4.0
frame_619,1912.0,4.0
frame_620,1912.0,4.0
frame_621,1912.0,4.0
frame_622,1912.0,4.0
frame_623,1912.0,4.0
frame_624,1912.0,4.0
frame_625,1912.0,4.0
frame_626,1912.0,4.0
frame_627,1912.0,4.0
frame_628,1912.0,4.0
frame_629,1912.0,4.0
frame_630,1912.0,4.0
frame_631,1912.0,4.0
frame_632,1912.0,4.0
frame_633,1912.0,4.0
frame_634,1912.0,4.0
frame_635,1912.0,4.0
frame_636,1912.0,4.0
frame_637,1912.0,4.0
frame_638,1912.0,4.0
frame_639,1912.0,4.0
frame_640,1912.0,4.0
frame_641,1912.0,4.0
frame_642,1912.0,4.0
frame_643,1912.0,4.0
frame_644,1912.0,4.0
frame_645,1912.0,4.0
frame_646,1912.0,4.0
frame_647,1912.0,4.0
frame_648,1912.0,4.0
frame_649,1912.0,4.0
frame_650,1912.0,4.0
frame_651,1912.0,4.0
frame_652,1912.0,4.0
frame_653,1912.0,4.0
frame_654,1912.0,4.0
frame_655,1912.0,4.0
frame_656,1912.0,4.0
frame_657,1912.0,4.0
frame_658,1912.0,4.0
frame_659,1912.0,4.0
frame_660,1912.0,4.0
frame_661,1912.0,4.0
frame_662,1912.0,4.0
frame_663,1912.0,4.0
frame_664,1912.0,4.0
frame_665,1912.0,4.0
frame_666,1912.0,4.0
frame_667,1912.0,4.0
frame_668,1912.0,4.0
frame_669,1912.0,4.0
frame_670,1912.0,4.0
frame_671,1912.0,4.0
frame_672,1912.0,4.0
frame_673,1912.0,4.0
frame_674,1912.0,4.0
frame_675,1912.0,4.0
frame_676,1912.0,4.0
frame_677,1912.0,4.0
frame_678,1912.0,4.0
frame_679,1912.0,4.0
frame_680,1912.0,4.0
frame_681,1912.0,4.0
frame_682,1912.0,4.0
frame_683,1912.0,4.0
frame_684,1912.0,4.0
frame_685,1912.0,4.0
frame_686,1912.0,4.0
