frame,ball_x,ball_y
frame_458,1906.0,8.0
frame_459,1906.0,8.0
frame_460,1906.0,8.0
frame_461,1906.0,8.0
frame_462,1906.0,8.0
frame_463,1906.0,8.0
frame_464,1906.0,8.0
frame_465,1906.0,8.0
frame_466,1906.0,8.0
frame_467,1906.0,8.0
frame_468,1906.0,8.0
frame_469,1906.0,8.0
frame_470,1906.0,8.0
frame_471,1906.0,8.0
frame_472,1906.0,8.0
frame_473,1906.0,8.0
frame_474,1906.0,8.0
frame_475,1906.0,8.0
frame_476,1906.0,8.0
frame_477,1906.0,8.0
frame_478,1906.0,8.0
frame_479,1906.0,8.0
frame_480,1906.0,8.0
frame_481,1906.0,8.0
frame_482,1906.0,8.0
frame_483,1906.0,8.0
frame_484,1906.0,8.0
frame_485,1906.0,8.0
frame_486,1906.0,8.0
frame_487,1906.0,8.0
frame_488,1906.0,8.0
frame_489,1906.0,8.0
frame_490,1906.0,8.0
frame_491,1906.0,8.0
frame_492,1906.0,8.0
frame_493,1906.0,8.0
frame_494,1906.0,8.0
frame_495,1906.0,8.0
frame_496,1906.0,8.0
frame_497,1906.0,8.0
frame_498,1906.0,8.0
frame_499,1906.0,8.0
frame_500,1906.0,8.0
frame_501,1906.0,8.0
frame_502,1906.0,8.0
frame_503,1908.0,12.0
frame_504,1917.0,14.0
frame_505,1917.0,14.0
frame_506,1917.0,14.0
frame_507,1096.0,456.0
frame_508,1097.0,468.0
frame_509,1096.0,477.0
frame_510,1090.0,482.0
frame_511,1090.0,492.0
frame_512,1092.0,498.0
frame_513,1093.0,506.0
frame_514,1093.0,517.0
frame_515,1090.0,537.0
frame_516,1092.0,544.0
frame_517,1094.0,558.0
frame_518,1094.0,564.0
frame_519,1092.0,580.0
frame_520,1090.0,596.0
frame_521,1093.0,596.0
frame_522,1097.0,586.0
frame_523,1093.0,592.0
frame_524,1092.0,580.0
frame_525,1093.0,582.0
frame_526,1093.0,577.0
frame_527,1094.0,574.0
frame_528,1093.0,569.0
frame_529,1097.0,570.0
frame_530,1094.0,566.0
frame_531,1094.0,569.0
frame_532,1101.0,570.0
frame_533,1098.0,566.0
frame_534,1097.0,564.0
frame_535,1097.0,566.0
frame_536,1098.0,566.0
frame_537,1101.0,573.0
frame_538,1100.0,568.0
frame_539,1101.0,574.0
frame_540,1102.0,577.0
frame_541,1105.0,584.0
frame_542,1104.0,578.0
frame_543,1100.0,588.0
frame_544,1102.0,596.0
frame_545,1109.0,592.0
frame_546,1905.0,12.0
frame_547,1905.0,12.0
frame_548,1905.0,12.0
frame_549,1905.0,12.0
frame_550,1905.0,12.0
frame_551,1905.0,12.0
frame_552,1905.0,12.0
frame_553,1905.0,12.0
frame_554,1905.0,12.0
frame_555,1905.0,12.0
frame_556,1905.0,12.0
frame_557,1905.0,12.0
frame_558,1908.0,10.0
frame_559,1908.0,10.0
frame_560,1908.0,10.0
frame_561,1908.0,10.0
frame_562,962.0,318.0
frame_563,956.0,305.0
frame_564,953.0,302.0
frame_565,1909.0,14.0
frame_566,1909.0,14.0
frame_567,1909.0,14.0
frame_568,1909.0,14.0
frame_569,1909.0,14.0
frame_570,1909.0,14.0
frame_571,1909.0,14.0
frame_572,1909.0,14.0
frame_573,1909.0,14.0
frame_574,1909.0,14.0
frame_575,1909.0,14.0
frame_576,1909.0,14.0
frame_577,1909.0,14.0
frame_578,1909.0,14.0
frame_579,1909.0,14.0
frame_580,1909.0,14.0
frame_581,1909.0,14.0
frame_582,1909.0,14.0
frame_583,1909.0,14.0
frame_584,1909.0,14.0
frame_585,1909.0,14.0
frame_586,1909.0,14.0
frame_587,1909.0,14.0
frame_588,1909.0,14.0
frame_589,1909.0,14.0
frame_590,1909.0,14.0
frame_591,1909.0,14.0
frame_592,1909.0,14.0
frame_593,1909.0,14.0
frame_594,1909.0,14.0
frame_595,1909.0,14.0
frame_596,1909.0,14.0
frame_597,1909.0,14.0
frame_598,1909.0,14.0
frame_599,1909.0,14.0
frame_600,1909.0,14.0
frame_601,1909.0,14.0
frame_602,1909.0,14.0
frame_603,1909.0,14.0
frame_604,1909.0,14.0
frame_605,1909.0,14.0
frame_606,1909.0,14.0
frame_607,1909.0,14.0
frame_608,1909.0,14.0
frame_609,1909.0,14.0
frame_610,1909.0,14.0
frame_611,1909.0,14.0
frame_612,1909.0,14.0
frame_613,1909.0,14.0
frame_614,1909.0,14.0
frame_615,1909.0,14.0
frame_616,1909.0,14.0
frame_617,1909.0,14.0
frame_618,1909.0,14.0
frame_619,1909.0,14.0
frame_620,1909.0,14.0
frame_621,1909.0,14.0
frame_622,1909.0,14.0
frame_623,1909.0,14.0
frame_624,1909.0,14.0
frame_625,1909.0,14.0
frame_626,1909.0,14.0
frame_627,1909.0,14.0
frame_628,1909.0,14.0
frame_629,1909.0,14.0
frame_630,1909.0,14.0
frame_631,1909.0,14.0
frame_632,1909.0,14.0
frame_633,1909.0,14.0
frame_634,1909.0,14.0
frame_635,1909.0,14.0
frame_636,1909.0,14.0
frame_637,1909.0,14.0
frame_638,1909.0,14.0
frame_639,1909.0,14.0
frame_640,1909.0,14.0
frame_641,1909.0,14.0
frame_642,1909.0,14.0
frame_643,1909.0,14.0
frame_644,1909.0,14.0
frame_645,1909.0,14.0
frame_646,1909.0,14.0
frame_647,1909.0,14.0
frame_648,1909.0,14.0
frame_649,1909.0,14.0
frame_650,1909.0,14.0
frame_651,1909.0,14.0
frame_652,1909.0,14.0
frame_653,1909.0,14.0
frame_654,1909.0,14.0
frame_655,1909.0,14.0
frame_656,1909.0,14.0
frame_657,1909.0,14.0
frame_658,1909.0,14.0
frame_659,1909.0,14.0
frame_660,1909.0,14.0
frame_661,1909.0,14.0
frame_662,1909.0,14.0
frame_663,1909.0,14.0
frame_664,1909.0,14.0
frame_665,1909.0,14.0
frame_666,1909.0,14.0
frame_667,1909.0,14.0
frame_668,1909.0,14.0
frame_669,1909.0,14.0
frame_670,1909.0,14.0
frame_671,1909.0,14.0
frame_672,1909.0,14.0
frame_673,1909.0,14.0
frame_674,1909.0,14.0
frame_675,1909.0,14.0
frame_676,1909.0,14.0
frame_677,1909.0,14.0
frame_678,1909.0,14.0
frame_679,1909.0,14.0
frame_680,1909.0,14.0
frame_681,1909.0,14.0
frame_682,1909.0,14.0
frame_683,1909.0,14.0
frame_684,1909.0,14.0
frame_685,1909.0,14.0
frame_686,1909.0,14.0
frame_687,1909.0,14.0
frame_688,1909.0,14.0
frame_689,1909.0,14.0
frame_690,1909.0,14.0
frame_691,1909.0,14.0
frame_692,1909.0,14.0
frame_693,1909.0,14.0
frame_694,1909.0,14.0
frame_695,1909.0,14.0
frame_696,1909.0,14.0
frame_697,1909.0,14.0
frame_698,1909.0,14.0
frame_699,1909.0,14.0
frame_700,1909.0,14.0
frame_701,1909.0,14.0
frame_702,1909.0,14.0
frame_703,1909.0,14.0
frame_704,1909.0,14.0
frame_705,682.0,373.0
frame_706,678.0,380.0
frame_707,680.0,385.0
frame_708,676.0,394.0
frame_709,668.0,402.0
frame_710,666.0,416.0
frame_711,666.0,416.0
frame_712,661.0,424.0
frame_713,657.0,440.0
frame_714,653.0,446.0
frame_715,644.0,457.0
frame_716,644.0,468.0
frame_717,640.0,486.0
frame_718,633.0,496.0
frame_719,629.0,504.0
frame_720,624.0,517.0
frame_721,620.0,542.0
frame_722,610.0,558.0
frame_723,604.0,576.0
frame_724,600.0,588.0
frame_725,590.0,621.0
frame_726,582.0,642.0
frame_727,580.0,662.0
frame_728,572.0,658.0
frame_729,565.0,649.0
frame_730,566.0,633.0
frame_731,556.0,638.0
frame_732,550.0,626.0
frame_733,544.0,622.0
frame_734,541.0,612.0
frame_735,530.0,610.0
frame_736,526.0,590.0
frame_737,522.0,598.0
frame_738,512.0,592.0
frame_739,509.0,589.0
frame_740,497.0,586.0
frame_741,1894.0,18.0
frame_742,1894.0,18.0
frame_743,1894.0,18.0
frame_744,1894.0,18.0
frame_745,1894.0,18.0
frame_746,1894.0,18.0
frame_747,1894.0,18.0
frame_748,1894.0,18.0
frame_749,1894.0,18.0
frame_750,1894.0,18.0
frame_751,1894.0,18.0
frame_752,1894.0,18.0
frame_753,1894.0,18.0
frame_754,626.0,449.0
frame_755,645.0,434.0
frame_756,668.0,418.0
frame_757,686.0,408.0
frame_758,704.0,398.0
frame_759,718.0,386.0
frame_760,734.0,380.0
frame_761,756.0,366.0
frame_762,766.0,364.0
frame_763,778.0,353.0
frame_764,794.0,349.0
frame_765,801.0,340.0
frame_766,1900.0,16.0
frame_767,1900.0,16.0
frame_768,1900.0,16.0
frame_769,1900.0,16.0
frame_770,1900.0,16.0
frame_771,1900.0,16.0
frame_772,1900.0,16.0
frame_773,1900.0,16.0
frame_774,1900.0,16.0
frame_775,1900.0,16.0
frame_776,1900.0,16.0
frame_777,1900.0,16.0
frame_778,1900.0,16.0
frame_779,1900.0,16.0
frame_780,1900.0,16.0
frame_781,1900.0,16.0
frame_782,1900.0,16.0
frame_783,1900.0,16.0
frame_784,1900.0,16.0
frame_785,1900.0,16.0
frame_786,1900.0,16.0
frame_787,1900.0,16.0
frame_788,1900.0,16.0
frame_789,1900.0,16.0
frame_790,1900.0,16.0
frame_791,1900.0,16.0
frame_792,1900.0,16.0
frame_793,1900.0,16.0
frame_794,1900.0,16.0
frame_795,1900.0,16.0
frame_796,1900.0,16.0
frame_797,1900.0,16.0
frame_798,1900.0,16.0
frame_799,1900.0,16.0
frame_800,1900.0,16.0
frame_801,1900.0,16.0
frame_802,1900.0,16.0
frame_803,1900.0,16.0
frame_804,1900.0,16.0
frame_805,1900.0,16.0
frame_806,1900.0,16.0
frame_807,1900.0,16.0
frame_808,1900.0,16.0
frame_809,1900.0,16.0
frame_810,1900.0,16.0
frame_811,1900.0,16.0
frame_812,1900.0,16.0
frame_813,1900.0,16.0
frame_814,1900.0,16.0
frame_815,1900.0,16.0
frame_816,1900.0,16.0
frame_817,1900.0,16.0
frame_818,1900.0,16.0
frame_819,1900.0,16.0
frame_820,1900.0,16.0
frame_821,1900.0,16.0
frame_822,1900.0,16.0
frame_823,1900.0,16.0
frame_824,1900.0,16.0
frame_825,1900.0,16.0
frame_826,1900.0,16.0
frame_827,1900.0,16.0
frame_828,1900.0,16.0
frame_829,1900.0,16.0
frame_830,1900.0,16.0
frame_831,1900.0,16.0
frame_832,1900.0,16.0
frame_833,1900.0,16.0
frame_834,1900.0,16.0
frame_835,1900.0,16.0
frame_836,1900.0,16.0
frame_837,1900.0,16.0
frame_838,1900.0,16.0
frame_839,1900.0,16.0
frame_840,1900.0,16.0
frame_841,1900.0,16.0
frame_842,1900.0,16.0
frame_843,1900.0,16.0
frame_844,1900.0,16.0
frame_845,1900.0,16.0
frame_846,1900.0,16.0
frame_847,1900.0,16.0
frame_848,1900.0,16.0
frame_849,1900.0,16.0
frame_850,1900.0,16.0
frame_851,1900.0,16.0
frame_852,1900.0,16.0
frame_853,1900.0,16.0
frame_854,1900.0,16.0
frame_855,1900.0,16.0
frame_856,1900.0,16.0
frame_857,1900.0,16.0
frame_858,1900.0,16.0
frame_859,1900.0,16.0
frame_860,1900.0,16.0
frame_861,1900.0,16.0
frame_862,1900.0,16.0
frame_863,1900.0,16.0
frame_864,1900.0,16.0
frame_865,1900.0,16.0
frame_866,1900.0,16.0
frame_867,1900.0,16.0
frame_868,1900.0,16.0
frame_869,1900.0,16.0
frame_870,1900.0,16.0
frame_871,1900.0,16.0
frame_872,1900.0,16.0
frame_873,1900.0,16.0
frame_874,1900.0,16.0
frame_875,1900.0,16.0
frame_876,1900.0,16.0
frame_877,1900.0,16.0
frame_878,1900.0,16.0
frame_879,1900.0,16.0
frame_880,1900.0,16.0
frame_881,1900.0,16.0
frame_882,1900.0,16.0
frame_883,1900.0,16.0
frame_884,1900.0,16.0
frame_885,1900.0,16.0
frame_886,1900.0,16.0
frame_887,1900.0,16.0
frame_888,1900.0,16.0
frame_889,1900.0,16.0
frame_890,1900.0,16.0
frame_891,1900.0,16.0
frame_892,1900.0,16.0
frame_893,1900.0,16.0
frame_894,1900.0,16.0
frame_895,1900.0,16.0
frame_896,1274.0,308.0
frame_897,1280.0,313.0
frame_898,1290.0,314.0
frame_899,1298.0,317.0
frame_900,1305.0,317.0
frame_901,1316.0,316.0
frame_902,1324.0,329.0
frame_903,1336.0,329.0
frame_904,1340.0,329.0
frame_905,1350.0,336.0
frame_906,1360.0,341.0
frame_907,1372.0,345.0
frame_908,1381.0,361.0
frame_909,1388.0,357.0
frame_910,1402.0,366.0
frame_911,1416.0,376.0
frame_912,1429.0,392.0
frame_913,1446.0,408.0
frame_914,1464.0,417.0
frame_915,1470.0,425.0
frame_916,1488.0,438.0
frame_917,1508.0,457.0
frame_918,1526.0,476.0
frame_919,1541.0,489.0
frame_920,1558.0,508.0
frame_921,1584.0,533.0
frame_922,1605.0,552.0
frame_923,1633.0,586.0
frame_924,1656.0,609.0
frame_925,1681.0,640.0
frame_926,1712.0,670.0
frame_927,1744.0,713.0
frame_928,1776.0,757.0
frame_929,1818.0,800.0
frame_930,1900.0,38.0
frame_931,1900.0,38.0
frame_932,1900.0,38.0
frame_933,1900.0,38.0
frame_934,1900.0,38.0
frame_935,1900.0,38.0
frame_936,1900.0,38.0
frame_937,1900.0,38.0
frame_938,1900.0,38.0
frame_939,1900.0,38.0
frame_940,1900.0,38.0
frame_941,1900.0,38.0
frame_942,1900.0,38.0
frame_943,1900.0,38.0
frame_944,1900.0,38.0
frame_945,1900.0,38.0
frame_946,1900.0,38.0
frame_947,1900.0,38.0
frame_948,1900.0,38.0
frame_949,1900.0,38.0
frame_950,1900.0,38.0
frame_951,1900.0,38.0
frame_952,1900.0,38.0
frame_953,1900.0,38.0
