frame,player_l_x,player_l_y,player_r_x,player_r_y
frame_269,937.0,856.0,1002.0,888.0
frame_270,937.0,856.0,1045.0,898.0
frame_271,937.0,856.0,1076.0,905.0
frame_272,937.0,856.0,1081.0,913.0
frame_273,937.0,856.0,1092.0,921.0
frame_274,937.0,856.0,1122.0,926.0
frame_275,929.0,854.0,1138.0,928.0
frame_276,928.0,854.0,1148.0,933.0
frame_277,926.0,854.0,1150.0,933.0
frame_278,921.0,854.0,1177.0,953.0
frame_279,920.0,858.0,1177.0,953.0
frame_280,924.0,868.0,1177.0,953.0
frame_281,933.0,869.0,1176.0,952.0
frame_282,944.0,870.0,1173.0,953.0
frame_283,952.0,876.0,1173.0,953.0
frame_284,956.0,878.0,1173.0,953.0
frame_285,973.0,892.0,1173.0,953.0
frame_286,1000.0,909.0,1173.0,953.0
frame_287,1018.0,925.0,1174.0,953.0
frame_288,1028.0,929.0,1190.0,945.0
frame_289,1033.0,933.0,1190.0,946.0
frame_290,1057.0,942.0,1201.0,954.0
frame_291,1058.0,942.0,1206.0,954.0
frame_292,1070.0,945.0,1222.0,956.0
frame_293,1078.0,950.0,1244.0,961.0
frame_294,1092.0,952.0,1253.0,965.0
frame_295,1101.0,957.0,1264.0,968.0
frame_296,1106.0,960.0,1272.0,970.0
frame_297,1106.0,960.0,1281.0,976.0
frame_298,1106.0,960.0,1285.0,980.0
frame_299,1100.0,960.0,1297.0,986.0
frame_300,1097.0,960.0,1298.0,989.0
frame_301,1096.0,958.0,1293.0,992.0
frame_302,1093.0,956.0,1293.0,992.0
frame_303,1093.0,956.0,1286.0,990.0
frame_304,1074.0,952.0,1285.0,989.0
frame_305,1060.0,952.0,1285.0,989.0
frame_306,1060.0,952.0,1281.0,989.0
frame_307,1052.0,952.0,1281.0,989.0
frame_308,1024.0,948.0,1281.0,989.0
frame_309,1018.0,946.0,1281.0,989.0
frame_310,1016.0,946.0,1280.0,989.0
frame_311,1010.0,946.0,1277.0,990.0
frame_312,1002.0,948.0,1278.0,990.0
frame_313,1002.0,950.0,1280.0,990.0
frame_314,1008.0,956.0,1280.0,986.0
frame_315,1009.0,956.0,1274.0,978.0
frame_316,1009.0,956.0,1273.0,974.0
frame_317,1009.0,958.0,1265.0,972.0
frame_318,1009.0,960.0,1252.0,961.0
frame_319,1009.0,961.0,1252.0,950.0
frame_320,1009.0,961.0,1245.0,946.0
frame_321,1009.0,961.0,1229.0,942.0
frame_322,1009.0,961.0,1217.0,938.0
frame_323,1009.0,961.0,1198.0,930.0
frame_324,1009.0,961.0,1162.0,922.0
frame_325,1009.0,961.0,1160.0,921.0
frame_326,1009.0,961.0,1134.0,906.0
frame_327,1009.0,961.0,1102.0,901.0
frame_328,1009.0,961.0,1081.0,908.0
frame_329,1009.0,961.0,1072.0,908.0
frame_330,1009.0,961.0,1050.0,901.0
frame_331,1009.0,961.0,1013.0,900.0
frame_332,1009.0,961.0,1014.0,897.0
frame_333,1009.0,961.0,1004.0,897.0
frame_334,1002.0,960.0,964.0,897.0
frame_335,1000.0,957.0,956.0,888.0
frame_336,1000.0,950.0,954.0,881.0
frame_337,993.0,944.0,945.0,872.0
frame_338,982.0,934.0,944.0,872.0
frame_339,968.0,926.0,922.0,864.0
frame_340,966.0,920.0,928.0,866.0
frame_341,970.0,904.0,1909,8
frame_342,952.0,892.0,922.0,868.0
frame_343,934.0,885.0,922.0,868.0
frame_344,926.0,878.0,922.0,868.0
frame_345,908.0,869.0,922.0,868.0
frame_346,894.0,870.0,922.0,868.0
frame_347,890.0,869.0,922.0,868.0
frame_348,866.0,858.0,924.0,869.0
frame_349,850.0,866.0,924.0,869.0
frame_350,850.0,865.0,930.0,872.0
frame_351,837.0,862.0,929.0,872.0
frame_352,833.0,858.0,929.0,872.0
frame_353,812.0,854.0,929.0,872.0
frame_354,809.0,852.0,929.0,870.0
frame_355,808.0,844.0,925.0,869.0
frame_356,797.0,841.0,925.0,868.0
frame_357,786.0,837.0,925.0,868.0
frame_358,780.0,832.0,925.0,868.0
frame_359,778.0,824.0,925.0,868.0
frame_360,769.0,817.0,925.0,868.0
frame_361,770.0,817.0,925.0,865.0
frame_362,774.0,821.0,925.0,858.0
frame_363,773.0,821.0,920.0,850.0
frame_364,773.0,821.0,918.0,850.0
frame_365,773.0,821.0,916.0,844.0
frame_366,773.0,821.0,905.0,833.0
frame_367,773.0,821.0,892.0,829.0
frame_368,773.0,821.0,892.0,829.0
frame_369,773.0,821.0,873.0,828.0
frame_370,773.0,821.0,845.0,810.0
frame_371,773.0,821.0,842.0,810.0
frame_372,770.0,820.0,841.0,810.0
frame_373,765.0,800.0,833.0,809.0
frame_374,761.0,798.0,816.0,809.0
frame_375,754.0,798.0,810.0,808.0
frame_376,750.0,798.0,810.0,808.0
frame_377,748.0,800.0,810.0,808.0
frame_378,733.0,800.0,808.0,801.0
frame_379,724.0,800.0,805.0,800.0
frame_380,709.0,802.0,804.0,797.0
frame_381,705.0,805.0,802.0,796.0
frame_382,701.0,806.0,800.0,782.0
frame_383,697.0,806.0,797.0,780.0
frame_384,690.0,809.0,792.0,778.0
frame_385,690.0,809.0,792.0,778.0
frame_386,690.0,809.0,778.0,777.0
frame_387,690.0,809.0,778.0,777.0
frame_388,690.0,809.0,772.0,773.0
frame_389,692.0,794.0,772.0,773.0
frame_390,692.0,794.0,772.0,773.0
frame_391,692.0,794.0,772.0,772.0
frame_392,700.0,781.0,772.0,772.0
frame_393,698.0,772.0,772.0,772.0
frame_394,700.0,768.0,772.0,772.0
frame_395,701.0,766.0,772.0,772.0
frame_396,712.0,760.0,772.0,772.0
frame_397,713.0,760.0,772.0,772.0
frame_398,728.0,757.0,772.0,772.0
frame_399,728.0,757.0,773.0,770.0
frame_400,732.0,758.0,778.0,768.0
frame_401,737.0,756.0,782.0,766.0
frame_402,749.0,752.0,790.0,760.0
frame_403,752.0,752.0,793.0,758.0
frame_404,762.0,744.0,800.0,757.0
frame_405,762.0,744.0,800.0,757.0
frame_406,762.0,744.0,802.0,756.0
frame_407,762.0,744.0,816.0,749.0
frame_408,762.0,744.0,818.0,748.0
frame_409,762.0,744.0,820.0,756.0
frame_410,762.0,744.0,825.0,760.0
frame_411,762.0,744.0,825.0,760.0
frame_412,762.0,744.0,833.0,761.0
frame_413,762.0,744.0,837.0,762.0
frame_414,762.0,744.0,869.0,764.0
frame_415,762.0,744.0,869.0,764.0
frame_416,762.0,744.0,873.0,772.0
frame_417,762.0,744.0,880.0,772.0
frame_418,1909.0,8.0,888.0,772.0
frame_419,1909.0,8.0,897.0,772.0
frame_420,1909.0,8.0,901.0,772.0
frame_421,1909.0,8.0,901.0,772.0
frame_422,1909,8,904.0,770.0
frame_423,1909,8,904.0,770.0
frame_424,1909,8,904.0,770.0
frame_425,1909,8,904.0,770.0
frame_426,1909,8,904.0,770.0
frame_427,1909,8,898.0,773.0
frame_428,1909,8,896.0,774.0
frame_429,1909,8,896.0,774.0
frame_430,1909,8,896.0,774.0
frame_431,1909,8,896.0,774.0
frame_432,1909,8,896.0,774.0
frame_433,1909,8,896.0,774.0
frame_434,1909,8,896.0,774.0
frame_435,1909,8,896.0,774.0
frame_436,1909,8,896.0,774.0
frame_437,1909,8,896.0,774.0
frame_438,881.0,745.0,896.0,774.0
frame_439,882.0,745.0,896.0,774.0
frame_440,900.0,745.0,896.0,774.0
frame_441,918.0,756.0,896.0,774.0
frame_442,933.0,760.0,896.0,774.0
frame_443,945.0,761.0,896.0,774.0
frame_444,954.0,765.0,896.0,774.0
frame_445,960.0,772.0,896.0,774.0
frame_446,988.0,777.0,901.0,768.0
frame_447,992.0,777.0,901.0,768.0
frame_448,1004.0,782.0,901.0,768.0
frame_449,1010.0,786.0,902.0,768.0
frame_450,1026.0,790.0,908.0,766.0
frame_451,1052.0,796.0,909.0,768.0
frame_452,1057.0,802.0,910.0,766.0
frame_453,1057.0,802.0,914.0,764.0
frame_454,1053.0,804.0,918.0,764.0
frame_455,1048.0,809.0,922.0,764.0
frame_456,1048.0,810.0,925.0,764.0
frame_457,1049.0,812.0,928.0,765.0
frame_458,1049.0,812.0,938.0,769.0
frame_459,1049.0,812.0,954.0,772.0
frame_460,1049.0,812.0,964.0,777.0
frame_461,1049.0,812.0,966.0,788.0
frame_462,1049.0,812.0,977.0,794.0
frame_463,1049.0,812.0,993.0,802.0
frame_464,1049.0,812.0,1008.0,814.0
frame_465,1049.0,812.0,1029.0,825.0
frame_466,1053.0,812.0,1037.0,832.0
frame_467,1053.0,812.0,1037.0,837.0
frame_468,1053.0,812.0,1057.0,856.0
frame_469,1053.0,812.0,1081.0,861.0
frame_470,1053.0,812.0,1082.0,861.0
frame_471,1053.0,812.0,1085.0,864.0
frame_472,1053.0,812.0,1085.0,864.0
frame_473,1053.0,812.0,1096.0,869.0
frame_474,1053.0,812.0,1108.0,873.0
frame_475,1033.0,816.0,1106.0,874.0
frame_476,1032.0,817.0,1102.0,876.0
frame_477,1024.0,818.0,1097.0,885.0
frame_478,1014.0,822.0,1097.0,885.0
frame_479,1006.0,830.0,1096.0,884.0
frame_480,1005.0,830.0,1096.0,884.0
frame_481,1002.0,836.0,1094.0,884.0
frame_482,998.0,848.0,1094.0,882.0
frame_483,997.0,852.0,1094.0,882.0
frame_484,996.0,853.0,1094.0,882.0
frame_485,994.0,853.0,1094.0,881.0
frame_486,990.0,856.0,1094.0,881.0
frame_487,989.0,857.0,1094.0,881.0
frame_488,998.0,864.0,1094.0,881.0
frame_489,998.0,866.0,1094.0,881.0
frame_490,997.0,874.0,1094.0,881.0
frame_491,997.0,876.0,1094.0,881.0
frame_492,1010.0,885.0,1101.0,878.0
frame_493,1013.0,902.0,1101.0,878.0
frame_494,1013.0,906.0,1101.0,878.0
frame_495,1014.0,909.0,1101.0,878.0
frame_496,1030.0,922.0,1101.0,878.0
frame_497,1041.0,933.0,1101.0,878.0
frame_498,1045.0,942.0,1097.0,882.0
frame_499,1046.0,952.0,1097.0,882.0
frame_500,1046.0,956.0,1097.0,882.0
frame_501,1050.0,964.0,1097.0,882.0
frame_502,1052.0,973.0,1097.0,882.0
frame_503,1052.0,973.0,1097.0,882.0
frame_504,1052.0,973.0,1097.0,882.0
frame_505,1052.0,973.0,1098.0,882.0
frame_506,1052.0,970.0,1104.0,881.0
frame_507,1052.0,970.0,1104.0,881.0
frame_508,1054.0,970.0,1104.0,881.0
frame_509,1061.0,972.0,1104.0,881.0
frame_510,1061.0,972.0,1104.0,881.0
frame_511,1062.0,972.0,1112.0,892.0
frame_512,1058.0,973.0,1113.0,892.0
frame_513,1058.0,973.0,1110.0,894.0
frame_514,1058.0,973.0,1113.0,900.0
frame_515,1058.0,969.0,1118.0,904.0
frame_516,1061.0,966.0,1126.0,908.0
frame_517,1062.0,965.0,1141.0,920.0
frame_518,1062.0,965.0,1152.0,926.0
frame_519,1062.0,965.0,1153.0,928.0
frame_520,1062.0,965.0,1164.0,934.0
frame_521,1062.0,965.0,1169.0,937.0
frame_522,1062.0,965.0,1169.0,937.0
frame_523,1064.0,964.0,1172.0,940.0
frame_524,1064.0,964.0,1185.0,948.0
frame_525,1064.0,964.0,1188.0,949.0
frame_526,1064.0,964.0,1192.0,953.0
frame_527,1072.0,961.0,1192.0,953.0
frame_528,1073.0,961.0,1193.0,954.0
frame_529,1068.0,958.0,1193.0,954.0
frame_530,1073.0,958.0,1193.0,954.0
frame_531,1072.0,960.0,1192.0,954.0
frame_532,1068.0,957.0,1192.0,954.0
frame_533,1068.0,956.0,1192.0,954.0
frame_534,1066.0,952.0,1192.0,954.0
frame_535,1068.0,948.0,1192.0,954.0
frame_536,1070.0,937.0,1192.0,954.0
frame_537,1069.0,936.0,1190.0,954.0
frame_538,1065.0,937.0,1190.0,954.0
frame_539,1064.0,938.0,1190.0,954.0
frame_540,1056.0,938.0,1190.0,954.0
frame_541,1049.0,940.0,1190.0,954.0
frame_542,1046.0,940.0,1190.0,954.0
frame_543,1040.0,940.0,1190.0,954.0
frame_544,1030.0,940.0,1190.0,954.0
frame_545,1024.0,938.0,1190.0,954.0
frame_546,1009.0,932.0,1190.0,954.0
frame_547,1008.0,932.0,1190.0,954.0
frame_548,1000.0,929.0,1190.0,954.0
frame_549,997.0,929.0,1190.0,954.0
frame_550,992.0,925.0,1190.0,954.0
frame_551,974.0,920.0,1190.0,954.0
frame_552,972.0,920.0,1190.0,954.0
frame_553,973.0,910.0,1190.0,954.0
frame_554,973.0,910.0,1190.0,954.0
frame_555,961.0,908.0,1190.0,954.0
frame_556,961.0,906.0,1189.0,953.0
frame_557,962.0,904.0,1189.0,953.0
frame_558,962.0,902.0,1189.0,953.0
frame_559,962.0,902.0,1189.0,953.0
frame_560,962.0,902.0,1189.0,952.0
frame_561,962.0,902.0,1189.0,952.0
frame_562,964.0,901.0,1188.0,952.0
frame_563,972.0,900.0,1188.0,952.0
frame_564,972.0,900.0,1186.0,949.0
frame_565,972.0,900.0,1186.0,946.0
frame_566,972.0,901.0,1186.0,946.0
frame_567,972.0,901.0,1174.0,930.0
frame_568,972.0,901.0,1174.0,930.0
frame_569,972.0,901.0,1170.0,926.0
frame_570,972.0,901.0,1168.0,925.0
frame_571,972.0,901.0,1165.0,922.0
frame_572,972.0,901.0,1160.0,913.0
frame_573,972.0,901.0,1146.0,909.0
frame_574,972.0,901.0,1105.0,894.0
frame_575,972.0,901.0,1105.0,894.0
frame_576,972.0,901.0,1105.0,894.0
frame_577,972.0,901.0,1096.0,888.0
frame_578,972.0,901.0,1096.0,888.0
frame_579,972.0,901.0,1088.0,888.0
frame_580,972.0,901.0,1084.0,888.0
frame_581,972.0,901.0,1057.0,885.0
frame_582,962.0,892.0,1058.0,885.0
frame_583,944.0,882.0,1064.0,881.0
frame_584,944.0,882.0,1064.0,878.0
frame_585,942.0,882.0,1066.0,877.0
frame_586,932.0,881.0,1066.0,874.0
frame_587,902.0,881.0,1068.0,874.0
frame_588,902.0,881.0,1069.0,874.0
frame_589,900.0,880.0,1069.0,874.0
frame_590,893.0,877.0,1069.0,874.0
frame_591,877.0,873.0,1069.0,874.0
frame_592,874.0,873.0,1069.0,874.0
frame_593,849.0,872.0,1069.0,874.0
frame_594,849.0,872.0,1069.0,874.0
frame_595,856.0,869.0,1069.0,874.0
frame_596,857.0,869.0,1066.0,873.0
frame_597,858.0,869.0,1066.0,869.0
frame_598,861.0,866.0,1060.0,861.0
frame_599,861.0,866.0,1058.0,858.0
frame_600,861.0,866.0,1056.0,853.0
frame_601,861.0,866.0,1048.0,848.0
frame_602,861.0,866.0,1048.0,848.0
frame_603,861.0,866.0,1029.0,845.0
frame_604,861.0,866.0,1028.0,844.0
frame_605,861.0,866.0,1005.0,841.0
frame_606,861.0,866.0,998.0,840.0
frame_607,861.0,866.0,982.0,837.0
frame_608,861.0,866.0,965.0,833.0
frame_609,861.0,866.0,965.0,833.0
frame_610,861.0,866.0,965.0,833.0
frame_611,861.0,866.0,961.0,833.0
frame_612,861.0,866.0,949.0,836.0
frame_613,862.0,865.0,941.0,836.0
frame_614,864.0,865.0,925.0,836.0
frame_615,864.0,865.0,925.0,836.0
frame_616,864.0,865.0,925.0,836.0
frame_617,864.0,865.0,921.0,829.0
frame_618,864.0,865.0,921.0,829.0
frame_619,864.0,865.0,921.0,828.0
frame_620,864.0,865.0,914.0,820.0
frame_621,864.0,865.0,914.0,820.0
frame_622,865.0,864.0,914.0,820.0
frame_623,865.0,864.0,913.0,818.0
frame_624,865.0,861.0,909.0,810.0
frame_625,865.0,861.0,905.0,808.0
frame_626,865.0,861.0,905.0,805.0
frame_627,865.0,861.0,906.0,800.0
frame_628,865.0,861.0,906.0,800.0
frame_629,865.0,861.0,902.0,800.0
frame_630,865.0,861.0,902.0,800.0
frame_631,865.0,856.0,902.0,800.0
frame_632,865.0,856.0,902.0,800.0
frame_633,869.0,850.0,902.0,800.0
frame_634,869.0,850.0,902.0,800.0
frame_635,868.0,848.0,902.0,800.0
frame_636,868.0,848.0,902.0,800.0
frame_637,868.0,841.0,902.0,800.0
frame_638,873.0,836.0,902.0,800.0
frame_639,877.0,832.0,902.0,800.0
frame_640,878.0,829.0,902.0,800.0
frame_641,881.0,826.0,902.0,800.0
frame_642,881.0,818.0,902.0,800.0
frame_643,881.0,817.0,902.0,800.0
frame_644,886.0,814.0,909.0,790.0
frame_645,888.0,813.0,908.0,788.0
frame_646,888.0,813.0,908.0,788.0
frame_647,888.0,813.0,908.0,788.0
frame_648,888.0,813.0,909.0,786.0
