frame,ball_x,ball_y
frame_150,1905.0,9.0
frame_151,1905.0,9.0
frame_152,1905.0,9.0
frame_153,1905.0,9.0
frame_154,1905.0,9.0
frame_155,1905.0,9.0
frame_156,1905.0,9.0
frame_157,1905.0,9.0
frame_158,1905.0,9.0
frame_159,1905.0,9.0
frame_160,1905.0,9.0
frame_161,1905.0,9.0
frame_162,1905.0,9.0
frame_163,1905.0,9.0
frame_164,1905.0,9.0
frame_165,1905.0,9.0
frame_166,1905.0,9.0
frame_167,1905.0,9.0
frame_168,1905.0,9.0
frame_169,1905.0,9.0
frame_170,1905.0,9.0
frame_171,1905.0,9.0
frame_172,1905.0,9.0
frame_173,1905.0,9.0
frame_174,1905.0,9.0
frame_175,1905.0,9.0
frame_176,1905.0,9.0
frame_177,1905.0,9.0
frame_178,1905.0,9.0
frame_179,1905.0,9.0
frame_180,1905.0,9.0
frame_181,1905.0,9.0
frame_182,1905.0,9.0
frame_183,1905.0,9.0
frame_184,1905.0,9.0
frame_185,1905.0,9.0
frame_186,1905.0,9.0
frame_187,1905.0,9.0
frame_188,1905.0,9.0
frame_189,1905.0,9.0
frame_190,1905.0,9.0
frame_191,1905.0,9.0
frame_192,1905.0,9.0
frame_193,1905.0,9.0
frame_194,1905.0,9.0
frame_195,1905.0,9.0
frame_196,1905.0,9.0
frame_197,1905.0,9.0
frame_198,1905.0,9.0
frame_199,1905.0,9.0
frame_200,1905.0,9.0
frame_201,1905.0,9.0
frame_202,1905.0,9.0
frame_203,1905.0,9.0
frame_204,1905.0,9.0
frame_205,1905.0,9.0
frame_206,1905.0,9.0
frame_207,810.0,320.0
frame_208,809.0,336.0
frame_209,805.0,341.0
frame_210,802.0,348.0
frame_211,802.0,353.0
frame_212,798.0,370.0
frame_213,797.0,381.0
frame_214,796.0,385.0
frame_215,792.0,394.0
frame_216,789.0,414.0
frame_217,786.0,425.0
frame_218,784.0,444.0
frame_219,780.0,458.0
frame_220,778.0,470.0
frame_221,778.0,481.0
frame_222,774.0,501.0
frame_223,770.0,518.0
frame_224,766.0,545.0
frame_225,762.0,561.0
frame_226,761.0,584.0
frame_227,760.0,605.0
frame_228,756.0,629.0
frame_229,757.0,629.0
frame_230,749.0,625.0
frame_231,742.0,620.0
frame_232,740.0,609.0
frame_233,738.0,600.0
frame_234,733.0,597.0
frame_235,728.0,594.0
frame_236,722.0,597.0
frame_237,718.0,585.0
frame_238,716.0,584.0
frame_239,710.0,585.0
frame_240,706.0,582.0
frame_241,704.0,581.0
frame_242,693.0,578.0
frame_243,692.0,577.0
frame_244,684.0,580.0
frame_245,682.0,581.0
frame_246,676.0,582.0
frame_247,673.0,586.0
frame_248,664.0,588.0
frame_249,654.0,590.0
frame_250,653.0,596.0
frame_251,648.0,605.0
frame_252,641.0,606.0
frame_253,633.0,616.0
frame_254,624.0,622.0
frame_255,664.0,581.0
frame_256,700.0,544.0
frame_257,737.0,508.0
frame_258,760.0,485.0
frame_259,786.0,457.0
frame_260,809.0,436.0
frame_261,825.0,416.0
frame_262,844.0,402.0
frame_263,862.0,389.0
frame_264,876.0,374.0
frame_265,892.0,365.0
frame_266,904.0,358.0
frame_267,916.0,352.0
frame_268,1910.0,12.0
frame_269,1910.0,12.0
frame_270,1910.0,12.0
frame_271,1910.0,12.0
frame_272,1910.0,12.0
frame_273,1910.0,12.0
frame_274,1910.0,12.0
frame_275,1910.0,12.0
frame_276,1910.0,12.0
frame_277,1910.0,12.0
frame_278,1910.0,12.0
frame_279,1910.0,12.0
frame_280,1910.0,12.0
frame_281,1910.0,12.0
frame_282,1910.0,12.0
frame_283,1910.0,12.0
frame_284,1910.0,12.0
frame_285,1910.0,12.0
frame_286,1910.0,12.0
frame_287,1910.0,12.0
frame_288,1910.0,12.0
frame_289,1910.0,12.0
frame_290,1910.0,12.0
frame_291,1910.0,12.0
frame_292,1910.0,12.0
frame_293,1910.0,12.0
frame_294,1910.0,12.0
frame_295,1910.0,12.0
frame_296,1910.0,12.0
frame_297,1910.0,12.0
frame_298,1910.0,12.0
frame_299,1910.0,12.0
frame_300,1910.0,12.0
frame_301,1910.0,12.0
frame_302,1910.0,12.0
frame_303,1910.0,12.0
frame_304,1910.0,12.0
frame_305,1910.0,12.0
frame_306,1910.0,12.0
frame_307,1910.0,12.0
frame_308,1910.0,12.0
frame_309,1910.0,12.0
frame_310,1910.0,12.0
frame_311,1910.0,12.0
frame_312,1910.0,12.0
frame_313,1910.0,12.0
frame_314,1910.0,12.0
frame_315,1910.0,12.0
frame_316,1910.0,12.0
frame_317,1910.0,12.0
frame_318,1910.0,12.0
frame_319,1910.0,12.0
frame_320,1910.0,12.0
frame_321,1910.0,12.0
frame_322,1910.0,12.0
frame_323,1910.0,12.0
frame_324,1910.0,12.0
frame_325,1910.0,12.0
frame_326,1910.0,12.0
frame_327,1910.0,12.0
frame_328,1910.0,12.0
frame_329,1910.0,12.0
frame_330,1910.0,12.0
frame_331,1910.0,12.0
frame_332,1910.0,12.0
frame_333,1910.0,12.0
frame_334,1910.0,12.0
frame_335,1910.0,12.0
frame_336,1910.0,12.0
frame_337,1910.0,12.0
frame_338,1910.0,12.0
frame_339,1910.0,12.0
frame_340,1910.0,12.0
frame_341,1910.0,12.0
frame_342,1910.0,12.0
frame_343,1910.0,12.0
frame_344,1910.0,12.0
frame_345,1910.0,12.0
frame_346,1910.0,12.0
frame_347,1910.0,12.0
frame_348,1910.0,12.0
frame_349,1910.0,12.0
frame_350,1910.0,12.0
frame_351,1910.0,12.0
frame_352,1910.0,12.0
frame_353,1910.0,12.0
frame_354,1910.0,12.0
frame_355,1910.0,12.0
frame_356,1910.0,12.0
frame_357,1910.0,12.0
frame_358,1910.0,12.0
frame_359,1910.0,12.0
frame_360,1064.0,352.0
frame_361,1061.0,357.0
frame_362,1061.0,365.0
frame_363,1060.0,369.0
frame_364,1054.0,380.0
frame_365,1052.0,393.0
frame_366,1052.0,402.0
frame_367,1046.0,412.0
frame_368,1049.0,420.0
frame_369,1046.0,433.0
frame_370,1046.0,444.0
frame_371,1040.0,456.0
frame_372,1037.0,476.0
frame_373,1032.0,484.0
frame_374,1033.0,505.0
frame_375,1029.0,517.0
frame_376,1025.0,538.0
frame_377,1022.0,552.0
frame_378,1020.0,572.0
frame_379,1016.0,596.0
frame_380,1013.0,618.0
frame_381,1008.0,646.0
frame_382,1006.0,641.0
frame_383,1004.0,645.0
frame_384,1000.0,642.0
frame_385,1000.0,642.0
frame_386,994.0,642.0
frame_387,986.0,641.0
frame_388,986.0,646.0
frame_389,986.0,646.0
frame_390,980.0,654.0
frame_391,974.0,656.0
frame_392,974.0,661.0
frame_393,970.0,665.0
frame_394,961.0,672.0
frame_395,958.0,682.0
frame_396,952.0,697.0
frame_397,950.0,701.0
frame_398,946.0,706.0
frame_399,938.0,717.0
frame_400,936.0,726.0
frame_401,926.0,748.0
frame_402,924.0,684.0
frame_403,924.0,637.0
frame_404,920.0,578.0
frame_405,917.0,545.0
frame_406,909.0,514.0
frame_407,909.0,493.0
frame_408,910.0,464.0
frame_409,904.0,445.0
frame_410,906.0,428.0
frame_411,904.0,405.0
frame_412,901.0,392.0
frame_413,901.0,382.0
frame_414,898.0,373.0
frame_415,898.0,362.0
frame_416,897.0,354.0
frame_417,893.0,348.0
frame_418,1904.0,9.0
frame_419,1904.0,9.0
frame_420,1904.0,9.0
frame_421,1904.0,9.0
frame_422,1904.0,9.0
frame_423,1904.0,9.0
frame_424,1904.0,9.0
frame_425,1904.0,9.0
frame_426,1904.0,9.0
frame_427,1904.0,9.0
frame_428,1904.0,9.0
frame_429,1904.0,9.0
frame_430,1904.0,9.0
frame_431,1904.0,9.0
frame_432,1904.0,9.0
frame_433,1904.0,9.0
frame_434,1904.0,9.0
frame_435,1904.0,9.0
frame_436,1904.0,9.0
frame_437,1904.0,9.0
frame_438,1904.0,9.0
frame_439,1904.0,9.0
frame_440,1904.0,9.0
frame_441,1904.0,9.0
frame_442,1904.0,9.0
frame_443,1904.0,9.0
frame_444,1904.0,9.0
frame_445,1904.0,9.0
frame_446,1904.0,9.0
frame_447,1904.0,9.0
frame_448,1904.0,9.0
frame_449,1904.0,9.0
frame_450,1904.0,9.0
frame_451,1904.0,9.0
frame_452,1904.0,9.0
frame_453,1904.0,9.0
frame_454,1904.0,9.0
frame_455,1904.0,9.0
frame_456,1904.0,9.0
frame_457,1904.0,9.0
frame_458,1904.0,9.0
frame_459,1904.0,9.0
frame_460,1904.0,9.0
frame_461,1904.0,9.0
frame_462,1904.0,9.0
frame_463,1904.0,9.0
frame_464,1904.0,9.0
frame_465,1904.0,9.0
frame_466,1904.0,9.0
frame_467,1904.0,9.0
frame_468,1904.0,9.0
frame_469,1904.0,9.0
frame_470,1904.0,9.0
frame_471,1904.0,9.0
frame_472,1904.0,9.0
frame_473,1904.0,9.0
frame_474,1904.0,9.0
frame_475,1904.0,9.0
frame_476,1904.0,9.0
frame_477,1904.0,9.0
frame_478,1904.0,9.0
frame_479,1904.0,9.0
frame_480,1904.0,9.0
frame_481,1904.0,9.0
frame_482,1904.0,9.0
frame_483,1904.0,9.0
frame_484,1904.0,9.0
frame_485,1904.0,9.0
frame_486,1904.0,9.0
frame_487,1904.0,9.0
frame_488,1904.0,9.0
frame_489,1904.0,9.0
frame_490,1904.0,9.0
frame_491,1904.0,9.0
frame_492,1904.0,9.0
frame_493,1904.0,9.0
frame_494,1904.0,9.0
frame_495,1904.0,9.0
frame_496,1904.0,9.0
frame_497,1904.0,9.0
frame_498,1904.0,9.0
frame_499,1904.0,9.0
frame_500,1904.0,9.0
frame_501,1904.0,9.0
frame_502,1904.0,9.0
frame_503,1904.0,9.0
frame_504,1904.0,9.0
frame_505,1904.0,9.0
frame_506,1904.0,9.0
frame_507,1904.0,9.0
frame_508,1904.0,9.0
frame_509,1904.0,9.0
frame_510,1904.0,9.0
frame_511,1904.0,9.0
frame_512,1904.0,9.0
frame_513,1904.0,9.0
frame_514,1904.0,9.0
frame_515,1904.0,9.0
frame_516,1904.0,9.0
frame_517,1904.0,9.0
frame_518,1904.0,9.0
frame_519,1904.0,9.0
frame_520,1904.0,9.0
frame_521,1904.0,9.0
frame_522,1904.0,9.0
frame_523,1904.0,9.0
frame_524,1904.0,9.0
frame_525,1904.0,9.0
frame_526,1904.0,9.0
frame_527,1904.0,9.0
frame_528,1904.0,9.0
frame_529,1904.0,9.0
frame_530,1904.0,9.0
frame_531,1904.0,9.0
frame_532,1904.0,9.0
frame_533,1904.0,9.0
frame_534,1904.0,9.0
frame_535,1904.0,9.0
frame_536,1904.0,9.0
frame_537,1904.0,9.0
frame_538,1904.0,9.0
frame_539,1904.0,9.0
frame_540,1904.0,9.0
frame_541,1904.0,9.0
frame_542,1904.0,9.0
frame_543,1904.0,9.0
frame_544,1904.0,9.0
frame_545,1904.0,9.0
frame_546,1904.0,9.0
frame_547,1904.0,9.0
frame_548,1904.0,9.0
frame_549,1904.0,9.0
frame_550,1904.0,9.0
frame_551,1904.0,9.0
frame_552,1904.0,9.0
frame_553,1904.0,9.0
frame_554,1904.0,9.0
frame_555,1904.0,9.0
frame_556,1904.0,9.0
frame_557,1904.0,9.0
frame_558,1904.0,9.0
frame_559,1904.0,9.0
frame_560,1904.0,9.0
frame_561,1904.0,9.0
frame_562,1904.0,9.0
frame_563,1904.0,9.0
frame_564,1904.0,9.0
frame_565,1904.0,9.0
frame_566,1904.0,9.0
frame_567,1904.0,9.0
frame_568,1904.0,9.0
frame_569,1904.0,9.0
frame_570,1904.0,9.0
frame_571,1904.0,9.0
frame_572,1904.0,9.0
frame_573,1904.0,9.0
frame_574,1904.0,9.0
frame_575,1904.0,9.0
frame_576,1904.0,9.0
frame_577,1904.0,9.0
frame_578,1904.0,9.0
frame_579,1904.0,9.0
frame_580,1904.0,9.0
frame_581,1904.0,9.0
frame_582,1904.0,9.0
frame_583,1904.0,9.0
frame_584,1904.0,9.0
frame_585,1904.0,9.0
frame_586,1904.0,9.0
frame_587,1904.0,9.0
frame_588,1904.0,9.0
frame_589,1904.0,9.0
frame_590,1904.0,9.0
frame_591,1904.0,9.0
frame_592,1904.0,9.0
frame_593,1904.0,9.0
frame_594,1904.0,9.0
frame_595,1904.0,9.0
frame_596,1904.0,9.0
frame_597,1904.0,9.0
frame_598,1904.0,9.0
frame_599,1904.0,9.0
frame_600,1904.0,9.0
frame_601,1904.0,9.0
frame_602,1904.0,9.0
frame_603,1904.0,9.0
frame_604,1904.0,9.0
frame_605,1904.0,9.0
frame_606,1904.0,9.0
frame_607,1904.0,9.0
frame_608,1904.0,9.0
frame_609,1904.0,9.0
frame_610,1904.0,9.0
frame_611,1904.0,9.0
frame_612,1904.0,9.0
frame_613,1904.0,9.0
frame_614,1904.0,9.0
frame_615,1904.0,9.0
frame_616,1904.0,9.0
frame_617,1904.0,9.0
frame_618,1904.0,9.0
frame_619,1904.0,9.0
frame_620,1904.0,9.0
frame_621,1904.0,9.0
frame_622,1904.0,9.0
frame_623,1904.0,9.0
frame_624,1904.0,9.0
